Move,Score,Matrix,Previous_Move
1,0,"[2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",left
2,4,"[0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]",right
3,4,"[0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 4, 0, 0, 0, 2]",down
4,4,"[0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 0, 0, 2, 0, 0, 2]",left
5,8,"[4, 4, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]",up
6,16,"[8, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0]",left
7,20,"[8, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 2, 0]",left
8,20,"[8, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 4, 2, 0, 0]",left
9,22,"[0, 0, 0, 0, 8, 0, 0, 0, 2, 0, 0, 0, 4, 4, 4, 0]",down
10,30,"[0, 0, 2, 0, 0, 0, 0, 8, 0, 0, 0, 2, 0, 0, 4, 8]",right
11,30,"[0, 0, 2, 8, 0, 0, 4, 2, 0, 0, 0, 8, 0, 0, 2, 0]",up
12,30,"[0, 0, 2, 8, 0, 0, 4, 2, 0, 0, 2, 8, 0, 0, 0, 2]",up
13,30,"[2, 8, 0, 0, 4, 2, 0, 0, 2, 8, 0, 0, 2, 2, 0, 0]",left
14,34,"[0, 0, 2, 8, 0, 0, 4, 2, 0, 0, 2, 8, 0, 2, 0, 4]",right
15,34,"[0, 0, 2, 8, 0, 0, 2, 2, 0, 0, 4, 8, 0, 2, 2, 4]",down
16,38,"[2, 8, 0, 0, 4, 0, 0, 2, 4, 8, 0, 0, 2, 2, 4, 0]",left
17,50,"[0, 0, 0, 0, 2, 0, 0, 2, 8, 16, 0, 0, 2, 2, 4, 2]",down
18,52,"[0, 2, 0, 0, 2, 0, 0, 0, 8, 16, 0, 0, 2, 2, 4, 4]",down
19,52,"[0, 0, 2, 0, 2, 2, 0, 0, 8, 16, 0, 0, 2, 2, 4, 4]",down
20,52,"[0, 0, 0, 2, 2, 2, 0, 0, 8, 16, 2, 0, 2, 2, 4, 4]",down
21,68,"[2, 0, 0, 2, 4, 0, 0, 0, 8, 16, 2, 0, 4, 8, 0, 0]",left
22,72,"[4, 0, 0, 0, 4, 0, 0, 0, 8, 16, 2, 0, 4, 8, 2, 0]",left
23,84,"[8, 16, 4, 2, 8, 8, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0]",up
24,100,"[16, 16, 4, 2, 4, 8, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0]",up
25,132,"[32, 4, 2, 0, 4, 8, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0]",left
26,132,"[0, 0, 0, 0, 32, 0, 0, 2, 4, 4, 0, 0, 2, 8, 2, 2]",down
27,136,"[32, 4, 2, 4, 4, 8, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0]",up
28,136,"[32, 4, 2, 4, 4, 8, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0]",left
29,140,"[32, 4, 2, 4, 0, 4, 8, 4, 0, 0, 0, 2, 0, 0, 2, 0]",right
30,140,"[32, 4, 2, 4, 2, 4, 8, 4, 0, 0, 0, 2, 0, 0, 0, 2]",right
31,160,"[32, 8, 2, 8, 2, 0, 8, 4, 0, 4, 0, 0, 0, 0, 0, 0]",up
32,160,"[32, 8, 2, 8, 2, 4, 8, 4, 0, 0, 2, 0, 0, 0, 0, 0]",up
33,160,"[0, 0, 0, 0, 0, 0, 2, 2, 32, 8, 8, 8, 2, 4, 2, 4]",down
34,180,"[0, 0, 0, 0, 2, 0, 0, 4, 0, 32, 8, 16, 2, 4, 2, 4]",right
35,180,"[0, 2, 0, 0, 2, 4, 0, 0, 32, 8, 16, 0, 2, 4, 2, 4]",left
36,180,"[2, 0, 2, 0, 2, 4, 0, 0, 32, 8, 16, 0, 2, 4, 2, 4]",left
37,184,"[0, 0, 2, 4, 0, 0, 2, 4, 0, 32, 8, 16, 2, 4, 2, 4]",right
38,184,"[2, 4, 0, 0, 2, 4, 0, 0, 32, 8, 16, 2, 2, 4, 2, 4]",left
39,186,"[0, 4, 0, 2, 4, 4, 0, 0, 32, 8, 16, 2, 2, 4, 2, 4]",down
40,198,"[4, 8, 16, 4, 32, 8, 2, 4, 2, 4, 2, 0, 0, 0, 0, 0]",up
41,198,"[4, 8, 16, 4, 32, 8, 2, 4, 0, 2, 4, 2, 2, 0, 0, 0]",right
42,222,"[4, 16, 16, 8, 32, 2, 2, 2, 2, 0, 4, 0, 0, 0, 0, 2]",up
43,258,"[4, 32, 8, 0, 32, 4, 2, 0, 2, 4, 0, 0, 2, 2, 0, 0]",left
44,262,"[0, 4, 32, 8, 0, 32, 4, 2, 0, 0, 2, 4, 2, 0, 0, 4]",right
45,266,"[0, 0, 0, 0, 0, 0, 32, 8, 2, 4, 4, 2, 2, 32, 2, 8]",down
46,274,"[0, 0, 0, 0, 32, 8, 2, 0, 2, 8, 2, 0, 2, 32, 2, 8]",left
47,282,"[32, 8, 4, 8, 4, 8, 2, 0, 2, 32, 0, 0, 0, 0, 0, 0]",up
48,282,"[32, 8, 4, 8, 0, 4, 8, 2, 0, 0, 2, 32, 0, 4, 0, 0]",right
49,282,"[32, 8, 4, 8, 4, 8, 2, 0, 2, 32, 2, 0, 4, 0, 0, 0]",left
50,302,"[32, 16, 4, 8, 4, 32, 4, 0, 2, 0, 2, 0, 4, 0, 0, 0]",up
51,306,"[32, 16, 4, 8, 0, 4, 32, 4, 0, 0, 2, 4, 0, 0, 0, 4]",right
52,306,"[32, 16, 4, 8, 4, 32, 4, 2, 2, 4, 0, 0, 4, 0, 0, 0]",left
53,314,"[32, 16, 8, 8, 4, 32, 0, 2, 2, 4, 0, 0, 4, 0, 0, 2]",up
