Move,Score,Matrix,Previous_Move
1,0,"[0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0]",up
2,4,"[0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0]",up
3,4,"[0, 2, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",up
4,4,"[2, 4, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0]",left
5,4,"[2, 4, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0]",left
6,4,"[2, 4, 0, 0, 2, 0, 0, 0, 2, 0, 2, 0, 2, 0, 0, 0]",left
7,8,"[2, 4, 0, 2, 2, 0, 0, 0, 4, 0, 0, 0, 2, 0, 0, 0]",left
8,12,"[4, 4, 0, 2, 4, 0, 0, 0, 2, 4, 0, 0, 0, 0, 0, 0]",up
9,20,"[0, 0, 8, 2, 0, 0, 0, 4, 0, 0, 2, 4, 2, 0, 0, 0]",right
10,20,"[8, 2, 0, 0, 4, 0, 2, 0, 2, 4, 0, 0, 2, 0, 0, 0]",left
11,24,"[8, 2, 2, 0, 4, 4, 0, 0, 4, 2, 0, 0, 0, 0, 0, 0]",up
12,28,"[8, 4, 2, 0, 4, 4, 0, 0, 4, 2, 0, 0, 0, 0, 0, 0]",left
13,36,"[0, 8, 4, 2, 0, 0, 0, 8, 0, 0, 4, 2, 2, 0, 0, 0]",right
14,40,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 8, 2, 8, 8, 2]",down
15,56,"[0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 2, 8, 0, 2, 16, 2]",right
16,56,"[2, 0, 0, 0, 2, 0, 0, 2, 2, 8, 0, 0, 2, 16, 2, 0]",left
17,64,"[4, 8, 2, 2, 4, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]",up
18,68,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 2, 8, 16, 2, 2]",down
19,72,"[2, 4, 0, 0, 0, 0, 0, 0, 8, 2, 0, 0, 8, 16, 4, 0]",left
20,80,"[0, 0, 0, 0, 0, 4, 0, 2, 2, 2, 0, 0, 16, 16, 4, 0]",down
21,116,"[0, 0, 0, 2, 0, 0, 4, 2, 0, 0, 0, 4, 0, 0, 32, 4]",right
22,128,"[0, 0, 4, 4, 0, 0, 32, 8, 0, 0, 0, 0, 2, 0, 0, 0]",up
23,136,"[0, 0, 0, 8, 0, 0, 32, 8, 0, 0, 0, 0, 0, 2, 0, 2]",right
24,140,"[0, 0, 0, 8, 0, 0, 32, 8, 0, 4, 0, 0, 0, 0, 0, 4]",right
25,140,"[8, 0, 0, 0, 32, 8, 0, 0, 4, 0, 2, 0, 4, 0, 0, 0]",left
26,140,"[8, 0, 0, 0, 32, 8, 0, 0, 4, 2, 0, 0, 4, 2, 0, 0]",left
27,144,"[0, 0, 0, 0, 8, 8, 0, 0, 32, 2, 0, 2, 8, 2, 0, 0]",down
28,148,"[8, 8, 0, 2, 32, 4, 0, 0, 8, 0, 0, 0, 0, 0, 0, 2]",up
29,152,"[8, 8, 0, 4, 32, 4, 0, 2, 8, 0, 0, 0, 0, 0, 0, 0]",up
30,152,"[4, 0, 0, 0, 8, 0, 0, 0, 32, 8, 0, 4, 8, 4, 0, 2]",down
31,152,"[4, 8, 0, 4, 8, 4, 0, 2, 32, 2, 0, 0, 8, 0, 0, 0]",up
32,152,"[4, 0, 0, 0, 8, 8, 0, 2, 32, 4, 0, 4, 8, 2, 0, 2]",down
33,180,"[4, 2, 0, 0, 16, 2, 0, 0, 32, 8, 0, 0, 8, 4, 0, 0]",left
34,180,"[0, 0, 4, 2, 0, 0, 16, 2, 0, 0, 32, 8, 0, 2, 8, 4]",right
35,180,"[4, 2, 2, 0, 16, 2, 0, 0, 32, 8, 0, 0, 2, 8, 4, 0]",left
36,184,"[2, 0, 4, 4, 0, 0, 16, 2, 0, 0, 32, 8, 0, 2, 8, 4]",right
37,192,"[0, 0, 2, 8, 0, 0, 16, 2, 0, 4, 32, 8, 0, 2, 8, 4]",right
38,192,"[2, 8, 0, 2, 16, 2, 0, 0, 4, 32, 8, 0, 2, 8, 4, 0]",left
39,192,"[2, 2, 8, 2, 0, 0, 16, 2, 0, 4, 32, 8, 0, 2, 8, 4]",right
40,196,"[2, 2, 8, 4, 0, 4, 16, 8, 0, 2, 32, 4, 0, 0, 8, 2]",up
41,200,"[4, 8, 4, 0, 4, 16, 8, 0, 2, 32, 4, 0, 8, 2, 0, 2]",left
42,204,"[0, 4, 8, 4, 0, 4, 16, 8, 0, 2, 32, 4, 4, 0, 8, 4]",right
43,212,"[2, 0, 8, 0, 0, 0, 16, 4, 0, 8, 32, 8, 4, 2, 8, 8]",down
44,228,"[2, 8, 4, 0, 16, 4, 0, 0, 8, 32, 8, 0, 4, 2, 16, 0]",left
45,228,"[2, 8, 0, 0, 16, 4, 4, 0, 8, 32, 8, 0, 4, 2, 16, 2]",down
46,236,"[0, 2, 2, 8, 0, 0, 16, 8, 0, 8, 32, 8, 4, 2, 16, 2]",right
47,240,"[4, 8, 0, 0, 16, 8, 0, 0, 8, 32, 8, 2, 4, 2, 16, 2]",left
48,260,"[4, 16, 8, 4, 16, 32, 16, 0, 8, 2, 2, 0, 4, 0, 0, 0]",up
49,264,"[4, 16, 8, 4, 0, 16, 32, 16, 0, 0, 8, 4, 0, 0, 2, 4]",right
50,264,"[4, 16, 8, 4, 16, 32, 16, 0, 8, 4, 2, 0, 2, 4, 0, 0]",left
51,264,"[4, 16, 8, 4, 2, 16, 32, 16, 0, 8, 4, 2, 0, 0, 2, 4]",right
52,280,"[2, 0, 8, 4, 0, 0, 32, 16, 4, 32, 4, 2, 2, 8, 2, 4]",down
