Move,Score,Matrix,Previous_Move
1,0,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0]",left
2,0,"[2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]",up
3,0,"[2, 4, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0]",up
4,0,"[2, 4, 2, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",left
5,8,"[4, 4, 4, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]",up
6,16,"[8, 4, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0]",left
7,16,"[0, 0, 0, 0, 0, 0, 0, 2, 8, 0, 0, 0, 2, 4, 2, 0]",down
8,16,"[0, 0, 0, 0, 2, 2, 0, 0, 8, 0, 0, 0, 2, 4, 2, 0]",left
9,20,"[0, 0, 0, 0, 2, 0, 0, 4, 0, 0, 0, 8, 0, 2, 4, 2]",right
10,20,"[0, 0, 0, 0, 0, 0, 2, 4, 2, 0, 0, 8, 0, 2, 4, 2]",right
11,20,"[2, 2, 2, 4, 0, 0, 4, 8, 0, 0, 0, 2, 0, 0, 2, 0]",up
12,20,"[0, 0, 0, 0, 0, 2, 2, 4, 0, 0, 4, 8, 2, 2, 2, 2]",down
13,24,"[2, 4, 2, 4, 0, 0, 4, 8, 0, 2, 2, 2, 0, 0, 0, 0]",up
14,28,"[2, 4, 2, 4, 0, 0, 4, 8, 0, 0, 2, 4, 2, 0, 0, 0]",right
15,28,"[2, 4, 2, 4, 0, 0, 4, 8, 0, 0, 2, 4, 0, 0, 2, 2]",right
16,32,"[2, 4, 2, 4, 0, 0, 4, 8, 0, 0, 2, 4, 0, 0, 2, 4]",right
17,44,"[2, 4, 2, 4, 0, 0, 4, 8, 0, 0, 4, 8, 0, 0, 0, 2]",up
18,48,"[4, 0, 0, 4, 0, 0, 0, 8, 0, 0, 2, 8, 2, 4, 8, 2]",down
19,64,"[4, 4, 2, 4, 2, 0, 8, 16, 2, 0, 0, 2, 0, 0, 0, 0]",up
20,66,"[0, 0, 0, 0, 0, 0, 2, 4, 4, 0, 2, 16, 4, 4, 8, 2]",down
21,74,"[0, 0, 0, 0, 0, 4, 2, 4, 0, 4, 2, 16, 0, 8, 8, 2]",right
22,86,"[0, 8, 4, 4, 0, 8, 8, 16, 0, 0, 2, 2, 0, 0, 0, 0]",up
23,94,"[0, 0, 0, 0, 0, 2, 4, 4, 0, 0, 8, 16, 0, 16, 2, 2]",down
24,106,"[0, 0, 0, 0, 2, 8, 0, 0, 8, 16, 0, 0, 16, 4, 2, 0]",left
25,106,"[0, 2, 0, 0, 0, 0, 2, 8, 0, 0, 8, 16, 0, 16, 4, 2]",right
26,106,"[0, 0, 0, 0, 0, 0, 2, 8, 2, 2, 8, 16, 0, 16, 4, 2]",down
27,106,"[2, 2, 2, 8, 0, 16, 8, 16, 0, 2, 4, 2, 0, 0, 0, 0]",up
28,106,"[0, 2, 0, 0, 0, 2, 2, 8, 0, 16, 8, 16, 2, 2, 4, 2]",down
29,108,"[2, 0, 0, 0, 0, 4, 2, 8, 0, 16, 8, 16, 2, 2, 4, 2]",down
30,112,"[2, 0, 0, 0, 4, 2, 8, 2, 16, 8, 16, 0, 4, 4, 2, 0]",left
31,112,"[2, 4, 0, 0, 4, 2, 8, 0, 16, 8, 16, 0, 4, 4, 2, 2]",down
32,124,"[0, 0, 2, 4, 0, 4, 2, 8, 0, 16, 8, 16, 0, 2, 8, 4]",right
33,134,"[0, 2, 0, 4, 0, 4, 0, 8, 0, 16, 4, 16, 0, 2, 16, 4]",down
34,134,"[0, 2, 4, 4, 0, 4, 16, 8, 0, 16, 0, 16, 2, 2, 0, 4]",up
35,134,"[2, 2, 4, 4, 0, 4, 16, 8, 0, 16, 0, 16, 0, 2, 2, 4]",up
36,178,"[4, 8, 0, 0, 4, 16, 8, 0, 32, 0, 0, 4, 2, 2, 4, 0]",left
37,186,"[8, 8, 8, 4, 32, 16, 4, 2, 2, 2, 0, 0, 0, 0, 0, 0]",up
38,206,"[0, 8, 16, 4, 32, 16, 4, 2, 0, 0, 0, 4, 0, 0, 0, 2]",right
39,206,"[32, 8, 16, 4, 0, 16, 4, 2, 2, 0, 0, 4, 0, 0, 0, 2]",up
40,206,"[32, 8, 16, 4, 0, 16, 4, 2, 2, 0, 2, 4, 0, 0, 0, 2]",right
41,206,"[0, 0, 0, 4, 2, 0, 16, 2, 32, 8, 4, 4, 2, 16, 2, 2]",down
42,218,"[0, 0, 0, 4, 2, 2, 16, 2, 0, 32, 8, 8, 0, 2, 16, 4]",right
43,238,"[4, 0, 2, 0, 4, 16, 2, 0, 32, 16, 0, 0, 2, 16, 4, 0]",left
44,238,"[0, 0, 4, 2, 0, 4, 16, 2, 0, 2, 32, 16, 0, 2, 16, 4]",right
45,242,"[0, 2, 4, 0, 0, 0, 16, 4, 0, 4, 32, 16, 0, 4, 16, 4]",down
46,250,"[0, 2, 4, 4, 2, 8, 16, 16, 0, 0, 32, 4, 0, 0, 16, 0]",up
47,290,"[0, 0, 2, 8, 0, 2, 8, 32, 0, 0, 32, 4, 0, 2, 0, 16]",right
48,290,"[2, 8, 0, 0, 2, 8, 32, 0, 32, 4, 0, 0, 2, 16, 2, 0]",left
49,292,"[0, 8, 2, 0, 4, 8, 0, 0, 32, 4, 32, 0, 2, 16, 2, 0]",down
50,292,"[8, 2, 0, 0, 4, 8, 4, 0, 32, 4, 32, 0, 2, 16, 2, 0]",left
51,292,"[8, 2, 4, 0, 4, 8, 32, 2, 32, 4, 2, 0, 2, 16, 0, 0]",up
52,292,"[0, 8, 2, 4, 4, 8, 32, 2, 2, 32, 4, 2, 0, 0, 2, 16]",right
53,312,"[4, 16, 2, 4, 2, 32, 32, 4, 4, 0, 4, 16, 0, 0, 2, 0]",up
54,384,"[4, 16, 2, 4, 2, 64, 4, 0, 8, 16, 0, 0, 2, 2, 0, 0]",left
55,388,"[4, 16, 2, 4, 0, 2, 64, 4, 0, 0, 8, 16, 0, 0, 4, 4]",right
56,396,"[4, 16, 2, 8, 0, 2, 64, 16, 2, 0, 8, 4, 0, 0, 4, 0]",up
57,396,"[4, 16, 2, 8, 2, 2, 64, 16, 0, 0, 8, 4, 2, 0, 4, 0]",up
58,400,"[4, 16, 2, 8, 4, 2, 64, 16, 2, 0, 8, 4, 0, 0, 4, 0]",up
59,408,"[8, 16, 2, 8, 2, 2, 64, 16, 0, 2, 8, 4, 0, 0, 4, 0]",up
60,410,"[0, 0, 2, 0, 2, 0, 64, 8, 8, 16, 8, 16, 2, 4, 4, 4]",down
61,418,"[0, 0, 0, 2, 0, 2, 64, 8, 8, 16, 8, 16, 2, 2, 4, 8]",right
62,422,"[0, 2, 0, 2, 0, 2, 64, 8, 8, 16, 8, 16, 0, 4, 4, 8]",right
63,426,"[8, 4, 64, 2, 0, 16, 8, 8, 0, 4, 4, 16, 0, 4, 0, 8]",up
64,450,"[8, 4, 64, 2, 0, 0, 16, 16, 2, 0, 8, 16, 0, 0, 4, 8]",right
65,482,"[8, 4, 64, 2, 0, 0, 4, 32, 0, 2, 8, 16, 0, 0, 4, 8]",right
66,482,"[8, 4, 64, 2, 4, 32, 0, 2, 2, 8, 16, 0, 4, 8, 0, 0]",left
67,502,"[8, 4, 64, 4, 4, 32, 16, 0, 2, 16, 0, 2, 4, 0, 0, 0]",up
68,502,"[8, 4, 64, 4, 4, 32, 16, 2, 2, 16, 0, 0, 4, 0, 2, 0]",up
69,502,"[8, 4, 64, 4, 4, 32, 16, 2, 2, 16, 2, 0, 4, 0, 2, 0]",up
70,504,"[8, 0, 0, 0, 4, 4, 64, 4, 2, 32, 16, 4, 4, 16, 4, 2]",down
71,508,"[8, 0, 4, 0, 4, 4, 64, 0, 2, 32, 16, 8, 4, 16, 4, 2]",down
72,516,"[8, 4, 2, 0, 8, 64, 0, 0, 2, 32, 16, 8, 4, 16, 4, 2]",left
73,532,"[16, 4, 2, 8, 2, 64, 16, 2, 4, 32, 4, 0, 0, 16, 0, 2]",up
74,532,"[16, 4, 2, 8, 2, 64, 16, 2, 4, 32, 4, 2, 16, 2, 0, 0]",left
75,536,"[16, 4, 2, 8, 2, 64, 16, 4, 4, 32, 4, 0, 16, 2, 0, 2]",up
76,540,"[16, 4, 2, 8, 2, 64, 16, 4, 0, 4, 32, 4, 2, 0, 16, 4]",right
77,552,"[16, 4, 2, 8, 4, 64, 16, 8, 0, 4, 32, 4, 0, 0, 16, 2]",up
78,568,"[16, 4, 2, 16, 4, 64, 16, 4, 0, 4, 32, 2, 0, 0, 16, 2]",up
79,570,"[0, 0, 2, 4, 0, 4, 16, 16, 16, 64, 32, 4, 4, 4, 16, 4]",down
80,610,"[0, 0, 2, 4, 0, 0, 4, 32, 16, 64, 32, 4, 2, 8, 16, 4]",right
81,614,"[0, 0, 2, 0, 0, 2, 4, 4, 16, 64, 32, 32, 2, 8, 16, 8]",down
82,614,"[16, 2, 2, 4, 2, 64, 4, 32, 0, 8, 32, 8, 0, 0, 16, 2]",up
83,618,"[0, 16, 4, 4, 2, 64, 4, 32, 2, 8, 32, 8, 0, 0, 16, 2]",right
84,622,"[4, 16, 4, 4, 0, 64, 4, 32, 0, 8, 32, 8, 0, 2, 16, 2]",up
85,626,"[0, 16, 0, 4, 0, 64, 8, 32, 2, 8, 32, 8, 4, 2, 16, 2]",down
86,626,"[2, 16, 8, 4, 4, 64, 32, 32, 0, 8, 16, 8, 0, 2, 2, 2]",up
