Move,Score,Matrix,Previous_Move
1,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0]",down
2,0,"[0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 2, 0, 0]",left
3,4,"[4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]",up
4,4,"[4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0]",left
5,4,"[0, 0, 0, 0, 0, 0, 0, 2, 4, 0, 0, 0, 2, 2, 2, 0]",down
6,8,"[0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 4, 0, 0, 2, 4]",right
7,8,"[2, 0, 0, 2, 2, 0, 0, 0, 4, 0, 0, 0, 2, 4, 0, 0]",left
8,12,"[4, 4, 0, 2, 4, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]",up
9,16,"[0, 2, 0, 0, 0, 0, 0, 0, 8, 4, 0, 0, 2, 2, 0, 2]",down
10,16,"[0, 0, 2, 0, 0, 2, 0, 0, 8, 4, 0, 0, 2, 2, 0, 2]",down
11,16,"[8, 2, 2, 2, 2, 4, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0]",up
12,18,"[0, 0, 0, 2, 0, 2, 0, 0, 8, 4, 0, 0, 2, 4, 2, 2]",down
13,22,"[2, 0, 0, 0, 2, 0, 0, 0, 8, 4, 2, 0, 2, 4, 4, 0]",left
14,34,"[4, 8, 2, 0, 8, 0, 4, 0, 2, 0, 0, 0, 0, 0, 2, 0]",up
15,34,"[4, 8, 2, 0, 8, 0, 4, 0, 2, 0, 2, 0, 0, 4, 0, 0]",up
16,34,"[0, 0, 0, 0, 4, 0, 2, 0, 8, 8, 4, 4, 2, 4, 2, 0]",down
17,34,"[4, 8, 2, 4, 8, 4, 4, 0, 2, 4, 2, 0, 0, 0, 0, 0]",up
18,38,"[0, 0, 0, 0, 4, 0, 2, 2, 8, 8, 4, 0, 2, 8, 2, 4]",down
19,46,"[0, 0, 0, 2, 4, 0, 2, 0, 8, 0, 4, 2, 2, 16, 2, 4]",down
20,46,"[2, 0, 0, 0, 4, 2, 0, 0, 8, 4, 2, 2, 2, 16, 2, 4]",left
21,50,"[2, 0, 0, 2, 0, 0, 4, 2, 0, 8, 4, 4, 2, 16, 2, 4]",right
22,60,"[0, 0, 0, 2, 0, 0, 0, 2, 0, 8, 8, 2, 4, 16, 2, 8]",down
23,76,"[2, 2, 0, 0, 2, 0, 0, 0, 16, 2, 0, 0, 4, 16, 2, 8]",left
24,84,"[4, 4, 2, 8, 16, 16, 0, 0, 4, 0, 0, 0, 0, 0, 2, 0]",up
25,86,"[2, 0, 0, 0, 4, 0, 0, 0, 16, 4, 0, 0, 4, 16, 4, 8]",down
26,86,"[2, 4, 4, 8, 4, 16, 0, 0, 16, 2, 0, 0, 4, 0, 0, 0]",up
27,86,"[2, 0, 0, 0, 4, 4, 2, 0, 16, 16, 0, 0, 4, 2, 4, 8]",down
28,126,"[0, 0, 0, 2, 0, 0, 8, 2, 0, 2, 0, 32, 4, 2, 4, 8]",right
29,126,"[0, 0, 0, 2, 0, 0, 8, 2, 0, 2, 2, 32, 4, 2, 4, 8]",right
30,130,"[2, 0, 0, 0, 8, 2, 0, 0, 4, 32, 2, 0, 4, 2, 4, 8]",left
31,134,"[0, 0, 0, 0, 2, 2, 0, 0, 8, 32, 2, 2, 8, 2, 4, 8]",down
32,150,"[2, 2, 2, 2, 16, 32, 4, 8, 0, 2, 0, 2, 0, 0, 0, 0]",up
33,162,"[0, 0, 4, 4, 16, 32, 4, 8, 0, 0, 2, 4, 0, 0, 0, 0]",right
34,170,"[0, 0, 0, 8, 16, 32, 4, 8, 0, 0, 2, 4, 0, 0, 2, 0]",right
35,190,"[16, 32, 4, 16, 0, 0, 4, 4, 0, 0, 0, 0, 0, 0, 2, 0]",up
36,194,"[0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 8, 16, 16, 32, 2, 4]",down
37,194,"[0, 2, 0, 0, 2, 0, 0, 0, 8, 16, 0, 0, 16, 32, 2, 4]",left
38,194,"[0, 2, 0, 2, 0, 0, 0, 2, 0, 0, 8, 16, 16, 32, 2, 4]",right
39,198,"[4, 0, 0, 0, 2, 0, 2, 0, 8, 16, 0, 0, 16, 32, 2, 4]",left
40,200,"[4, 0, 0, 0, 2, 0, 0, 0, 8, 16, 2, 0, 16, 32, 4, 4]",down
41,208,"[0, 0, 0, 4, 4, 0, 0, 2, 0, 8, 16, 2, 0, 16, 32, 8]",right
42,212,"[4, 8, 16, 4, 0, 16, 32, 4, 0, 2, 0, 8, 0, 0, 0, 0]",up
43,212,"[4, 8, 16, 4, 16, 32, 4, 0, 2, 8, 0, 0, 0, 2, 0, 0]",left
44,212,"[4, 8, 16, 4, 0, 16, 32, 4, 0, 0, 2, 8, 2, 0, 0, 2]",right
45,216,"[4, 8, 16, 4, 0, 16, 32, 4, 4, 0, 2, 8, 0, 0, 0, 4]",right
46,232,"[8, 8, 16, 8, 0, 16, 32, 8, 0, 0, 2, 4, 0, 0, 0, 2]",up
47,248,"[8, 8, 16, 16, 2, 16, 32, 4, 0, 0, 2, 2, 0, 0, 0, 0]",up
48,248,"[2, 0, 0, 0, 0, 0, 16, 16, 8, 8, 32, 4, 2, 16, 2, 2]",down
49,300,"[2, 0, 2, 0, 32, 0, 0, 0, 16, 32, 4, 0, 2, 16, 4, 0]",left
50,308,"[2, 32, 2, 0, 32, 16, 8, 0, 16, 0, 0, 0, 2, 2, 0, 0]",up
51,308,"[2, 32, 2, 0, 32, 16, 8, 2, 16, 2, 0, 0, 2, 0, 0, 0]",up
52,308,"[2, 32, 2, 2, 32, 16, 8, 0, 16, 2, 2, 0, 2, 0, 0, 0]",up
53,316,"[0, 2, 32, 4, 0, 32, 16, 8, 0, 0, 16, 4, 0, 2, 0, 2]",right
54,320,"[2, 32, 4, 0, 32, 16, 8, 0, 16, 4, 4, 0, 4, 0, 0, 0]",left
55,320,"[2, 0, 0, 0, 32, 32, 4, 0, 16, 16, 8, 2, 4, 4, 4, 0]",down
56,424,"[0, 0, 0, 2, 0, 2, 64, 4, 0, 32, 8, 2, 0, 0, 4, 8]",right
57,424,"[0, 0, 2, 2, 0, 0, 64, 4, 0, 2, 8, 2, 0, 32, 4, 8]",down
58,424,"[0, 2, 2, 2, 2, 32, 64, 4, 0, 0, 8, 2, 0, 0, 4, 8]",up
59,424,"[2, 2, 2, 2, 0, 32, 64, 4, 2, 0, 8, 2, 0, 0, 4, 8]",up
60,432,"[0, 0, 4, 4, 0, 32, 64, 4, 0, 2, 8, 2, 2, 0, 4, 8]",right
61,440,"[0, 0, 0, 8, 0, 32, 64, 4, 0, 2, 8, 2, 2, 2, 4, 8]",right
62,444,"[0, 0, 0, 8, 4, 32, 64, 4, 0, 2, 8, 2, 0, 4, 4, 8]",right
63,444,"[0, 2, 0, 8, 0, 32, 64, 4, 0, 2, 8, 2, 4, 4, 4, 8]",down
64,452,"[0, 0, 2, 8, 0, 32, 64, 4, 2, 2, 8, 2, 0, 4, 8, 8]",right
65,468,"[2, 32, 2, 8, 0, 2, 64, 4, 2, 4, 16, 2, 0, 0, 0, 8]",up
66,468,"[2, 32, 2, 8, 2, 64, 4, 0, 2, 4, 16, 2, 8, 0, 2, 0]",left
67,472,"[4, 32, 2, 8, 2, 64, 4, 2, 8, 4, 16, 0, 0, 0, 2, 4]",up
68,472,"[4, 32, 2, 8, 2, 64, 4, 2, 8, 4, 16, 0, 2, 4, 2, 0]",left
69,480,"[4, 32, 2, 8, 2, 64, 4, 2, 8, 8, 16, 0, 2, 2, 2, 0]",up
70,500,"[4, 32, 2, 8, 2, 64, 4, 2, 0, 2, 16, 16, 0, 0, 2, 4]",right
71,532,"[4, 32, 2, 8, 2, 64, 4, 2, 2, 32, 0, 2, 2, 4, 0, 0]",left
72,540,"[4, 32, 2, 8, 4, 64, 4, 4, 2, 32, 0, 2, 0, 4, 0, 0]",up
73,544,"[0, 32, 0, 0, 4, 64, 0, 8, 8, 32, 2, 4, 2, 4, 4, 2]",down
74,552,"[0, 0, 0, 32, 2, 4, 64, 8, 8, 32, 2, 4, 0, 2, 8, 2]",right
75,552,"[32, 0, 2, 0, 2, 4, 64, 8, 8, 32, 2, 4, 2, 8, 2, 0]",left
76,552,"[32, 2, 4, 0, 2, 4, 64, 8, 8, 32, 2, 4, 2, 8, 2, 0]",left
77,556,"[32, 2, 4, 8, 2, 4, 64, 4, 8, 32, 4, 0, 2, 8, 0, 2]",up
78,556,"[32, 2, 4, 8, 2, 4, 64, 4, 8, 32, 4, 2, 2, 8, 2, 0]",up
79,556,"[32, 2, 4, 2, 2, 4, 64, 8, 8, 32, 4, 4, 2, 8, 2, 2]",down
80,568,"[32, 2, 4, 2, 2, 4, 64, 8, 8, 32, 8, 2, 2, 8, 4, 0]",left
81,568,"[32, 2, 4, 2, 2, 4, 64, 2, 8, 32, 8, 8, 2, 8, 4, 2]",down
82,570,"[32, 2, 4, 2, 2, 4, 64, 4, 8, 32, 8, 8, 2, 8, 4, 2]",down
83,586,"[32, 2, 4, 2, 2, 4, 64, 4, 2, 8, 32, 16, 2, 8, 4, 2]",right
84,588,"[2, 2, 4, 2, 32, 4, 64, 4, 2, 8, 32, 16, 4, 8, 4, 2]",down
85,596,"[2, 2, 4, 2, 32, 2, 64, 4, 2, 4, 32, 16, 4, 16, 4, 2]",down
86,600,"[2, 4, 4, 2, 32, 4, 64, 4, 2, 16, 32, 16, 4, 2, 4, 2]",up
87,608,"[2, 8, 4, 2, 32, 16, 64, 4, 2, 2, 32, 16, 4, 4, 4, 2]",up
88,620,"[2, 8, 4, 2, 32, 16, 64, 4, 4, 32, 16, 0, 8, 4, 2, 2]",left
89,624,"[2, 8, 4, 2, 32, 16, 64, 4, 2, 4, 32, 16, 0, 8, 4, 4]",right
90,632,"[2, 8, 4, 2, 32, 16, 64, 4, 2, 4, 32, 16, 2, 0, 8, 8]",right
91,648,"[2, 8, 4, 2, 32, 16, 64, 4, 2, 4, 32, 16, 2, 16, 2, 0]",left
92,650,"[0, 8, 4, 2, 2, 16, 64, 2, 32, 4, 32, 4, 4, 16, 2, 16]",down
93,654,"[2, 8, 4, 4, 32, 16, 64, 4, 4, 4, 32, 16, 2, 16, 2, 0]",up
94,662,"[2, 8, 4, 8, 32, 16, 64, 16, 4, 4, 32, 2, 2, 16, 2, 0]",up
95,670,"[2, 8, 4, 8, 32, 16, 64, 16, 0, 8, 32, 2, 2, 2, 16, 2]",right
96,674,"[2, 8, 4, 8, 32, 16, 64, 16, 8, 32, 2, 0, 4, 16, 2, 2]",left
97,676,"[2, 8, 2, 0, 32, 16, 4, 8, 8, 32, 64, 16, 4, 16, 4, 2]",down
98,676,"[2, 8, 2, 8, 32, 16, 4, 16, 8, 32, 64, 2, 4, 16, 4, 2]",up
99,678,"[2, 8, 2, 2, 32, 16, 4, 8, 8, 32, 64, 16, 4, 16, 4, 4]",down
100,690,"[0, 2, 8, 4, 32, 16, 4, 8, 8, 32, 64, 16, 2, 4, 16, 8]",right
101,690,"[2, 8, 4, 2, 32, 16, 4, 8, 8, 32, 64, 16, 2, 4, 16, 8]",left
102,694,"[2, 8, 2, 2, 32, 16, 8, 8, 8, 32, 64, 16, 2, 4, 16, 8]",down
103,714,"[2, 8, 4, 0, 32, 16, 16, 2, 8, 32, 64, 16, 2, 4, 16, 8]",left
104,746,"[2, 8, 4, 0, 32, 32, 2, 2, 8, 32, 64, 16, 2, 4, 16, 8]",left
105,778,"[2, 0, 4, 2, 32, 8, 2, 2, 8, 64, 64, 16, 2, 4, 16, 8]",down
106,910,"[0, 2, 4, 2, 2, 32, 8, 4, 0, 8, 128, 16, 2, 4, 16, 8]",right
107,914,"[4, 2, 4, 2, 0, 32, 8, 4, 0, 8, 128, 16, 2, 4, 16, 8]",up
108,914,"[4, 2, 4, 2, 2, 32, 8, 4, 2, 8, 128, 16, 0, 4, 16, 8]",up
109,914,"[4, 2, 4, 2, 2, 32, 8, 4, 2, 8, 128, 16, 4, 16, 8, 2]",left
110,916,"[4, 2, 4, 2, 4, 32, 8, 4, 4, 8, 128, 16, 4, 16, 8, 2]",down
111,924,"[2, 2, 4, 2, 0, 32, 8, 4, 8, 8, 128, 16, 8, 16, 8, 2]",down
112,940,"[2, 2, 4, 2, 16, 32, 8, 4, 2, 8, 128, 16, 0, 16, 8, 2]",up
113,944,"[2, 4, 4, 2, 16, 32, 8, 4, 2, 8, 128, 16, 0, 16, 8, 2]",right
114,952,"[2, 2, 8, 2, 16, 32, 8, 4, 2, 8, 128, 16, 0, 16, 8, 2]",right
115,956,"[4, 8, 2, 4, 16, 32, 8, 4, 2, 8, 128, 16, 16, 8, 2, 0]",left
116,968,"[4, 4, 2, 0, 16, 8, 8, 0, 2, 32, 128, 8, 16, 16, 2, 16]",down
117,968,"[4, 4, 2, 8, 16, 8, 8, 16, 2, 32, 128, 2, 16, 16, 2, 0]",up
118,968,"[4, 4, 2, 2, 16, 8, 8, 8, 2, 32, 128, 16, 16, 16, 2, 2]",down
119,1000,"[8, 4, 0, 0, 16, 16, 8, 0, 2, 32, 128, 16, 16, 16, 4, 4]",left
120,1072,"[8, 4, 4, 0, 32, 8, 0, 0, 2, 32, 128, 16, 32, 8, 0, 0]",left
121,1080,"[0, 2, 8, 8, 0, 0, 32, 8, 2, 32, 128, 16, 0, 0, 32, 8]",right
122,1096,"[0, 0, 2, 16, 0, 0, 32, 8, 2, 32, 128, 16, 0, 2, 32, 8]",right
123,1096,"[0, 0, 2, 16, 0, 2, 32, 8, 0, 32, 128, 16, 2, 2, 32, 8]",down
124,1100,"[2, 0, 2, 16, 0, 2, 32, 8, 0, 32, 128, 16, 0, 4, 32, 8]",right
125,1100,"[0, 0, 2, 16, 2, 2, 32, 8, 0, 32, 128, 16, 2, 4, 32, 8]",down
126,1104,"[2, 16, 2, 0, 4, 32, 8, 0, 32, 128, 16, 0, 2, 4, 32, 8]",left
