Move,Score,Matrix,Previous_Move
1,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0]",down
2,0,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0]",down
3,0,"[2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",up
4,4,"[4, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0]",left
5,4,"[4, 2, 0, 2, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0]",up
6,4,"[0, 0, 0, 0, 0, 0, 2, 0, 4, 0, 0, 0, 2, 2, 2, 2]",down
7,12,"[0, 0, 0, 0, 2, 0, 0, 0, 4, 0, 0, 2, 4, 4, 0, 0]",left
8,20,"[2, 4, 0, 2, 8, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",up
9,20,"[2, 4, 2, 0, 8, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]",left
10,20,"[0, 0, 2, 0, 2, 0, 0, 0, 8, 4, 0, 0, 2, 2, 2, 0]",down
11,24,"[2, 4, 4, 0, 8, 2, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0]",up
12,24,"[2, 4, 4, 2, 8, 2, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0]",up
13,36,"[2, 8, 2, 0, 8, 4, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0]",left
14,36,"[0, 2, 8, 2, 0, 0, 8, 4, 0, 0, 4, 2, 0, 0, 0, 2]",right
15,46,"[0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 16, 4, 0, 2, 4, 4]",down
16,52,"[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 16, 4, 0, 2, 4, 8]",down
17,52,"[0, 2, 2, 4, 0, 0, 16, 8, 0, 0, 4, 0, 0, 2, 0, 0]",up
18,56,"[4, 4, 0, 0, 16, 8, 0, 0, 4, 0, 0, 0, 2, 2, 0, 0]",left
