Move,Score,Matrix,Previous_Move
1,0,"[0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0]",down
2,0,"[0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2]",right
3,4,"[0, 0, 0, 0, 4, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0]",left
4,4,"[4, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0]",up
5,4,"[4, 2, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0]",left
6,8,"[0, 0, 2, 0, 0, 0, 0, 0, 4, 0, 0, 0, 4, 4, 0, 0]",down
7,12,"[0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 8, 4, 2, 0]",down
8,12,"[0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 8, 4, 2, 0]",left
9,16,"[2, 4, 4, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",up
10,16,"[2, 4, 4, 0, 8, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0]",up
11,20,"[2, 4, 4, 0, 8, 0, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0]",up
12,28,"[0, 0, 2, 8, 0, 0, 8, 4, 0, 0, 0, 4, 0, 2, 0, 0]",right
13,36,"[0, 2, 2, 8, 0, 0, 8, 8, 0, 0, 0, 0, 0, 0, 2, 0]",up
14,52,"[0, 2, 2, 16, 0, 0, 8, 0, 0, 0, 2, 0, 2, 0, 0, 0]",up
15,52,"[2, 2, 2, 16, 0, 0, 8, 0, 0, 0, 2, 0, 0, 0, 2, 0]",up
16,56,"[4, 2, 16, 0, 8, 0, 0, 0, 2, 2, 0, 0, 2, 0, 0, 0]",left
17,60,"[0, 4, 2, 16, 0, 0, 2, 8, 0, 0, 0, 4, 0, 0, 0, 2]",right
18,64,"[0, 4, 4, 16, 0, 0, 2, 8, 0, 0, 0, 4, 0, 0, 0, 2]",up
19,72,"[8, 16, 2, 0, 2, 8, 0, 0, 4, 0, 0, 0, 2, 0, 0, 0]",left
20,72,"[0, 8, 16, 2, 0, 0, 2, 8, 0, 2, 0, 4, 0, 0, 0, 2]",right
21,72,"[0, 8, 16, 2, 0, 0, 2, 8, 0, 0, 2, 4, 0, 0, 2, 2]",right
22,76,"[8, 16, 2, 0, 2, 8, 0, 0, 2, 4, 0, 0, 4, 0, 0, 2]",left
