Move,Score,Matrix,Previous_Move
1,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0]",right
2,0,"[0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 2]",left
3,4,"[4, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",up
4,4,"[4, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]",left
5,4,"[4, 2, 0, 2, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]",up
6,8,"[4, 2, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",up
7,12,"[0, 0, 4, 4, 0, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0, 2]",right
8,16,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 8, 2, 0, 2, 2]",down
9,16,"[2, 0, 4, 8, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 2, 0]",up
10,18,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 8, 2, 0, 4, 2]",down
11,26,"[2, 2, 8, 8, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0]",up
12,50,"[2, 0, 4, 16, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0]",right
13,50,"[0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 16, 2, 0, 4, 4]",down
14,58,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 16, 0, 2, 2, 8]",right
15,62,"[0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 16, 0, 0, 4, 8]",right
16,66,"[0, 0, 2, 0, 0, 0, 0, 4, 0, 0, 0, 16, 0, 0, 4, 8]",right
17,66,"[2, 0, 2, 4, 0, 0, 4, 16, 0, 0, 0, 8, 0, 0, 0, 0]",up
18,66,"[0, 0, 0, 0, 0, 2, 0, 4, 0, 0, 2, 16, 2, 0, 4, 8]",down
19,66,"[0, 2, 0, 0, 0, 0, 2, 4, 0, 0, 2, 16, 0, 2, 4, 8]",right
20,66,"[2, 0, 0, 0, 2, 4, 0, 2, 2, 16, 0, 0, 2, 4, 8, 0]",left
21,66,"[2, 0, 0, 0, 2, 4, 2, 0, 2, 16, 2, 0, 2, 4, 8, 0]",left
22,66,"[0, 0, 0, 2, 0, 2, 4, 2, 0, 2, 16, 2, 2, 2, 4, 8]",right
23,74,"[2, 4, 4, 4, 0, 2, 16, 2, 0, 0, 4, 8, 2, 0, 0, 0]",up
24,78,"[4, 4, 4, 4, 0, 2, 16, 2, 0, 0, 4, 8, 0, 0, 0, 2]",up
25,94,"[8, 8, 0, 0, 2, 16, 2, 0, 4, 8, 2, 0, 2, 0, 0, 0]",left
26,110,"[0, 2, 0, 16, 0, 2, 16, 2, 0, 4, 8, 2, 0, 0, 0, 2]",right
27,110,"[0, 0, 2, 16, 0, 2, 16, 2, 0, 4, 8, 2, 0, 2, 0, 2]",right
28,112,"[0, 0, 0, 0, 0, 2, 2, 16, 0, 4, 16, 2, 2, 2, 8, 4]",down
29,116,"[2, 0, 0, 0, 4, 16, 0, 0, 4, 16, 2, 0, 2, 2, 8, 4]",left
30,120,"[0, 0, 0, 2, 2, 0, 4, 16, 0, 4, 16, 2, 0, 4, 8, 4]",right
31,128,"[2, 8, 4, 2, 0, 2, 16, 16, 0, 0, 8, 2, 0, 0, 0, 4]",up
32,160,"[2, 8, 4, 2, 2, 32, 0, 0, 8, 2, 0, 0, 4, 0, 0, 2]",left
