Move,Score,Matrix,Previous_Move
1,0,"[0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 4, 0, 0]",down
2,0,"[0, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]",up
3,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4, 2, 2]",down
4,4,"[0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 4, 0, 0, 4, 4]",right
5,12,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 4, 0, 2, 0, 8]",right
6,12,"[0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 4, 0, 0, 2, 8]",right
7,12,"[0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 4, 0, 2, 2, 8]",down
8,16,"[0, 0, 0, 2, 0, 4, 0, 2, 0, 0, 0, 4, 0, 0, 4, 8]",right
9,16,"[0, 0, 0, 2, 0, 0, 4, 2, 0, 0, 4, 4, 0, 0, 4, 8]",right
10,24,"[0, 0, 0, 2, 0, 0, 4, 2, 2, 0, 0, 8, 0, 0, 4, 8]",right
11,48,"[2, 0, 8, 2, 0, 0, 2, 2, 0, 0, 0, 16, 0, 0, 0, 0]",up
12,52,"[0, 2, 8, 2, 0, 0, 2, 4, 0, 0, 0, 16, 0, 0, 0, 0]",right
13,52,"[2, 8, 2, 0, 2, 4, 0, 0, 16, 0, 2, 0, 0, 0, 0, 0]",left
14,60,"[4, 8, 4, 0, 16, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]",up
15,60,"[4, 8, 4, 2, 16, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]",up
16,60,"[4, 8, 4, 2, 16, 4, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0]",left
17,64,"[4, 8, 4, 2, 2, 0, 16, 4, 0, 0, 0, 0, 0, 0, 0, 4]",right
18,72,"[4, 8, 4, 2, 2, 0, 16, 8, 0, 0, 0, 0, 2, 0, 0, 0]",up
19,74,"[0, 0, 0, 0, 0, 2, 0, 0, 4, 0, 4, 2, 4, 8, 16, 8]",down
20,78,"[0, 0, 0, 4, 0, 0, 0, 0, 0, 2, 4, 2, 8, 8, 16, 8]",down
21,78,"[8, 2, 4, 4, 0, 8, 16, 2, 0, 0, 0, 8, 0, 0, 0, 2]",up
22,86,"[8, 2, 8, 4, 8, 16, 2, 0, 8, 0, 0, 0, 2, 0, 0, 0]",left
23,102,"[16, 2, 8, 4, 8, 16, 2, 0, 2, 0, 0, 0, 0, 0, 2, 0]",up
24,106,"[16, 2, 8, 4, 8, 16, 4, 0, 2, 0, 4, 0, 0, 0, 0, 0]",up
25,110,"[0, 0, 0, 0, 16, 2, 0, 0, 8, 2, 8, 0, 2, 16, 8, 4]",down
26,130,"[16, 4, 16, 4, 8, 16, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0]",up
27,130,"[16, 4, 16, 4, 0, 8, 16, 2, 0, 0, 0, 2, 0, 0, 0, 2]",right
28,130,"[16, 4, 16, 4, 8, 16, 2, 2, 2, 0, 0, 0, 2, 0, 0, 0]",left
29,134,"[16, 4, 16, 4, 8, 16, 4, 0, 2, 0, 0, 2, 2, 0, 0, 0]",left
30,138,"[16, 4, 16, 4, 0, 8, 16, 4, 0, 0, 0, 4, 0, 0, 2, 2]",right
31,142,"[16, 4, 16, 4, 8, 16, 4, 0, 4, 0, 0, 2, 4, 0, 0, 0]",left
32,142,"[16, 4, 16, 4, 0, 8, 16, 4, 0, 0, 4, 2, 2, 0, 0, 4]",right
33,142,"[16, 4, 16, 4, 8, 16, 4, 0, 4, 2, 0, 0, 2, 4, 2, 0]",left
34,142,"[16, 4, 16, 4, 2, 8, 16, 4, 0, 0, 4, 2, 0, 2, 4, 2]",right
35,142,"[16, 4, 16, 4, 2, 8, 16, 4, 4, 2, 0, 0, 2, 4, 2, 2]",left
36,182,"[16, 4, 32, 8, 2, 8, 2, 2, 4, 2, 2, 0, 2, 4, 0, 0]",up
37,184,"[16, 4, 0, 2, 2, 8, 0, 0, 4, 2, 32, 8, 2, 4, 4, 2]",down
38,192,"[2, 16, 4, 2, 0, 0, 2, 8, 4, 2, 32, 8, 0, 2, 8, 2]",right
39,196,"[2, 16, 4, 2, 4, 4, 2, 8, 0, 2, 32, 8, 0, 0, 8, 2]",up
40,204,"[2, 0, 4, 0, 0, 16, 2, 2, 2, 4, 32, 16, 4, 2, 8, 2]",down
41,208,"[4, 16, 4, 2, 4, 4, 2, 16, 0, 2, 32, 2, 0, 2, 8, 0]",up
