Move,Score,Matrix,Previous_Move
1,0,"[0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0]",down
2,0,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0]",down
3,0,"[2, 0, 2, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",up
4,4,"[0, 0, 2, 4, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0]",right
5,4,"[0, 2, 2, 4, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2]",right
6,8,"[4, 4, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0]",left
7,16,"[8, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 2, 2, 0, 0, 0]",left
8,18,"[0, 0, 0, 4, 8, 0, 0, 0, 2, 0, 0, 0, 4, 0, 0, 2]",down
9,18,"[4, 0, 0, 0, 8, 0, 0, 0, 2, 0, 0, 0, 4, 2, 2, 0]",left
10,22,"[4, 0, 0, 0, 8, 0, 0, 2, 2, 0, 0, 0, 4, 4, 0, 0]",left
11,30,"[0, 0, 0, 4, 2, 0, 8, 2, 0, 0, 0, 2, 0, 0, 0, 8]",right
12,32,"[0, 0, 0, 2, 0, 0, 0, 4, 0, 0, 0, 4, 2, 0, 8, 8]",down
13,48,"[2, 0, 0, 0, 4, 0, 0, 0, 4, 0, 4, 0, 2, 16, 0, 0]",left
14,56,"[2, 0, 0, 0, 4, 0, 0, 0, 8, 2, 0, 0, 2, 16, 0, 0]",left
15,56,"[2, 2, 0, 0, 4, 16, 0, 2, 8, 0, 0, 0, 2, 0, 0, 0]",up
16,60,"[4, 0, 0, 0, 4, 16, 2, 0, 8, 0, 2, 0, 2, 0, 0, 0]",left
17,60,"[0, 0, 0, 4, 0, 4, 16, 2, 0, 2, 8, 2, 0, 0, 0, 2]",right
18,60,"[4, 2, 0, 0, 4, 16, 2, 0, 2, 8, 2, 0, 2, 0, 0, 0]",left
19,68,"[0, 0, 0, 0, 0, 2, 0, 0, 8, 16, 2, 0, 4, 8, 4, 0]",down
20,68,"[0, 2, 0, 0, 2, 0, 0, 0, 8, 16, 2, 0, 4, 8, 4, 0]",left
21,68,"[4, 0, 0, 2, 0, 0, 0, 2, 0, 8, 16, 2, 0, 4, 8, 4]",right
22,68,"[0, 0, 4, 2, 0, 0, 2, 2, 0, 8, 16, 2, 0, 4, 8, 4]",right
23,72,"[0, 8, 4, 4, 0, 4, 2, 2, 2, 0, 16, 4, 0, 0, 8, 0]",up
24,84,"[8, 8, 0, 0, 4, 4, 0, 0, 2, 16, 4, 0, 8, 2, 0, 0]",left
25,84,"[8, 8, 0, 0, 4, 4, 0, 0, 2, 16, 0, 2, 8, 2, 4, 0]",down
26,84,"[8, 8, 0, 0, 4, 4, 0, 0, 2, 16, 0, 2, 8, 2, 4, 2]",down
27,88,"[8, 8, 4, 4, 4, 4, 0, 0, 2, 16, 2, 0, 8, 2, 0, 0]",up
28,88,"[8, 8, 2, 0, 4, 4, 0, 0, 2, 16, 4, 0, 8, 2, 2, 4]",down
29,88,"[8, 8, 2, 0, 4, 4, 2, 0, 2, 16, 4, 0, 8, 2, 2, 4]",down
30,90,"[8, 8, 0, 2, 4, 4, 4, 0, 2, 16, 4, 0, 8, 2, 2, 4]",down
31,118,"[0, 2, 16, 2, 0, 0, 4, 8, 0, 2, 16, 4, 0, 8, 4, 4]",right
32,126,"[0, 2, 16, 2, 0, 0, 4, 8, 2, 2, 16, 4, 0, 0, 8, 8]",right
33,146,"[2, 16, 2, 0, 4, 8, 0, 0, 4, 16, 4, 0, 16, 0, 0, 2]",left
34,146,"[2, 16, 2, 0, 4, 8, 0, 2, 4, 16, 4, 0, 16, 2, 0, 0]",left
35,146,"[2, 16, 2, 0, 4, 8, 2, 0, 4, 16, 4, 0, 16, 2, 2, 0]",left
36,150,"[0, 2, 16, 2, 2, 4, 8, 2, 0, 4, 16, 4, 0, 0, 16, 4]",right
37,150,"[2, 16, 2, 2, 2, 4, 8, 2, 4, 16, 4, 0, 16, 4, 0, 0]",left
38,154,"[2, 16, 4, 2, 2, 4, 8, 2, 4, 16, 4, 0, 16, 4, 0, 0]",left
39,162,"[4, 16, 4, 4, 4, 4, 8, 0, 16, 16, 4, 0, 0, 4, 2, 0]",up
40,166,"[0, 16, 4, 0, 2, 4, 8, 0, 8, 16, 4, 0, 16, 4, 2, 4]",down
41,166,"[2, 16, 4, 4, 8, 4, 8, 0, 16, 16, 4, 2, 0, 4, 2, 0]",up
42,166,"[4, 16, 4, 0, 2, 4, 8, 0, 8, 16, 4, 4, 16, 4, 2, 2]",down
43,178,"[0, 4, 16, 4, 2, 2, 4, 8, 0, 8, 16, 8, 0, 16, 4, 4]",right
44,190,"[4, 16, 4, 0, 4, 4, 8, 0, 8, 16, 8, 0, 16, 8, 0, 2]",left
45,198,"[4, 16, 4, 2, 8, 8, 0, 0, 8, 16, 8, 0, 16, 8, 2, 0]",left
46,214,"[4, 16, 4, 2, 0, 0, 0, 16, 0, 8, 16, 8, 2, 16, 8, 2]",right
47,214,"[4, 16, 4, 2, 2, 8, 16, 16, 0, 16, 8, 8, 0, 0, 2, 2]",up
48,214,"[0, 0, 4, 2, 2, 16, 16, 16, 4, 8, 8, 8, 2, 16, 2, 2]",down
49,266,"[4, 2, 0, 0, 2, 32, 16, 0, 4, 16, 8, 4, 2, 16, 4, 0]",left
50,298,"[4, 2, 16, 4, 2, 32, 8, 0, 4, 32, 4, 0, 2, 0, 0, 2]",up
51,330,"[4, 2, 0, 0, 2, 0, 16, 0, 4, 2, 8, 4, 2, 64, 4, 2]",down
52,330,"[4, 2, 0, 0, 2, 16, 0, 2, 4, 2, 8, 4, 2, 64, 4, 2]",left
53,330,"[4, 2, 0, 0, 2, 16, 2, 2, 4, 2, 8, 4, 2, 64, 4, 2]",left
54,330,"[4, 2, 2, 2, 2, 16, 8, 4, 4, 2, 4, 2, 2, 64, 0, 2]",up
55,334,"[4, 4, 2, 2, 2, 16, 8, 4, 4, 2, 4, 2, 2, 64, 2, 0]",left
56,346,"[8, 4, 0, 0, 2, 16, 8, 4, 4, 2, 4, 2, 2, 64, 2, 2]",left
57,350,"[8, 4, 8, 4, 2, 16, 4, 4, 4, 2, 2, 0, 2, 64, 2, 0]",up
58,362,"[8, 4, 8, 4, 0, 2, 16, 8, 0, 0, 4, 4, 2, 2, 64, 2]",right
59,366,"[8, 4, 8, 4, 2, 4, 16, 8, 0, 0, 4, 4, 0, 2, 64, 2]",up
60,374,"[8, 8, 8, 4, 2, 2, 16, 8, 2, 0, 4, 4, 0, 0, 64, 2]",up
61,376,"[0, 0, 8, 4, 4, 0, 16, 8, 8, 8, 4, 4, 4, 2, 64, 2]",down
