Move,Score,Matrix,Previous_Move
1,0,"[0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",up
2,0,"[2, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",up
3,0,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 2]",down
4,2,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 0, 2]",down
5,6,"[4, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 4, 4, 0, 0]",left
6,10,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 8, 4, 0, 2]",down
7,10,"[2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 8, 4, 2, 0]",left
8,10,"[0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 2, 0, 8, 4, 2]",right
9,10,"[0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 2, 2, 8, 4, 2]",right
10,10,"[2, 0, 0, 0, 2, 0, 0, 0, 2, 0, 2, 0, 2, 8, 4, 2]",left
11,14,"[2, 0, 0, 2, 2, 0, 0, 0, 4, 0, 0, 0, 2, 8, 4, 2]",left
12,16,"[0, 0, 2, 0, 4, 0, 0, 0, 4, 0, 0, 2, 2, 8, 4, 2]",down
13,22,"[0, 0, 0, 0, 0, 0, 2, 0, 8, 0, 2, 0, 2, 8, 4, 4]",down
14,26,"[8, 8, 4, 4, 2, 0, 4, 0, 0, 0, 2, 0, 0, 0, 0, 0]",up
15,34,"[8, 8, 8, 4, 2, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0]",up
16,54,"[0, 8, 16, 4, 0, 0, 0, 4, 0, 0, 2, 2, 0, 0, 0, 0]",right
17,58,"[8, 16, 4, 0, 4, 0, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0]",left
18,66,"[8, 16, 4, 2, 8, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0]",up
19,74,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 4, 0, 16, 16, 2, 2]",down
20,76,"[0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 4, 0, 16, 16, 2, 4]",down
21,76,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 2, 16, 16, 2, 4]",down
22,108,"[0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 4, 2, 0, 32, 2, 4]",right
23,108,"[0, 0, 0, 0, 2, 0, 0, 0, 2, 4, 2, 2, 32, 2, 4, 0]",left
24,112,"[4, 4, 2, 2, 32, 2, 4, 0, 0, 0, 2, 0, 0, 0, 0, 0]",up
25,124,"[8, 4, 2, 0, 32, 2, 4, 0, 2, 0, 0, 0, 0, 0, 0, 0]",left
26,124,"[0, 8, 4, 2, 0, 32, 2, 4, 2, 0, 0, 2, 0, 0, 0, 0]",right
27,124,"[2, 0, 0, 0, 0, 0, 0, 2, 0, 8, 4, 4, 2, 32, 2, 2]",down
28,136,"[2, 0, 2, 0, 2, 0, 0, 0, 8, 8, 0, 0, 2, 32, 4, 0]",left
29,156,"[4, 2, 0, 0, 2, 0, 0, 0, 16, 0, 0, 0, 2, 32, 4, 0]",left
30,156,"[4, 0, 2, 0, 2, 0, 0, 0, 16, 2, 0, 0, 2, 32, 4, 0]",down
31,156,"[4, 2, 0, 0, 2, 0, 2, 0, 16, 2, 0, 0, 2, 32, 4, 0]",left
32,160,"[0, 0, 4, 2, 0, 0, 0, 4, 2, 0, 16, 2, 0, 2, 32, 4]",right
33,160,"[2, 2, 4, 2, 0, 0, 16, 4, 0, 2, 32, 2, 0, 0, 0, 4]",up
34,164,"[0, 4, 4, 2, 0, 0, 16, 4, 0, 2, 32, 2, 0, 0, 2, 4]",right
35,172,"[2, 0, 8, 2, 0, 0, 16, 4, 0, 2, 32, 2, 0, 0, 2, 4]",right
36,172,"[2, 8, 2, 0, 16, 4, 0, 0, 2, 32, 2, 4, 2, 4, 0, 0]",left
37,172,"[0, 2, 8, 2, 0, 2, 16, 4, 2, 32, 2, 4, 0, 0, 2, 4]",right
38,180,"[0, 0, 0, 0, 0, 0, 8, 2, 2, 4, 16, 4, 2, 32, 4, 8]",down
39,184,"[4, 4, 8, 2, 0, 32, 16, 4, 0, 0, 4, 8, 2, 0, 0, 0]",up
40,184,"[0, 0, 0, 0, 0, 2, 8, 2, 4, 4, 16, 4, 2, 32, 4, 8]",down
