Move,Score,Matrix,Previous_Move
1,0,"[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0]",down
2,0,"[2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0]",up
3,4,"[4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0]",up
4,8,"[4, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",up
5,16,"[0, 0, 8, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",right
6,16,"[0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 8, 0, 0, 0, 2, 2]",down
7,20,"[0, 0, 0, 0, 0, 0, 0, 0, 4, 8, 0, 0, 4, 0, 0, 2]",left
8,28,"[8, 8, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",up
9,44,"[16, 2, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0]",left
10,44,"[16, 2, 0, 2, 2, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0]",up
11,44,"[0, 0, 0, 0, 0, 2, 0, 0, 16, 0, 0, 0, 2, 2, 4, 2]",down
12,48,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 16, 2, 4, 4, 2]",right
13,56,"[0, 0, 0, 0, 2, 0, 0, 0, 16, 0, 0, 2, 2, 8, 2, 0]",left
14,56,"[2, 8, 2, 2, 16, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]",up
15,60,"[2, 8, 4, 0, 16, 2, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0]",left
16,64,"[2, 8, 4, 0, 16, 2, 0, 0, 4, 0, 0, 0, 0, 0, 0, 2]",left
17,64,"[2, 0, 0, 0, 2, 0, 0, 0, 16, 8, 0, 0, 4, 2, 4, 2]",down
18,66,"[0, 2, 0, 0, 4, 0, 0, 0, 16, 8, 0, 0, 4, 2, 4, 2]",down
19,66,"[4, 2, 4, 2, 16, 8, 0, 0, 4, 2, 0, 0, 0, 0, 0, 2]",up
20,68,"[0, 0, 0, 0, 4, 2, 2, 0, 16, 8, 0, 0, 4, 2, 4, 4]",down
