Move,Score,Matrix,Previous_Move
1,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2]",right
2,4,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 4]",right
3,4,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 4]",down
4,4,"[0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 2, 4, 0, 0]",left
5,8,"[4, 4, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",up
6,8,"[0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 2, 0, 2, 4, 0, 2]",down
7,8,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 2, 2, 4, 2]",right
8,20,"[2, 2, 8, 4, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0]",up
9,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 2, 2, 8, 2]",down
10,24,"[0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 0, 2, 4, 8, 2, 0]",left
11,24,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 2, 2, 4, 8, 2]",right
12,28,"[2, 2, 4, 4, 0, 4, 8, 0, 0, 0, 0, 0, 2, 0, 0, 0]",up
13,30,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 4, 0, 4, 4, 8, 4]",down
14,38,"[2, 2, 0, 0, 0, 0, 0, 0, 2, 4, 0, 0, 8, 8, 4, 0]",left
15,42,"[4, 2, 4, 0, 8, 4, 2, 0, 0, 8, 0, 0, 0, 0, 0, 0]",up
16,42,"[0, 0, 4, 0, 0, 2, 0, 0, 4, 4, 4, 0, 8, 8, 2, 0]",down
17,66,"[4, 0, 0, 0, 2, 0, 0, 0, 8, 4, 2, 0, 16, 2, 0, 0]",left
18,66,"[0, 0, 0, 4, 0, 0, 2, 2, 0, 8, 4, 2, 0, 0, 16, 2]",right
19,70,"[2, 8, 2, 4, 0, 0, 4, 4, 0, 0, 16, 2, 0, 0, 0, 0]",up
20,74,"[0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 4, 8, 2, 8, 16, 2]",down
21,74,"[2, 0, 0, 0, 2, 2, 0, 0, 4, 8, 0, 0, 2, 8, 16, 2]",left
22,78,"[0, 0, 0, 2, 0, 0, 0, 4, 2, 0, 4, 8, 2, 8, 16, 2]",right
23,78,"[0, 0, 0, 2, 0, 0, 2, 4, 0, 2, 4, 8, 2, 8, 16, 2]",right
24,78,"[2, 2, 2, 2, 0, 8, 4, 4, 2, 0, 16, 8, 0, 0, 0, 2]",up
25,82,"[4, 2, 2, 2, 0, 8, 4, 4, 0, 0, 16, 8, 0, 0, 2, 2]",up
26,98,"[4, 4, 2, 0, 8, 8, 0, 0, 16, 8, 0, 2, 4, 0, 0, 0]",left
27,122,"[8, 2, 0, 0, 16, 0, 0, 0, 16, 8, 2, 0, 4, 2, 0, 0]",left
28,154,"[8, 2, 2, 0, 32, 8, 0, 2, 4, 2, 0, 0, 0, 0, 0, 0]",up
29,154,"[8, 2, 2, 2, 32, 8, 2, 0, 4, 2, 0, 0, 0, 0, 0, 0]",up
30,158,"[2, 8, 2, 4, 0, 32, 8, 2, 0, 0, 4, 2, 0, 0, 0, 0]",right
31,162,"[2, 8, 2, 4, 0, 32, 8, 4, 0, 2, 4, 0, 0, 0, 0, 0]",up
32,170,"[2, 8, 2, 8, 0, 32, 8, 0, 0, 2, 4, 0, 2, 0, 0, 0]",up
33,172,"[2, 0, 0, 0, 0, 8, 2, 0, 0, 32, 8, 0, 4, 2, 4, 8]",down
34,172,"[2, 8, 2, 8, 4, 32, 8, 0, 0, 2, 4, 0, 0, 0, 0, 4]",up
35,172,"[2, 8, 2, 8, 4, 32, 8, 0, 2, 4, 0, 0, 4, 0, 2, 0]",left
36,172,"[2, 2, 0, 0, 4, 8, 2, 0, 2, 32, 8, 0, 4, 4, 2, 8]",down
37,172,"[2, 2, 2, 8, 4, 8, 8, 0, 2, 32, 2, 0, 4, 4, 0, 2]",up
38,172,"[2, 2, 2, 0, 4, 8, 2, 0, 2, 32, 8, 8, 4, 4, 2, 2]",down
39,174,"[2, 2, 0, 2, 4, 8, 4, 0, 2, 32, 8, 8, 4, 4, 2, 2]",down
40,174,"[2, 2, 4, 2, 4, 8, 8, 8, 2, 32, 2, 2, 4, 4, 0, 4]",up
41,174,"[2, 2, 2, 2, 4, 8, 4, 8, 2, 32, 8, 2, 4, 4, 2, 4]",down
42,190,"[2, 0, 4, 4, 4, 8, 4, 8, 2, 32, 8, 2, 0, 8, 2, 4]",right
43,194,"[2, 0, 0, 4, 2, 8, 8, 8, 4, 32, 8, 2, 2, 8, 2, 4]",down
44,214,"[4, 8, 16, 4, 4, 32, 2, 8, 2, 8, 0, 2, 0, 0, 2, 4]",up
45,220,"[0, 0, 2, 4, 0, 8, 0, 8, 8, 32, 16, 2, 2, 8, 4, 4]",down
46,220,"[0, 0, 2, 4, 0, 8, 2, 8, 8, 32, 16, 2, 2, 8, 4, 4]",down
47,222,"[0, 0, 0, 4, 2, 8, 4, 8, 8, 32, 16, 2, 2, 8, 4, 4]",down
48,230,"[4, 0, 0, 0, 2, 8, 4, 8, 8, 32, 16, 2, 2, 8, 8, 2]",left
49,232,"[4, 0, 0, 2, 2, 8, 4, 0, 8, 32, 16, 8, 2, 8, 8, 4]",down
50,248,"[0, 0, 4, 2, 2, 2, 8, 4, 8, 32, 16, 8, 0, 2, 16, 4]",right
51,252,"[4, 2, 2, 0, 4, 8, 4, 0, 8, 32, 16, 8, 2, 16, 4, 0]",left
52,256,"[2, 2, 2, 0, 8, 8, 4, 0, 8, 32, 16, 0, 2, 16, 4, 8]",down
53,272,"[2, 2, 2, 8, 16, 8, 4, 0, 2, 32, 16, 0, 0, 16, 4, 2]",up
54,272,"[0, 2, 2, 0, 2, 8, 4, 2, 16, 32, 16, 8, 2, 16, 4, 2]",down
55,272,"[2, 2, 2, 2, 16, 8, 4, 8, 2, 32, 16, 2, 2, 16, 4, 0]",up
56,280,"[0, 2, 4, 4, 16, 8, 4, 8, 2, 32, 16, 2, 0, 2, 16, 4]",right
57,320,"[16, 2, 8, 4, 2, 8, 32, 8, 0, 32, 2, 2, 0, 2, 0, 4]",up
58,324,"[16, 2, 8, 4, 2, 8, 32, 8, 32, 4, 2, 0, 2, 4, 0, 0]",left
59,332,"[16, 2, 8, 4, 2, 8, 32, 8, 32, 8, 2, 0, 2, 0, 2, 0]",up
60,336,"[16, 2, 8, 4, 2, 8, 32, 8, 0, 32, 8, 2, 0, 0, 2, 4]",right
61,336,"[16, 2, 8, 4, 2, 8, 32, 8, 32, 8, 2, 0, 2, 4, 2, 0]",left
62,346,"[16, 0, 0, 0, 2, 2, 8, 2, 32, 16, 32, 4, 2, 4, 4, 8]",down
63,358,"[0, 2, 0, 16, 0, 4, 8, 2, 32, 16, 32, 4, 0, 2, 8, 8]",right
64,358,"[32, 2, 8, 16, 0, 4, 32, 2, 0, 16, 8, 4, 2, 2, 0, 8]",up
65,358,"[32, 2, 8, 16, 2, 4, 32, 2, 0, 16, 8, 4, 0, 2, 2, 8]",up
66,362,"[32, 2, 8, 16, 2, 4, 32, 2, 16, 8, 4, 2, 4, 8, 0, 0]",left
67,362,"[32, 2, 8, 16, 2, 4, 32, 2, 16, 8, 4, 2, 0, 2, 4, 8]",right
68,368,"[0, 2, 2, 0, 32, 4, 8, 16, 2, 8, 32, 4, 16, 2, 8, 8]",down
69,368,"[32, 2, 2, 16, 2, 4, 8, 4, 16, 8, 32, 8, 0, 2, 8, 4]",up
70,372,"[32, 4, 16, 0, 2, 4, 8, 4, 16, 8, 32, 8, 2, 8, 4, 4]",left
71,384,"[32, 0, 16, 2, 2, 0, 8, 4, 16, 8, 32, 8, 2, 16, 4, 4]",down
72,384,"[32, 8, 16, 2, 2, 16, 8, 4, 16, 2, 32, 8, 2, 0, 4, 4]",up
73,392,"[32, 8, 16, 2, 2, 16, 8, 4, 16, 2, 32, 8, 2, 0, 2, 8]",right
74,408,"[32, 8, 16, 2, 2, 16, 8, 4, 16, 2, 32, 16, 2, 0, 2, 2]",up
75,408,"[32, 2, 16, 2, 2, 8, 8, 4, 16, 16, 32, 16, 2, 2, 2, 2]",down
76,464,"[32, 2, 16, 2, 2, 2, 16, 4, 0, 32, 32, 16, 0, 0, 4, 4]",right
77,500,"[32, 4, 32, 2, 2, 32, 32, 4, 0, 0, 4, 16, 0, 0, 2, 4]",up
78,564,"[32, 4, 32, 2, 2, 2, 64, 4, 0, 0, 4, 16, 0, 0, 2, 4]",right
79,568,"[32, 4, 32, 2, 0, 4, 64, 4, 0, 0, 4, 16, 0, 2, 2, 4]",right
80,572,"[32, 4, 32, 2, 4, 64, 4, 2, 4, 16, 0, 0, 4, 4, 0, 0]",left
81,580,"[32, 4, 32, 2, 8, 64, 4, 2, 4, 16, 0, 0, 0, 4, 0, 2]",up
82,584,"[32, 4, 32, 4, 8, 64, 4, 2, 4, 16, 0, 0, 2, 4, 0, 0]",up
83,584,"[32, 4, 0, 0, 8, 64, 2, 0, 4, 16, 32, 4, 2, 4, 4, 2]",down
84,592,"[0, 0, 32, 4, 2, 8, 64, 2, 4, 16, 32, 4, 0, 2, 8, 2]",right
85,592,"[2, 8, 32, 4, 4, 16, 64, 2, 0, 2, 32, 4, 2, 0, 8, 2]",up
86,592,"[2, 8, 32, 4, 4, 16, 64, 2, 0, 2, 32, 4, 2, 2, 8, 2]",right
87,596,"[2, 8, 32, 4, 4, 16, 64, 2, 2, 32, 4, 2, 4, 8, 2, 0]",left
88,598,"[2, 8, 32, 0, 4, 16, 64, 2, 2, 32, 4, 4, 4, 8, 2, 4]",down
89,606,"[0, 2, 8, 32, 4, 16, 64, 2, 2, 2, 32, 8, 4, 8, 2, 4]",right
90,610,"[0, 2, 8, 32, 4, 16, 64, 2, 2, 4, 32, 8, 4, 8, 2, 4]",right
91,610,"[4, 2, 8, 32, 2, 16, 64, 2, 4, 4, 32, 8, 2, 8, 2, 4]",up
92,618,"[4, 2, 8, 32, 2, 16, 64, 2, 2, 8, 32, 8, 2, 8, 2, 4]",right
93,620,"[2, 2, 8, 32, 4, 16, 64, 2, 2, 8, 32, 8, 4, 8, 2, 4]",down
94,628,"[2, 2, 8, 32, 4, 2, 64, 2, 2, 16, 32, 8, 4, 16, 2, 4]",down
95,664,"[2, 4, 8, 32, 4, 32, 64, 2, 2, 2, 32, 8, 4, 0, 2, 4]",up
96,668,"[2, 4, 8, 32, 4, 32, 64, 2, 4, 32, 8, 0, 4, 2, 4, 2]",left
97,668,"[2, 4, 8, 32, 4, 32, 64, 2, 2, 4, 32, 8, 4, 2, 4, 2]",right
