Move,Score,Matrix,Previous_Move
1,0,"[2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",left
2,0,"[2, 0, 0, 0, 2, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0]",left
3,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 0, 4]",down
4,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 4, 0, 2]",left
5,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 8, 4, 2]",right
6,12,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 8, 4, 4]",down
7,20,"[0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 8, 8]",right
8,40,"[0, 0, 0, 0, 0, 2, 0, 4, 0, 0, 0, 0, 0, 0, 0, 16]",right
9,40,"[0, 0, 2, 0, 0, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0, 16]",right
10,40,"[0, 0, 0, 2, 0, 0, 2, 4, 0, 2, 0, 0, 0, 0, 0, 16]",right
11,40,"[0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 4, 0, 2, 2, 16]",down
12,40,"[2, 2, 2, 2, 0, 0, 0, 4, 0, 0, 0, 16, 0, 0, 2, 0]",up
13,48,"[4, 4, 0, 0, 4, 0, 0, 0, 16, 2, 0, 0, 2, 0, 0, 0]",left
14,56,"[8, 4, 0, 4, 16, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]",up
15,56,"[0, 0, 0, 0, 8, 0, 0, 2, 16, 4, 0, 0, 2, 2, 0, 4]",down
16,60,"[0, 0, 0, 2, 0, 0, 8, 2, 0, 0, 16, 4, 0, 0, 4, 4]",right
17,68,"[0, 0, 0, 2, 0, 0, 8, 2, 0, 2, 16, 4, 0, 0, 0, 8]",right
18,70,"[0, 0, 0, 0, 0, 2, 0, 4, 0, 0, 8, 4, 0, 2, 16, 8]",down
19,70,"[0, 2, 0, 0, 0, 0, 2, 4, 0, 0, 8, 4, 0, 2, 16, 8]",right
20,70,"[0, 0, 0, 2, 0, 2, 2, 4, 0, 0, 8, 4, 0, 2, 16, 8]",right
21,82,"[0, 4, 2, 2, 0, 2, 8, 8, 0, 0, 16, 8, 0, 0, 0, 0]",up
22,102,"[0, 0, 4, 4, 2, 0, 2, 16, 0, 0, 16, 8, 0, 0, 0, 0]",right
23,114,"[0, 0, 0, 8, 0, 0, 4, 16, 2, 0, 16, 8, 0, 0, 0, 0]",right
24,114,"[0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 4, 16, 2, 2, 16, 8]",down
25,118,"[0, 0, 0, 0, 2, 0, 0, 8, 0, 0, 4, 16, 0, 4, 16, 8]",right
