Move,Score,Matrix,Previous_Move
1,0,"[0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]",left
2,0,"[0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0]",right
3,4,"[0, 0, 0, 0, 0, 0, 0, 4, 0, 2, 0, 2, 0, 0, 0, 0]",right
4,8,"[0, 0, 0, 0, 0, 0, 0, 4, 0, 2, 0, 4, 0, 0, 0, 0]",right
5,16,"[0, 2, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]",up
6,16,"[0, 0, 2, 8, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2]",right
7,16,"[2, 8, 0, 0, 2, 0, 0, 0, 4, 0, 0, 0, 2, 0, 0, 0]",left
8,16,"[0, 0, 2, 8, 0, 0, 0, 2, 0, 4, 0, 4, 0, 0, 0, 2]",right
9,24,"[0, 0, 2, 8, 2, 0, 0, 2, 0, 0, 0, 8, 0, 0, 0, 2]",right
10,24,"[0, 0, 0, 8, 0, 0, 0, 2, 0, 2, 0, 8, 2, 0, 2, 2]",down
11,28,"[8, 0, 0, 0, 2, 4, 0, 0, 2, 8, 0, 0, 4, 2, 0, 0]",left
12,28,"[0, 0, 2, 8, 0, 0, 2, 4, 0, 0, 2, 8, 0, 0, 4, 2]",right
13,30,"[0, 0, 0, 8, 0, 0, 2, 4, 0, 0, 4, 8, 0, 2, 4, 2]",down
14,38,"[2, 2, 2, 8, 0, 0, 8, 4, 0, 0, 0, 8, 0, 0, 0, 2]",up
15,42,"[0, 2, 4, 8, 0, 0, 8, 4, 2, 0, 0, 8, 0, 0, 0, 2]",right
16,42,"[2, 4, 8, 0, 8, 4, 2, 0, 2, 8, 0, 0, 2, 0, 0, 0]",left
17,42,"[2, 2, 4, 8, 0, 8, 4, 2, 0, 0, 2, 8, 0, 0, 0, 2]",right
18,46,"[0, 4, 4, 8, 0, 8, 4, 2, 0, 2, 2, 8, 0, 0, 0, 2]",right
19,50,"[0, 0, 0, 8, 0, 4, 0, 2, 0, 8, 8, 8, 4, 2, 2, 2]",down
20,50,"[4, 4, 8, 8, 0, 8, 2, 2, 0, 2, 2, 8, 0, 0, 0, 2]",up
21,78,"[8, 16, 0, 0, 8, 4, 0, 2, 2, 2, 8, 0, 2, 0, 0, 0]",left
22,82,"[0, 0, 8, 16, 4, 8, 4, 2, 0, 0, 4, 8, 0, 0, 0, 2]",right
23,90,"[4, 8, 8, 16, 0, 0, 8, 2, 0, 0, 0, 8, 0, 0, 2, 2]",up
24,106,"[4, 8, 16, 16, 0, 0, 2, 2, 0, 0, 2, 8, 0, 0, 0, 2]",up
25,110,"[4, 8, 16, 16, 2, 0, 4, 2, 0, 0, 0, 8, 0, 0, 0, 2]",up
26,142,"[4, 8, 32, 0, 2, 4, 2, 0, 8, 0, 2, 0, 2, 0, 0, 0]",left
27,146,"[4, 8, 32, 0, 2, 4, 4, 0, 8, 0, 0, 2, 2, 0, 0, 0]",up
28,146,"[4, 8, 32, 2, 2, 4, 4, 0, 8, 0, 0, 0, 2, 0, 0, 2]",up
29,158,"[4, 8, 32, 2, 2, 8, 0, 0, 8, 0, 0, 0, 4, 0, 0, 2]",left
30,166,"[4, 0, 0, 0, 2, 2, 0, 0, 8, 0, 0, 2, 4, 16, 32, 2]",down
31,170,"[4, 0, 0, 0, 4, 2, 0, 0, 8, 2, 0, 0, 4, 16, 32, 2]",left
32,182,"[8, 4, 32, 2, 8, 16, 0, 0, 4, 0, 0, 0, 0, 0, 2, 0]",up
33,198,"[16, 4, 32, 2, 4, 16, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0]",up
34,202,"[16, 4, 32, 4, 4, 16, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0]",up
35,204,"[2, 0, 0, 0, 0, 0, 0, 0, 16, 4, 32, 0, 4, 16, 4, 4]",down
36,212,"[0, 0, 0, 2, 0, 0, 0, 0, 2, 16, 4, 32, 0, 4, 16, 8]",right
37,212,"[0, 0, 0, 0, 2, 0, 0, 2, 0, 16, 4, 32, 2, 4, 16, 8]",down
38,216,"[0, 0, 0, 0, 4, 0, 0, 2, 16, 4, 32, 0, 2, 4, 16, 8]",left
39,216,"[0, 0, 2, 0, 4, 2, 0, 0, 16, 4, 32, 0, 2, 4, 16, 8]",left
40,224,"[4, 2, 2, 8, 16, 8, 32, 0, 2, 0, 16, 0, 0, 2, 0, 0]",up
41,224,"[0, 0, 0, 0, 4, 2, 2, 0, 16, 8, 32, 4, 2, 2, 16, 8]",down
42,224,"[4, 2, 2, 4, 16, 8, 32, 8, 2, 2, 16, 0, 0, 4, 0, 0]",up
43,232,"[2, 4, 4, 4, 16, 8, 32, 8, 0, 0, 4, 16, 0, 0, 0, 4]",right
44,240,"[4, 2, 4, 8, 16, 8, 32, 8, 0, 0, 4, 16, 0, 0, 0, 4]",right
45,248,"[0, 0, 0, 0, 0, 2, 4, 16, 4, 2, 32, 16, 16, 8, 4, 4]",down
46,284,"[4, 4, 4, 32, 16, 8, 32, 4, 0, 0, 4, 0, 0, 0, 0, 2]",up
47,284,"[4, 4, 4, 32, 16, 8, 32, 4, 0, 0, 4, 2, 0, 0, 0, 2]",up
48,288,"[4, 4, 4, 32, 16, 8, 32, 4, 0, 0, 4, 4, 0, 2, 0, 0]",up
49,292,"[0, 0, 0, 0, 0, 4, 4, 2, 4, 8, 32, 32, 16, 2, 4, 8]",down
50,364,"[0, 0, 0, 0, 2, 0, 8, 2, 0, 4, 8, 64, 16, 2, 4, 8]",right
51,372,"[0, 0, 0, 0, 2, 0, 0, 2, 2, 4, 16, 64, 16, 2, 4, 8]",down
52,376,"[0, 0, 0, 0, 4, 0, 2, 0, 2, 4, 16, 64, 16, 2, 4, 8]",left
53,376,"[0, 2, 0, 0, 0, 0, 4, 2, 2, 4, 16, 64, 16, 2, 4, 8]",right
