Move,Score,Matrix,Previous_Move
1,0,"[0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]",up
2,0,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0]",right
3,0,"[0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2]",right
4,4,"[0, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2]",right
5,6,"[0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 2, 4]",down
6,6,"[0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 4, 0, 2, 2, 4]",right
7,14,"[2, 2, 2, 8, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0]",up
8,18,"[0, 2, 4, 8, 0, 0, 0, 4, 0, 0, 0, 2, 0, 0, 0, 0]",right
9,18,"[0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 4, 2, 2, 4, 2]",down
10,18,"[2, 2, 4, 8, 0, 0, 0, 4, 0, 0, 0, 2, 0, 0, 0, 2]",up
11,22,"[2, 2, 4, 8, 2, 0, 0, 4, 0, 0, 0, 4, 0, 0, 0, 0]",up
12,26,"[4, 4, 8, 0, 2, 4, 2, 0, 4, 0, 0, 0, 0, 0, 0, 0]",left
13,34,"[8, 8, 0, 2, 2, 4, 2, 0, 4, 0, 0, 0, 0, 0, 0, 0]",left
14,50,"[2, 0, 16, 2, 0, 2, 4, 2, 0, 0, 0, 4, 0, 0, 0, 0]",right
15,52,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 16, 4, 2, 2, 4, 4]",down
16,64,"[2, 4, 16, 8, 2, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0]",up
17,64,"[2, 4, 16, 8, 2, 4, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]",left
18,76,"[4, 8, 16, 8, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]",up
19,76,"[4, 8, 16, 8, 2, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0]",left
20,78,"[0, 0, 0, 0, 4, 0, 0, 0, 2, 2, 0, 0, 4, 8, 16, 8]",down
21,78,"[4, 2, 16, 8, 2, 8, 0, 0, 4, 0, 0, 2, 0, 0, 0, 0]",up
22,78,"[4, 2, 16, 8, 2, 8, 0, 0, 4, 2, 0, 0, 0, 0, 0, 2]",left
23,78,"[4, 2, 16, 8, 0, 0, 2, 8, 2, 0, 4, 2, 0, 0, 0, 2]",right
24,88,"[0, 2, 0, 0, 0, 0, 16, 0, 4, 0, 2, 16, 2, 2, 4, 4]",down
25,90,"[0, 0, 0, 0, 0, 0, 16, 4, 4, 0, 2, 16, 2, 4, 4, 4]",down
26,98,"[0, 0, 0, 0, 16, 4, 0, 0, 4, 2, 16, 2, 2, 8, 4, 0]",left
27,98,"[0, 0, 0, 0, 16, 4, 0, 2, 4, 2, 16, 0, 2, 8, 4, 2]",down
