Move,Score,Matrix,Previous_Move
1,0,"[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0]",up
2,0,"[2, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",up
3,0,"[2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]",up
4,4,"[0, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2]",right
5,4,"[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 0, 2, 2]",down
6,6,"[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 0, 4, 2]",down
7,6,"[2, 2, 2, 4, 0, 0, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0]",up
8,10,"[0, 2, 4, 4, 0, 2, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0]",right
9,22,"[0, 4, 8, 4, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0]",up
10,26,"[0, 4, 8, 4, 0, 0, 0, 4, 0, 0, 2, 0, 0, 0, 0, 0]",right
11,34,"[0, 4, 8, 8, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",up
12,34,"[0, 0, 2, 0, 0, 0, 0, 0, 0, 4, 8, 0, 0, 2, 2, 8]",down
13,38,"[2, 0, 2, 0, 0, 0, 0, 0, 4, 8, 0, 0, 4, 8, 0, 0]",left
14,42,"[0, 0, 0, 0, 0, 0, 0, 0, 2, 8, 0, 0, 8, 8, 2, 2]",down
15,62,"[0, 0, 0, 0, 0, 0, 0, 2, 2, 8, 0, 0, 16, 4, 0, 0]",left
16,62,"[0, 2, 0, 0, 2, 0, 0, 0, 2, 8, 0, 0, 16, 4, 0, 0]",left
17,62,"[0, 2, 0, 2, 0, 0, 0, 2, 0, 0, 2, 8, 0, 0, 16, 4]",right
18,66,"[4, 0, 0, 2, 2, 0, 0, 0, 2, 8, 0, 0, 16, 4, 0, 0]",left
19,66,"[0, 0, 4, 2, 0, 0, 0, 2, 0, 4, 2, 8, 0, 0, 16, 4]",right
20,70,"[0, 4, 4, 4, 0, 0, 2, 8, 0, 0, 16, 4, 0, 0, 0, 2]",up
21,78,"[8, 4, 0, 0, 2, 8, 0, 0, 16, 4, 0, 0, 2, 0, 2, 0]",left
22,78,"[8, 0, 0, 2, 2, 4, 0, 0, 16, 8, 0, 0, 2, 4, 2, 0]",down
23,78,"[8, 4, 2, 2, 2, 8, 0, 0, 16, 4, 0, 0, 2, 2, 0, 0]",up
24,86,"[0, 8, 4, 4, 0, 0, 2, 8, 2, 0, 16, 4, 0, 0, 0, 4]",right
25,94,"[0, 0, 8, 8, 2, 0, 2, 8, 0, 2, 16, 4, 0, 0, 0, 4]",right
26,114,"[0, 0, 0, 16, 2, 0, 4, 8, 0, 2, 16, 4, 0, 0, 0, 4]",right
27,118,"[0, 0, 0, 0, 0, 4, 0, 16, 0, 0, 4, 8, 2, 2, 16, 8]",down
28,126,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 4, 4, 16, 2, 2, 16, 16]",down
29,166,"[2, 0, 0, 0, 0, 0, 0, 0, 8, 16, 0, 0, 2, 2, 32, 2]",left
30,166,"[2, 16, 32, 2, 8, 2, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0]",up
31,166,"[0, 0, 0, 0, 2, 2, 0, 0, 8, 16, 32, 0, 2, 2, 2, 2]",down
32,178,"[0, 2, 0, 0, 0, 0, 0, 4, 0, 8, 16, 32, 0, 0, 4, 4]",right
33,186,"[0, 0, 2, 2, 0, 0, 0, 4, 0, 8, 16, 32, 0, 0, 0, 8]",right
34,190,"[0, 0, 0, 4, 2, 0, 0, 4, 0, 8, 16, 32, 0, 0, 0, 8]",right
35,190,"[2, 0, 0, 4, 0, 0, 2, 4, 0, 8, 16, 32, 0, 0, 0, 8]",right
36,198,"[2, 8, 2, 8, 0, 0, 16, 32, 2, 0, 0, 8, 0, 0, 0, 0]",up
37,202,"[4, 8, 2, 8, 0, 0, 16, 32, 0, 0, 0, 8, 0, 0, 2, 0]",up
38,202,"[0, 0, 0, 2, 0, 0, 2, 8, 0, 0, 16, 32, 4, 8, 2, 8]",down
39,202,"[4, 8, 2, 2, 0, 0, 16, 8, 0, 0, 2, 32, 2, 0, 0, 8]",up
