Move,Score,Matrix,Previous_Move
1,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2]",right
2,0,"[0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 2]",left
3,4,"[0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 4, 0, 0, 0]",left
4,4,"[0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 4, 0, 2, 0]",down
5,4,"[0, 0, 0, 0, 2, 0, 2, 0, 2, 0, 0, 0, 4, 2, 0, 0]",left
6,8,"[2, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 2, 0, 0, 4, 2]",right
7,10,"[0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 4, 2, 0, 4, 4]",down
8,16,"[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4, 8]",down
9,16,"[4, 2, 4, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",up
10,16,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 4, 2, 2, 8]",down
11,16,"[4, 2, 4, 4, 0, 0, 2, 8, 2, 0, 0, 0, 0, 0, 0, 0]",up
12,16,"[4, 2, 4, 4, 2, 0, 2, 8, 0, 0, 0, 0, 2, 0, 0, 0]",up
13,24,"[4, 2, 8, 0, 2, 2, 8, 0, 0, 0, 0, 0, 2, 2, 0, 0]",left
14,28,"[0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 8, 0, 4, 4, 8, 4]",down
15,36,"[0, 0, 0, 0, 0, 0, 2, 0, 4, 2, 8, 0, 8, 8, 4, 0]",left
16,36,"[4, 2, 2, 0, 8, 8, 8, 0, 2, 0, 4, 0, 0, 0, 0, 0]",up
17,36,"[0, 0, 0, 0, 4, 2, 2, 0, 8, 2, 8, 0, 2, 8, 4, 0]",down
18,40,"[4, 4, 2, 0, 8, 8, 8, 0, 2, 0, 4, 0, 0, 2, 0, 0]",up
19,64,"[0, 0, 8, 2, 0, 2, 8, 16, 0, 0, 2, 4, 0, 0, 0, 2]",right
20,80,"[0, 2, 16, 2, 0, 0, 2, 16, 0, 2, 0, 4, 0, 0, 0, 2]",up
21,84,"[0, 4, 16, 2, 0, 0, 2, 16, 0, 0, 0, 4, 2, 0, 0, 2]",up
22,84,"[2, 4, 16, 2, 0, 0, 2, 16, 0, 0, 0, 4, 0, 0, 4, 2]",up
23,84,"[2, 4, 16, 2, 0, 4, 2, 16, 0, 0, 4, 4, 0, 0, 0, 2]",up
24,92,"[2, 8, 16, 2, 0, 0, 2, 16, 4, 0, 4, 4, 0, 0, 0, 2]",up
25,92,"[0, 2, 0, 2, 0, 0, 16, 16, 2, 0, 2, 4, 4, 8, 4, 2]",down
26,128,"[4, 0, 0, 0, 32, 0, 0, 2, 2, 2, 4, 0, 4, 8, 4, 2]",left
27,132,"[4, 0, 0, 0, 32, 2, 0, 2, 4, 4, 0, 0, 4, 8, 4, 2]",left
28,136,"[4, 0, 0, 4, 32, 4, 0, 0, 4, 4, 0, 0, 4, 8, 4, 2]",left
29,152,"[8, 0, 2, 0, 32, 4, 0, 0, 8, 0, 0, 0, 4, 8, 4, 2]",left
30,152,"[0, 0, 8, 2, 0, 2, 32, 4, 0, 0, 0, 8, 4, 8, 4, 2]",right
31,152,"[4, 2, 8, 2, 0, 8, 32, 4, 0, 0, 4, 8, 0, 2, 0, 2]",up
32,152,"[2, 0, 0, 2, 0, 2, 8, 4, 0, 8, 32, 8, 4, 2, 4, 2]",down
33,152,"[0, 0, 2, 2, 0, 2, 8, 4, 2, 8, 32, 8, 4, 2, 4, 2]",down
34,156,"[4, 0, 0, 0, 2, 8, 4, 2, 2, 8, 32, 8, 4, 2, 4, 2]",left
35,176,"[4, 16, 4, 2, 4, 2, 32, 8, 4, 2, 4, 2, 0, 0, 0, 0]",up
36,188,"[8, 16, 4, 2, 4, 4, 32, 8, 0, 0, 4, 2, 0, 2, 0, 0]",up
37,188,"[0, 2, 0, 0, 0, 16, 4, 2, 8, 4, 32, 8, 4, 2, 4, 2]",down
38,188,"[8, 2, 4, 2, 4, 16, 32, 8, 0, 4, 4, 2, 2, 2, 0, 0]",up
39,188,"[8, 2, 4, 2, 4, 16, 32, 8, 2, 4, 4, 2, 0, 2, 0, 4]",up
40,188,"[2, 2, 0, 2, 8, 16, 4, 8, 4, 4, 32, 2, 2, 2, 4, 4]",down
41,212,"[4, 2, 0, 0, 8, 16, 4, 8, 8, 32, 2, 2, 4, 8, 0, 0]",left
42,216,"[2, 0, 4, 2, 8, 16, 4, 8, 0, 8, 32, 4, 0, 0, 4, 8]",right
43,220,"[2, 0, 0, 2, 0, 0, 8, 8, 2, 16, 32, 4, 8, 8, 4, 8]",down
44,224,"[4, 16, 8, 2, 8, 8, 32, 8, 0, 2, 4, 4, 0, 0, 0, 8]",up
45,248,"[4, 16, 8, 2, 16, 32, 8, 0, 2, 8, 0, 0, 8, 0, 2, 0]",left
46,264,"[4, 16, 16, 2, 16, 32, 2, 0, 2, 8, 0, 0, 8, 0, 0, 2]",up
47,296,"[4, 32, 2, 0, 16, 32, 2, 0, 2, 8, 0, 2, 8, 2, 0, 0]",left
48,296,"[4, 32, 2, 0, 16, 32, 2, 0, 2, 8, 2, 2, 8, 2, 0, 0]",left
49,300,"[0, 4, 32, 2, 0, 16, 32, 2, 0, 2, 8, 4, 2, 0, 8, 2]",right
50,384,"[2, 4, 64, 4, 0, 16, 16, 4, 0, 2, 0, 2, 0, 0, 2, 0]",up
51,388,"[0, 0, 0, 0, 2, 4, 64, 0, 0, 16, 16, 8, 2, 2, 2, 2]",down
52,428,"[0, 0, 0, 2, 0, 2, 4, 64, 0, 0, 32, 8, 0, 0, 4, 4]",right
53,428,"[2, 2, 4, 2, 0, 0, 32, 64, 0, 0, 4, 8, 0, 0, 0, 4]",up
54,432,"[4, 4, 2, 0, 32, 64, 0, 4, 4, 8, 0, 0, 4, 0, 0, 0]",left
55,436,"[0, 2, 0, 0, 4, 4, 0, 0, 32, 64, 0, 0, 8, 8, 2, 4]",down
56,460,"[0, 0, 0, 2, 0, 0, 2, 8, 0, 0, 32, 64, 0, 16, 2, 4]",right
57,460,"[2, 0, 0, 2, 2, 8, 0, 0, 32, 64, 0, 0, 16, 2, 4, 0]",left
58,464,"[4, 0, 0, 2, 2, 8, 0, 0, 32, 64, 0, 0, 16, 2, 4, 0]",left
59,464,"[4, 0, 0, 0, 2, 8, 0, 0, 32, 64, 0, 2, 16, 2, 4, 2]",down
60,468,"[4, 8, 4, 4, 2, 64, 0, 0, 32, 2, 0, 0, 16, 0, 2, 0]",up
61,468,"[4, 0, 0, 0, 2, 8, 4, 0, 32, 64, 4, 0, 16, 2, 2, 4]",down
62,472,"[4, 0, 0, 0, 2, 8, 0, 2, 32, 64, 8, 0, 16, 2, 2, 4]",down
63,476,"[0, 2, 0, 4, 0, 2, 8, 2, 0, 32, 64, 8, 0, 16, 4, 4]",right
64,484,"[2, 4, 0, 0, 2, 8, 2, 0, 32, 64, 8, 0, 16, 8, 2, 0]",left
65,484,"[0, 0, 2, 4, 0, 2, 8, 2, 0, 32, 64, 8, 2, 16, 8, 2]",right
66,484,"[2, 2, 2, 4, 0, 32, 8, 2, 0, 16, 64, 8, 0, 2, 8, 2]",up
67,488,"[2, 2, 4, 4, 0, 32, 8, 2, 0, 16, 64, 8, 0, 2, 8, 2]",right
68,500,"[4, 8, 0, 2, 32, 8, 2, 0, 16, 64, 8, 0, 2, 8, 2, 0]",left
69,508,"[4, 0, 0, 2, 32, 16, 2, 0, 16, 64, 8, 0, 2, 8, 2, 2]",down
70,510,"[4, 0, 0, 0, 32, 16, 2, 2, 16, 64, 8, 0, 2, 8, 2, 4]",down
71,510,"[4, 16, 2, 2, 32, 64, 8, 4, 16, 8, 2, 0, 2, 0, 0, 2]",up
72,510,"[4, 2, 0, 0, 32, 16, 2, 2, 16, 64, 8, 4, 2, 8, 2, 2]",down
73,518,"[4, 2, 0, 0, 32, 16, 4, 0, 16, 64, 8, 4, 2, 8, 4, 4]",left
74,522,"[4, 2, 0, 0, 32, 16, 4, 0, 16, 64, 8, 2, 2, 8, 4, 8]",down
75,522,"[4, 2, 4, 2, 32, 16, 8, 8, 16, 64, 4, 2, 2, 8, 0, 0]",up
