Move,Score,Matrix,Previous_Move
1,0,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0]",down
2,0,"[0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2]",right
3,4,"[0, 2, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]",up
4,4,"[0, 0, 2, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]",right
5,4,"[2, 4, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0]",left
6,4,"[0, 2, 4, 2, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 2]",right
7,4,"[2, 4, 2, 0, 2, 0, 0, 0, 2, 0, 2, 0, 2, 0, 0, 0]",left
8,8,"[2, 0, 0, 0, 0, 0, 0, 0, 4, 0, 2, 0, 4, 4, 2, 0]",down
9,16,"[0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 4, 2, 0, 0, 8, 2]",right
10,16,"[2, 0, 0, 0, 2, 0, 2, 0, 4, 2, 0, 0, 8, 2, 0, 0]",left
11,20,"[0, 0, 0, 2, 0, 0, 0, 4, 0, 0, 4, 2, 2, 0, 8, 2]",right
12,20,"[0, 0, 0, 2, 0, 2, 0, 4, 0, 0, 4, 2, 0, 2, 8, 2]",right
13,20,"[0, 0, 0, 2, 0, 2, 2, 4, 0, 0, 4, 2, 0, 2, 8, 2]",right
14,24,"[2, 2, 0, 0, 4, 4, 0, 0, 4, 2, 0, 0, 2, 8, 2, 0]",left
15,36,"[4, 0, 2, 0, 8, 0, 0, 0, 4, 2, 0, 0, 2, 8, 2, 0]",left
16,36,"[4, 2, 0, 0, 8, 0, 0, 0, 4, 2, 0, 0, 2, 8, 2, 2]",left
17,38,"[4, 0, 0, 0, 8, 0, 2, 0, 4, 4, 0, 0, 2, 8, 2, 2]",down
18,40,"[4, 0, 0, 0, 8, 0, 0, 2, 4, 4, 0, 0, 2, 8, 4, 2]",down
19,42,"[4, 0, 0, 0, 8, 0, 2, 0, 4, 4, 0, 0, 2, 8, 4, 4]",down
20,42,"[4, 0, 2, 0, 8, 0, 0, 0, 4, 4, 2, 0, 2, 8, 4, 4]",down
21,58,"[0, 0, 4, 2, 0, 0, 0, 8, 2, 0, 8, 2, 0, 2, 8, 8]",right
22,74,"[2, 2, 4, 2, 0, 0, 16, 8, 0, 2, 0, 2, 0, 0, 0, 8]",up
23,78,"[2, 4, 4, 2, 0, 0, 16, 8, 0, 0, 0, 2, 0, 2, 0, 8]",up
24,78,"[2, 4, 4, 2, 0, 2, 16, 8, 0, 0, 0, 2, 0, 0, 2, 8]",up
25,78,"[2, 0, 0, 2, 0, 0, 4, 8, 0, 4, 16, 2, 2, 2, 2, 8]",down
26,86,"[0, 0, 0, 4, 0, 0, 4, 8, 0, 4, 16, 2, 2, 2, 4, 8]",right
27,90,"[0, 2, 0, 4, 0, 0, 4, 8, 0, 4, 16, 2, 0, 4, 4, 8]",right
28,98,"[2, 4, 0, 0, 4, 8, 0, 2, 4, 16, 2, 0, 8, 8, 0, 0]",left
29,114,"[2, 4, 2, 0, 4, 8, 2, 0, 4, 16, 2, 0, 16, 0, 0, 0]",left
30,126,"[2, 4, 4, 0, 8, 8, 2, 0, 16, 16, 0, 0, 2, 0, 0, 0]",up
31,182,"[0, 0, 2, 8, 0, 0, 16, 2, 0, 0, 0, 32, 0, 0, 2, 2]",right
32,186,"[2, 8, 0, 0, 16, 2, 0, 0, 32, 0, 0, 0, 4, 0, 2, 0]",left
33,186,"[2, 2, 0, 0, 16, 0, 0, 0, 32, 8, 0, 0, 4, 2, 2, 0]",down
34,194,"[0, 0, 0, 4, 0, 0, 0, 16, 0, 2, 32, 8, 0, 0, 4, 4]",right
35,194,"[0, 2, 32, 4, 0, 0, 4, 16, 0, 0, 2, 8, 0, 0, 0, 4]",up
36,194,"[2, 32, 4, 0, 4, 16, 2, 0, 2, 8, 0, 0, 4, 0, 0, 0]",left
37,194,"[0, 2, 32, 4, 0, 4, 16, 2, 0, 0, 2, 8, 2, 0, 0, 4]",right
38,194,"[2, 2, 32, 4, 0, 4, 16, 2, 0, 0, 2, 8, 0, 2, 0, 4]",up
39,198,"[4, 32, 4, 0, 4, 16, 2, 0, 2, 8, 0, 0, 2, 4, 2, 0]",left
40,206,"[0, 32, 0, 0, 0, 16, 0, 0, 8, 8, 4, 0, 4, 4, 4, 2]",down
41,230,"[0, 0, 0, 32, 0, 0, 0, 16, 2, 0, 16, 4, 0, 4, 8, 2]",right
42,230,"[0, 0, 0, 32, 0, 0, 0, 16, 0, 2, 16, 4, 2, 4, 8, 2]",right
43,230,"[32, 0, 0, 0, 16, 0, 2, 0, 2, 16, 4, 0, 2, 4, 8, 2]",left
44,232,"[2, 0, 0, 0, 32, 0, 2, 0, 16, 16, 4, 0, 4, 4, 8, 2]",down
45,232,"[2, 16, 2, 2, 32, 4, 4, 0, 16, 0, 8, 0, 4, 0, 0, 2]",up
46,244,"[0, 2, 16, 4, 0, 0, 32, 8, 0, 2, 16, 8, 0, 0, 4, 2]",right
47,264,"[0, 4, 16, 4, 0, 2, 32, 16, 0, 0, 16, 2, 0, 0, 4, 0]",up
48,264,"[0, 0, 16, 0, 0, 4, 32, 4, 0, 4, 16, 16, 0, 2, 4, 2]",down
49,296,"[0, 0, 0, 16, 0, 4, 32, 4, 0, 0, 4, 32, 2, 2, 4, 2]",right
50,300,"[0, 0, 0, 16, 2, 0, 0, 4, 0, 4, 32, 32, 2, 2, 8, 2]",down
51,304,"[4, 4, 32, 16, 0, 2, 8, 4, 0, 0, 0, 32, 0, 0, 2, 2]",up
52,316,"[0, 8, 32, 16, 0, 2, 8, 4, 2, 0, 0, 32, 0, 0, 0, 4]",right
53,316,"[0, 8, 32, 16, 0, 2, 8, 4, 0, 0, 2, 32, 0, 2, 0, 4]",right
54,318,"[0, 0, 0, 16, 0, 2, 32, 4, 0, 8, 8, 32, 0, 4, 2, 4]",down
55,318,"[0, 2, 32, 16, 0, 8, 8, 4, 2, 4, 2, 32, 0, 0, 0, 4]",up
56,334,"[2, 32, 16, 0, 16, 4, 0, 0, 2, 4, 2, 32, 4, 0, 2, 0]",left
57,334,"[2, 32, 16, 0, 16, 4, 0, 0, 2, 4, 2, 32, 4, 2, 0, 4]",left
58,342,"[2, 32, 16, 32, 16, 8, 2, 4, 2, 2, 0, 0, 4, 0, 0, 2]",up
59,346,"[2, 32, 16, 32, 16, 8, 2, 4, 4, 0, 0, 0, 4, 2, 0, 2]",left
60,354,"[2, 32, 16, 32, 16, 8, 2, 4, 8, 2, 0, 2, 2, 0, 0, 0]",up
61,358,"[2, 32, 16, 32, 16, 8, 2, 4, 0, 0, 8, 4, 0, 4, 0, 2]",right
62,358,"[2, 32, 16, 32, 16, 8, 2, 4, 8, 4, 2, 0, 4, 2, 0, 0]",left
63,358,"[2, 32, 16, 32, 16, 8, 2, 4, 4, 8, 4, 2, 0, 0, 4, 2]",right
64,386,"[2, 32, 16, 32, 16, 16, 2, 4, 4, 2, 8, 4, 0, 0, 0, 0]",up
65,418,"[2, 32, 16, 32, 0, 32, 2, 4, 4, 2, 8, 4, 0, 0, 2, 0]",right
66,490,"[2, 64, 16, 32, 4, 2, 2, 8, 0, 0, 8, 0, 2, 0, 2, 0]",up
67,498,"[2, 64, 16, 32, 4, 4, 8, 0, 8, 0, 0, 0, 4, 2, 0, 0]",left
68,506,"[2, 64, 16, 32, 8, 8, 0, 0, 8, 0, 0, 2, 4, 2, 0, 0]",left
69,522,"[2, 64, 16, 32, 0, 0, 0, 16, 2, 0, 8, 2, 0, 0, 4, 2]",right
70,526,"[4, 0, 0, 0, 0, 0, 16, 32, 0, 0, 8, 16, 4, 64, 4, 4]",down
71,534,"[8, 64, 16, 32, 0, 0, 8, 16, 0, 2, 4, 4, 0, 0, 0, 0]",up
72,542,"[8, 64, 16, 32, 0, 0, 8, 16, 0, 0, 2, 8, 0, 2, 0, 0]",right
73,542,"[0, 0, 0, 2, 0, 0, 16, 32, 0, 64, 8, 16, 8, 2, 2, 8]",down
74,542,"[8, 64, 16, 2, 0, 2, 8, 32, 0, 2, 2, 16, 0, 0, 0, 8]",up
75,546,"[8, 64, 16, 2, 0, 2, 8, 32, 2, 0, 4, 16, 0, 0, 0, 8]",right
