Move,Score,Matrix,Previous_Move
1,0,"[0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0]",left
2,0,"[2, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",up
3,0,"[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 0]",down
4,4,"[2, 2, 4, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",up
5,8,"[0, 0, 4, 4, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0]",right
6,16,"[0, 0, 0, 8, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 2, 0]",right
7,16,"[2, 0, 0, 8, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 2]",right
8,16,"[2, 8, 2, 0, 2, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0]",left
9,24,"[4, 8, 2, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0]",up
10,28,"[0, 0, 0, 0, 2, 0, 0, 0, 0, 8, 0, 0, 8, 2, 2, 0]",down
11,28,"[2, 8, 2, 0, 8, 2, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0]",up
12,28,"[2, 8, 2, 0, 8, 2, 2, 0, 4, 0, 0, 0, 0, 0, 0, 0]",up
13,30,"[0, 0, 0, 0, 2, 0, 0, 0, 8, 8, 0, 0, 4, 2, 4, 4]",down
14,54,"[0, 0, 0, 0, 2, 0, 0, 0, 16, 0, 0, 0, 4, 2, 8, 2]",left
15,54,"[0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 16, 4, 2, 8, 2]",right
16,58,"[0, 0, 0, 0, 4, 0, 0, 0, 16, 2, 0, 0, 4, 2, 8, 2]",left
17,60,"[0, 0, 0, 0, 4, 0, 0, 2, 16, 0, 0, 0, 4, 4, 8, 2]",down
18,64,"[4, 4, 8, 4, 16, 0, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0]",up
19,64,"[0, 0, 0, 0, 4, 0, 0, 0, 16, 0, 2, 4, 4, 4, 8, 2]",down
20,64,"[4, 4, 2, 4, 16, 0, 8, 2, 4, 2, 0, 0, 0, 0, 0, 0]",up
21,72,"[8, 2, 4, 0, 16, 8, 2, 0, 4, 2, 0, 0, 0, 0, 0, 2]",left
22,72,"[0, 8, 2, 4, 0, 16, 8, 2, 0, 0, 4, 2, 2, 0, 0, 2]",right
23,76,"[8, 2, 4, 0, 16, 8, 2, 0, 4, 2, 0, 2, 4, 0, 0, 0]",left
24,80,"[8, 2, 4, 0, 16, 8, 2, 0, 4, 4, 0, 0, 4, 0, 0, 2]",left
25,88,"[0, 8, 2, 4, 0, 16, 8, 2, 0, 0, 0, 8, 2, 0, 4, 2]",right
26,88,"[8, 2, 4, 0, 16, 8, 2, 0, 8, 0, 2, 0, 2, 4, 2, 0]",left
27,92,"[8, 2, 4, 0, 16, 8, 4, 0, 8, 4, 2, 0, 2, 0, 0, 2]",up
28,96,"[8, 2, 4, 0, 16, 8, 4, 0, 8, 4, 2, 0, 4, 2, 0, 0]",left
29,96,"[0, 8, 2, 4, 0, 16, 8, 4, 0, 8, 4, 2, 2, 0, 4, 2]",right
30,116,"[2, 8, 2, 8, 0, 16, 8, 4, 0, 8, 8, 0, 0, 0, 0, 2]",up
31,132,"[2, 8, 2, 8, 0, 16, 16, 4, 2, 8, 0, 2, 0, 0, 0, 0]",up
32,164,"[2, 8, 2, 8, 0, 2, 32, 4, 0, 2, 8, 2, 0, 0, 0, 0]",right
33,164,"[2, 8, 2, 8, 2, 32, 4, 0, 2, 8, 2, 0, 0, 0, 2, 0]",left
34,172,"[4, 8, 2, 8, 2, 32, 4, 0, 2, 8, 4, 0, 0, 0, 0, 0]",up
35,184,"[4, 8, 2, 8, 4, 32, 8, 0, 0, 8, 0, 0, 0, 0, 0, 2]",up
36,184,"[4, 8, 2, 8, 4, 32, 8, 0, 8, 0, 0, 0, 2, 2, 0, 0]",left
37,188,"[4, 8, 2, 8, 4, 32, 8, 2, 8, 0, 0, 0, 4, 0, 0, 0]",left
38,192,"[0, 4, 0, 0, 8, 0, 0, 0, 8, 8, 2, 8, 4, 32, 8, 2]",down
39,208,"[16, 4, 2, 8, 4, 8, 8, 2, 0, 32, 0, 0, 4, 0, 0, 0]",up
40,224,"[16, 4, 2, 8, 0, 4, 16, 2, 0, 0, 0, 32, 0, 2, 0, 4]",right
41,228,"[2, 0, 0, 8, 0, 0, 0, 2, 0, 8, 2, 32, 16, 2, 16, 4]",down
42,228,"[0, 2, 0, 8, 0, 0, 0, 2, 2, 8, 2, 32, 16, 2, 16, 4]",down
43,228,"[2, 2, 2, 8, 16, 8, 16, 2, 0, 2, 0, 32, 0, 2, 0, 4]",up
44,230,"[0, 0, 2, 8, 0, 2, 0, 2, 2, 8, 2, 32, 16, 4, 16, 4]",down
45,232,"[0, 2, 0, 8, 0, 2, 0, 2, 2, 8, 4, 32, 16, 4, 16, 4]",down
46,236,"[2, 8, 0, 2, 4, 0, 0, 0, 2, 8, 4, 32, 16, 4, 16, 4]",left
47,236,"[2, 2, 8, 2, 0, 0, 0, 4, 2, 8, 4, 32, 16, 4, 16, 4]",right
48,240,"[0, 4, 8, 2, 4, 0, 0, 4, 2, 8, 4, 32, 16, 4, 16, 4]",right
49,248,"[4, 8, 2, 0, 8, 0, 2, 0, 2, 8, 4, 32, 16, 4, 16, 4]",left
50,248,"[2, 4, 8, 2, 0, 0, 8, 2, 2, 8, 4, 32, 16, 4, 16, 4]",right
51,248,"[2, 4, 8, 2, 8, 2, 0, 2, 2, 8, 4, 32, 16, 4, 16, 4]",left
52,252,"[2, 4, 8, 2, 0, 2, 8, 4, 2, 8, 4, 32, 16, 4, 16, 4]",right
53,272,"[4, 4, 16, 2, 16, 2, 4, 4, 2, 8, 16, 32, 0, 4, 0, 4]",up
54,296,"[0, 8, 16, 2, 0, 16, 2, 8, 2, 8, 16, 32, 2, 0, 0, 8]",right
55,296,"[8, 16, 2, 0, 16, 2, 8, 0, 2, 8, 16, 32, 2, 8, 2, 0]",left
56,298,"[0, 16, 2, 0, 8, 2, 8, 0, 16, 8, 16, 2, 4, 8, 2, 32]",down
57,298,"[16, 2, 2, 0, 8, 2, 8, 0, 16, 8, 16, 2, 4, 8, 2, 32]",left
58,302,"[0, 2, 16, 4, 0, 8, 2, 8, 16, 8, 16, 2, 4, 8, 2, 32]",right
59,310,"[2, 0, 16, 4, 0, 2, 2, 8, 16, 8, 16, 2, 4, 16, 2, 32]",down
60,310,"[2, 2, 16, 4, 16, 8, 2, 8, 4, 16, 16, 2, 0, 2, 2, 32]",up
61,310,"[2, 2, 16, 4, 2, 8, 2, 8, 16, 16, 16, 2, 4, 2, 2, 32]",down
62,350,"[4, 16, 4, 0, 2, 8, 2, 8, 32, 16, 2, 0, 4, 4, 32, 2]",left
63,352,"[4, 16, 0, 2, 2, 8, 4, 0, 32, 16, 4, 8, 4, 4, 32, 2]",down
64,360,"[4, 16, 2, 2, 2, 8, 4, 0, 32, 16, 4, 8, 8, 32, 2, 0]",left
65,364,"[4, 16, 2, 0, 2, 8, 2, 0, 32, 16, 8, 2, 8, 32, 2, 8]",down
66,368,"[4, 16, 4, 2, 2, 8, 8, 8, 32, 16, 2, 0, 8, 32, 2, 0]",up
67,384,"[4, 16, 4, 2, 0, 2, 8, 16, 0, 32, 16, 2, 4, 8, 32, 2]",right
68,396,"[8, 16, 4, 2, 0, 2, 8, 16, 0, 32, 16, 4, 0, 8, 32, 2]",up
69,396,"[8, 16, 4, 2, 2, 8, 16, 0, 32, 16, 4, 2, 8, 32, 2, 0]",left
70,396,"[8, 16, 4, 2, 2, 2, 8, 16, 32, 16, 4, 2, 0, 8, 32, 2]",right
71,400,"[8, 16, 4, 2, 4, 8, 16, 2, 32, 16, 4, 2, 8, 32, 2, 0]",left
