Move,Score,Matrix,Previous_Move
1,0,"[0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]",right
2,0,"[2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]",up
3,4,"[2, 0, 0, 4, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0]",up
4,4,"[2, 4, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0]",left
5,8,"[2, 4, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 2, 0]",left
6,8,"[0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 4, 4, 2, 0]",down
7,12,"[4, 4, 2, 0, 4, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0]",up
8,20,"[8, 2, 0, 0, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",left
9,24,"[8, 4, 2, 0, 4, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0]",up
10,24,"[8, 4, 2, 0, 4, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0]",up
11,26,"[2, 0, 0, 0, 8, 0, 0, 0, 4, 0, 0, 0, 2, 4, 4, 0]",down
12,34,"[0, 0, 0, 2, 0, 0, 0, 8, 0, 0, 0, 4, 0, 2, 2, 8]",right
13,38,"[2, 0, 0, 0, 8, 0, 0, 0, 4, 0, 0, 2, 4, 8, 0, 0]",left
14,38,"[2, 0, 0, 0, 8, 0, 0, 0, 4, 2, 0, 0, 4, 8, 0, 2]",left
15,38,"[2, 0, 0, 0, 8, 0, 2, 0, 4, 2, 0, 0, 4, 8, 2, 0]",left
16,38,"[2, 0, 0, 0, 8, 2, 0, 0, 4, 2, 0, 0, 4, 8, 2, 2]",left
17,44,"[0, 0, 2, 0, 2, 0, 0, 0, 8, 4, 0, 0, 8, 8, 2, 2]",down
18,64,"[2, 4, 4, 2, 16, 8, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",up
19,72,"[2, 8, 2, 0, 16, 8, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0]",left
20,72,"[2, 8, 2, 0, 16, 8, 2, 0, 0, 0, 0, 0, 2, 0, 2, 0]",left
21,76,"[0, 2, 8, 2, 0, 16, 8, 2, 0, 0, 0, 0, 0, 4, 0, 4]",right
22,96,"[0, 2, 16, 4, 0, 16, 2, 4, 0, 4, 0, 0, 0, 0, 0, 0]",up
23,100,"[0, 0, 0, 2, 0, 2, 0, 0, 0, 16, 16, 0, 0, 4, 2, 8]",down
24,132,"[2, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 32, 0, 4, 2, 8]",right
25,134,"[0, 4, 0, 0, 0, 0, 0, 4, 0, 0, 0, 32, 2, 4, 2, 8]",down
26,138,"[0, 0, 0, 0, 0, 2, 0, 4, 0, 0, 0, 32, 2, 8, 2, 8]",down
27,138,"[0, 2, 0, 0, 0, 0, 0, 4, 0, 2, 0, 32, 2, 8, 2, 8]",down
28,138,"[2, 0, 0, 0, 4, 0, 2, 0, 2, 32, 0, 0, 2, 8, 2, 8]",left
29,138,"[0, 2, 0, 2, 0, 0, 4, 2, 0, 0, 2, 32, 2, 8, 2, 8]",right
30,146,"[2, 2, 4, 4, 0, 8, 4, 32, 0, 0, 0, 8, 0, 2, 0, 0]",up
31,154,"[2, 2, 8, 4, 0, 8, 0, 32, 0, 2, 0, 8, 2, 0, 0, 0]",up
32,158,"[4, 8, 4, 0, 8, 32, 0, 0, 2, 8, 0, 0, 2, 0, 0, 2]",left
33,162,"[4, 8, 4, 2, 8, 32, 0, 0, 2, 8, 0, 0, 4, 0, 0, 0]",left
34,162,"[4, 8, 4, 2, 0, 0, 8, 32, 0, 2, 2, 8, 0, 0, 0, 4]",right
35,166,"[4, 8, 4, 2, 8, 32, 0, 0, 4, 8, 2, 0, 4, 0, 0, 0]",left
36,166,"[4, 8, 4, 2, 0, 0, 8, 32, 0, 4, 8, 2, 0, 2, 0, 4]",right
37,166,"[4, 8, 4, 2, 8, 32, 0, 0, 4, 8, 2, 0, 2, 4, 0, 2]",left
38,170,"[4, 8, 4, 4, 8, 32, 2, 0, 4, 8, 0, 0, 2, 4, 2, 0]",up
39,174,"[4, 8, 4, 4, 8, 32, 4, 2, 4, 8, 0, 0, 2, 4, 0, 0]",up
40,178,"[4, 8, 0, 2, 8, 32, 0, 0, 4, 8, 0, 4, 2, 4, 8, 2]",down
41,178,"[4, 8, 2, 0, 8, 32, 0, 2, 4, 8, 4, 0, 2, 4, 8, 2]",left
42,182,"[4, 8, 2, 4, 8, 32, 4, 0, 4, 8, 8, 0, 2, 4, 2, 0]",up
43,198,"[4, 8, 2, 4, 8, 32, 4, 0, 4, 16, 2, 0, 2, 4, 2, 0]",left
44,198,"[4, 8, 2, 4, 4, 8, 32, 4, 0, 4, 16, 2, 0, 2, 4, 2]",right
45,234,"[8, 16, 2, 8, 0, 4, 32, 4, 2, 2, 16, 0, 0, 0, 4, 0]",up
46,238,"[8, 16, 2, 8, 0, 4, 32, 4, 2, 0, 4, 16, 0, 0, 0, 4]",right
47,238,"[8, 16, 2, 8, 0, 4, 32, 4, 2, 2, 4, 16, 0, 0, 0, 4]",right
48,242,"[8, 16, 2, 8, 4, 32, 4, 0, 4, 4, 16, 0, 4, 0, 2, 0]",left
49,246,"[2, 0, 2, 0, 8, 16, 4, 0, 4, 32, 16, 0, 8, 4, 2, 8]",down
50,250,"[4, 0, 0, 0, 8, 16, 4, 2, 4, 32, 16, 0, 8, 4, 2, 8]",left
51,250,"[4, 16, 4, 2, 8, 32, 16, 8, 4, 4, 2, 2, 8, 0, 0, 0]",up
52,250,"[4, 0, 0, 2, 8, 16, 4, 2, 4, 32, 16, 8, 8, 4, 2, 2]",down
53,254,"[0, 0, 4, 2, 8, 16, 4, 2, 4, 32, 16, 8, 2, 8, 4, 4]",right
54,266,"[8, 16, 8, 4, 4, 32, 16, 8, 2, 8, 4, 4, 0, 2, 0, 0]",up
55,274,"[8, 16, 8, 4, 4, 32, 16, 8, 0, 2, 8, 8, 2, 0, 0, 2]",right
56,294,"[8, 16, 8, 4, 4, 32, 16, 8, 2, 16, 0, 0, 4, 2, 0, 0]",left
57,294,"[8, 16, 0, 0, 4, 32, 2, 0, 2, 16, 8, 4, 4, 2, 16, 8]",down
58,294,"[0, 2, 8, 16, 0, 4, 32, 2, 2, 16, 8, 4, 4, 2, 16, 8]",right
59,294,"[2, 8, 16, 0, 4, 32, 2, 2, 2, 16, 8, 4, 4, 2, 16, 8]",left
60,298,"[2, 8, 16, 2, 4, 32, 4, 0, 2, 16, 8, 4, 4, 2, 16, 8]",left
61,298,"[2, 8, 16, 2, 4, 32, 4, 4, 2, 16, 8, 8, 4, 2, 16, 2]",up
62,322,"[2, 8, 16, 2, 4, 32, 8, 2, 2, 16, 16, 0, 4, 2, 16, 2]",left
63,340,"[2, 8, 0, 2, 4, 32, 16, 0, 2, 16, 8, 2, 4, 2, 32, 4]",down
64,340,"[2, 8, 2, 2, 4, 32, 16, 0, 2, 16, 8, 2, 4, 2, 32, 4]",left
65,344,"[2, 8, 4, 2, 4, 32, 16, 0, 2, 16, 8, 2, 4, 2, 32, 4]",left
