Move,Score,Matrix,Previous_Move
1,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 4, 0, 0]",down
2,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 0, 0, 4]",right
3,8,"[0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 8, 0, 0, 0]",left
4,8,"[2, 0, 2, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",up
5,12,"[2, 0, 0, 4, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 2]",right
6,12,"[0, 0, 0, 2, 0, 0, 0, 4, 0, 0, 0, 8, 2, 0, 0, 2]",down
7,12,"[2, 0, 0, 2, 0, 2, 0, 4, 0, 0, 0, 8, 0, 0, 0, 2]",up
8,16,"[4, 0, 0, 2, 2, 4, 0, 0, 8, 0, 0, 0, 2, 0, 0, 0]",left
9,16,"[4, 2, 0, 0, 2, 4, 0, 0, 8, 0, 2, 0, 2, 0, 0, 0]",left
10,16,"[4, 2, 2, 0, 2, 4, 0, 0, 8, 2, 0, 0, 2, 0, 0, 0]",up
11,20,"[0, 0, 4, 4, 4, 0, 2, 4, 0, 0, 8, 2, 0, 0, 0, 2]",right
12,28,"[8, 0, 0, 0, 4, 2, 4, 2, 8, 2, 0, 0, 2, 0, 0, 0]",left
13,32,"[8, 4, 4, 2, 4, 0, 0, 0, 8, 0, 0, 0, 2, 0, 2, 0]",up
14,32,"[8, 4, 4, 2, 4, 0, 2, 2, 8, 0, 0, 0, 2, 0, 0, 0]",up
15,44,"[8, 8, 2, 0, 4, 4, 0, 0, 8, 2, 0, 0, 2, 0, 0, 0]",left
16,68,"[16, 2, 0, 0, 8, 0, 0, 0, 8, 2, 0, 0, 2, 0, 0, 2]",left
17,78,"[0, 0, 0, 0, 16, 0, 0, 0, 16, 0, 2, 0, 2, 4, 0, 2]",down
18,78,"[0, 0, 0, 0, 0, 0, 2, 16, 0, 0, 16, 2, 0, 2, 4, 2]",right
19,78,"[0, 0, 0, 0, 2, 16, 0, 0, 16, 2, 0, 0, 2, 4, 2, 4]",left
20,78,"[0, 2, 0, 0, 0, 0, 2, 16, 0, 0, 16, 2, 2, 4, 2, 4]",right
21,78,"[2, 2, 2, 16, 0, 4, 16, 2, 0, 2, 2, 4, 0, 0, 0, 0]",up
22,86,"[0, 2, 4, 16, 2, 4, 16, 2, 0, 0, 4, 4, 0, 0, 0, 0]",right
23,86,"[2, 2, 4, 16, 0, 4, 16, 2, 0, 0, 4, 4, 2, 0, 0, 0]",up
24,98,"[4, 4, 16, 2, 4, 16, 2, 0, 8, 0, 0, 0, 2, 0, 0, 0]",left
25,106,"[0, 8, 16, 2, 0, 4, 16, 2, 0, 0, 2, 8, 0, 0, 0, 2]",right
26,122,"[0, 0, 2, 2, 0, 0, 0, 2, 0, 8, 32, 8, 0, 4, 2, 2]",down
27,124,"[0, 0, 2, 0, 0, 0, 2, 4, 0, 8, 32, 8, 0, 4, 2, 2]",down
28,128,"[2, 8, 4, 4, 0, 4, 32, 8, 0, 0, 2, 2, 0, 0, 0, 0]",up
29,140,"[2, 8, 8, 0, 4, 32, 8, 0, 4, 0, 0, 0, 0, 2, 0, 0]",left
30,156,"[2, 16, 0, 0, 4, 32, 8, 0, 4, 0, 2, 0, 2, 0, 0, 0]",left
31,156,"[2, 16, 0, 0, 4, 32, 8, 2, 4, 2, 0, 0, 2, 0, 0, 0]",left
32,164,"[2, 16, 8, 2, 8, 32, 0, 0, 2, 2, 0, 0, 0, 2, 0, 0]",up
33,166,"[0, 0, 0, 0, 2, 16, 0, 0, 8, 32, 2, 0, 2, 4, 8, 2]",down
34,166,"[2, 16, 2, 2, 8, 32, 8, 0, 2, 4, 0, 0, 0, 0, 0, 2]",up
35,170,"[2, 16, 4, 0, 8, 32, 8, 0, 2, 4, 2, 0, 2, 0, 0, 0]",left
36,174,"[2, 16, 4, 0, 8, 32, 8, 2, 4, 4, 2, 0, 0, 0, 0, 0]",up
37,182,"[0, 2, 16, 4, 8, 32, 8, 2, 0, 0, 8, 2, 2, 0, 0, 0]",right
38,202,"[8, 2, 16, 4, 2, 32, 16, 4, 2, 0, 0, 0, 0, 0, 0, 0]",up
39,206,"[8, 2, 16, 4, 4, 32, 16, 4, 0, 0, 0, 0, 0, 0, 0, 2]",up
40,206,"[8, 2, 16, 4, 4, 32, 16, 4, 0, 0, 0, 0, 2, 2, 0, 0]",left
41,210,"[8, 2, 16, 4, 4, 32, 16, 4, 0, 0, 0, 0, 0, 2, 0, 4]",right
42,210,"[8, 2, 16, 4, 4, 32, 16, 4, 0, 2, 0, 0, 0, 0, 2, 4]",right
43,210,"[8, 2, 16, 4, 4, 32, 16, 4, 0, 0, 0, 2, 0, 2, 2, 4]",right
44,226,"[0, 0, 0, 4, 0, 2, 2, 4, 8, 32, 32, 2, 4, 2, 2, 4]",down
45,298,"[0, 2, 0, 4, 0, 0, 4, 4, 0, 8, 64, 2, 0, 4, 4, 4]",right
