Move,Score,Matrix,Previous_Move
1,0,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]",right
2,4,"[0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0]",up
3,4,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0]",left
4,4,"[4, 0, 0, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",up
5,8,"[4, 2, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0]",left
6,8,"[0, 0, 4, 2, 0, 0, 0, 4, 0, 0, 0, 0, 2, 0, 0, 2]",right
7,8,"[2, 0, 4, 2, 0, 0, 0, 4, 0, 0, 2, 2, 0, 0, 0, 0]",up
8,12,"[0, 2, 4, 2, 0, 2, 0, 4, 0, 0, 0, 4, 0, 0, 0, 0]",right
9,18,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 4, 4, 8]",down
10,26,"[0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 2, 8, 8]",right
11,28,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 2, 0, 4, 8, 8]",down
12,44,"[0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 0, 0, 4, 16, 2, 0]",left
13,48,"[0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 0, 0, 8, 16, 2, 0]",down
14,48,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 2, 8, 16, 2]",right
15,50,"[0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 4, 0, 2, 8, 16, 4]",down
16,54,"[4, 8, 4, 4, 0, 0, 16, 2, 0, 0, 0, 0, 0, 0, 0, 0]",up
17,62,"[4, 8, 8, 0, 16, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0]",left
18,62,"[0, 0, 0, 0, 0, 0, 0, 0, 4, 8, 8, 0, 16, 2, 2, 2]",down
19,62,"[4, 8, 8, 2, 16, 2, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0]",up
20,66,"[4, 8, 8, 2, 16, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 2]",up
21,82,"[2, 4, 16, 2, 0, 16, 2, 4, 0, 0, 0, 0, 0, 0, 0, 2]",right
22,82,"[2, 4, 16, 2, 16, 2, 4, 0, 0, 0, 0, 2, 2, 0, 0, 0]",left
23,82,"[2, 4, 16, 2, 16, 2, 4, 0, 2, 0, 0, 0, 2, 0, 2, 0]",left
24,86,"[2, 4, 16, 2, 16, 2, 4, 0, 2, 0, 0, 2, 4, 0, 0, 0]",left
25,90,"[2, 4, 16, 2, 16, 2, 4, 0, 4, 0, 0, 2, 4, 0, 0, 0]",left
26,96,"[0, 0, 0, 0, 2, 2, 0, 0, 16, 4, 16, 0, 8, 2, 4, 4]",down
27,108,"[0, 0, 0, 0, 4, 2, 0, 0, 16, 4, 16, 0, 8, 2, 8, 0]",left
28,108,"[4, 2, 16, 0, 16, 4, 8, 2, 8, 2, 0, 0, 0, 0, 0, 0]",up
29,108,"[0, 0, 0, 2, 4, 2, 0, 0, 16, 4, 16, 0, 8, 2, 8, 2]",down
30,110,"[0, 0, 0, 0, 4, 2, 0, 2, 16, 4, 16, 0, 8, 2, 8, 4]",down
31,114,"[0, 0, 0, 0, 4, 4, 0, 2, 16, 4, 16, 0, 8, 2, 8, 4]",left
32,122,"[0, 0, 0, 2, 0, 0, 8, 2, 0, 16, 4, 16, 8, 2, 8, 4]",right
33,124,"[0, 0, 0, 0, 2, 0, 8, 4, 0, 16, 4, 16, 8, 2, 8, 4]",down
34,124,"[0, 0, 2, 0, 0, 2, 8, 4, 0, 16, 4, 16, 8, 2, 8, 4]",right
35,124,"[2, 0, 0, 0, 2, 8, 4, 0, 16, 4, 16, 2, 8, 2, 8, 4]",left
36,124,"[0, 0, 4, 2, 0, 2, 8, 4, 16, 4, 16, 2, 8, 2, 8, 4]",right
37,124,"[16, 2, 4, 2, 8, 4, 8, 4, 2, 2, 16, 2, 0, 0, 8, 4]",up
38,128,"[16, 2, 4, 2, 8, 4, 8, 4, 0, 4, 16, 2, 0, 2, 8, 4]",right
39,132,"[2, 0, 4, 2, 0, 2, 8, 4, 16, 8, 16, 2, 8, 2, 8, 4]",down
40,132,"[2, 4, 2, 0, 2, 8, 4, 4, 16, 8, 16, 2, 8, 2, 8, 4]",left
41,140,"[0, 2, 4, 2, 4, 2, 8, 8, 16, 8, 16, 2, 8, 2, 8, 4]",right
42,156,"[2, 4, 2, 0, 4, 2, 16, 2, 16, 8, 16, 2, 8, 2, 8, 4]",left
43,156,"[4, 2, 4, 2, 4, 2, 16, 2, 16, 8, 16, 2, 8, 2, 8, 4]",right
44,176,"[0, 2, 2, 2, 8, 2, 4, 2, 16, 8, 32, 2, 8, 2, 8, 4]",down
45,180,"[2, 0, 2, 4, 8, 2, 4, 2, 16, 8, 32, 2, 8, 2, 8, 4]",right
46,184,"[4, 4, 0, 2, 8, 2, 4, 2, 16, 8, 32, 2, 8, 2, 8, 4]",left
47,186,"[4, 4, 0, 2, 8, 2, 4, 2, 16, 8, 32, 4, 8, 2, 8, 4]",down
48,194,"[8, 2, 0, 2, 8, 2, 4, 2, 16, 8, 32, 4, 8, 2, 8, 4]",left
49,226,"[16, 4, 4, 4, 16, 8, 32, 8, 8, 2, 8, 2, 0, 0, 0, 0]",up
50,234,"[2, 16, 4, 8, 16, 8, 32, 8, 8, 2, 8, 2, 0, 0, 0, 0]",right
51,250,"[2, 16, 4, 16, 16, 8, 32, 2, 8, 2, 8, 0, 0, 2, 0, 0]",up
52,250,"[2, 16, 4, 16, 16, 8, 32, 2, 0, 8, 2, 8, 0, 4, 0, 2]",right
53,250,"[2, 16, 4, 16, 16, 8, 32, 2, 2, 8, 2, 8, 0, 0, 4, 2]",right
54,258,"[0, 2, 4, 16, 2, 0, 32, 2, 16, 16, 2, 8, 2, 16, 4, 2]",down
55,290,"[2, 2, 4, 16, 0, 2, 32, 2, 0, 32, 2, 8, 2, 16, 4, 2]",right
56,292,"[2, 2, 4, 16, 0, 2, 32, 2, 0, 32, 2, 8, 4, 16, 4, 2]",down
57,296,"[4, 4, 16, 2, 2, 32, 2, 0, 32, 2, 8, 0, 4, 16, 4, 2]",left
58,298,"[4, 4, 16, 2, 2, 32, 2, 0, 32, 2, 8, 0, 4, 16, 4, 4]",down
59,298,"[4, 4, 16, 2, 2, 32, 2, 4, 32, 2, 8, 0, 4, 16, 4, 2]",up
60,298,"[4, 4, 16, 2, 2, 32, 2, 2, 32, 2, 8, 4, 4, 16, 4, 2]",down
