Move,Score,Matrix,Previous_Move
1,0,"[2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]",up
2,0,"[0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]",right
3,2,"[0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 4]",down
4,2,"[0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 2, 4, 0, 2]",left
5,2,"[0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 0, 0, 2, 4, 0, 2]",down
6,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 2, 2, 4, 2]",right
7,14,"[2, 2, 8, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]",up
8,14,"[2, 2, 8, 4, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0]",up
9,22,"[0, 4, 8, 4, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 2, 0]",right
10,30,"[0, 4, 8, 8, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0]",up
11,46,"[0, 0, 4, 16, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 2]",right
12,48,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 16, 2, 0, 4, 4]",down
13,56,"[0, 0, 0, 0, 0, 0, 2, 0, 2, 16, 0, 0, 2, 8, 0, 0]",left
14,56,"[0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 2, 16, 0, 0, 2, 8]",right
15,56,"[2, 0, 0, 0, 2, 0, 0, 0, 2, 16, 2, 0, 2, 8, 0, 0]",left
16,60,"[0, 0, 0, 0, 0, 0, 0, 2, 4, 16, 0, 0, 4, 8, 2, 0]",down
17,68,"[8, 16, 2, 2, 0, 8, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]",up
18,72,"[8, 16, 4, 0, 8, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2]",left
19,88,"[16, 16, 4, 2, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0]",up
20,90,"[2, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 4, 16, 4, 2]",down
21,90,"[2, 16, 4, 2, 16, 0, 2, 0, 4, 0, 0, 0, 0, 0, 0, 0]",up
22,90,"[2, 16, 4, 2, 0, 0, 16, 2, 0, 2, 0, 4, 0, 0, 0, 0]",right
23,92,"[0, 0, 0, 4, 0, 0, 0, 0, 0, 16, 4, 4, 2, 2, 16, 4]",down
24,100,"[2, 16, 4, 8, 0, 2, 16, 4, 0, 0, 0, 0, 0, 0, 2, 0]",up
25,100,"[0, 0, 0, 0, 0, 0, 4, 2, 0, 16, 16, 8, 2, 2, 2, 4]",down
26,100,"[2, 16, 4, 2, 0, 2, 16, 8, 2, 0, 2, 4, 0, 0, 0, 0]",up
27,104,"[2, 16, 4, 2, 2, 16, 8, 0, 4, 4, 0, 2, 0, 0, 0, 0]",left
28,112,"[2, 16, 4, 2, 2, 16, 8, 0, 8, 2, 0, 0, 0, 2, 0, 0]",left
29,112,"[2, 16, 4, 2, 2, 16, 8, 0, 8, 2, 0, 2, 2, 0, 0, 0]",left
30,116,"[2, 16, 4, 2, 0, 2, 16, 8, 0, 2, 8, 4, 0, 0, 0, 2]",right
31,120,"[2, 16, 4, 2, 0, 4, 16, 8, 0, 0, 8, 4, 0, 2, 0, 2]",up
32,120,"[2, 16, 4, 2, 0, 4, 16, 8, 0, 2, 8, 4, 0, 2, 0, 2]",up
33,122,"[0, 0, 0, 2, 2, 16, 4, 8, 0, 4, 16, 4, 2, 4, 8, 2]",down
34,122,"[2, 0, 0, 2, 2, 16, 4, 8, 4, 16, 4, 0, 2, 4, 8, 2]",left
35,126,"[4, 2, 0, 0, 2, 16, 4, 8, 4, 16, 4, 0, 2, 4, 8, 2]",left
36,126,"[2, 0, 4, 2, 2, 16, 4, 8, 0, 4, 16, 4, 2, 4, 8, 2]",right
37,136,"[0, 0, 0, 2, 2, 0, 8, 8, 2, 16, 16, 4, 4, 8, 8, 2]",down
38,152,"[2, 0, 2, 0, 2, 16, 0, 0, 2, 16, 16, 4, 4, 8, 8, 2]",left
39,154,"[0, 2, 0, 0, 2, 16, 2, 0, 4, 16, 16, 4, 4, 8, 8, 2]",down
40,202,"[0, 2, 0, 2, 0, 2, 16, 2, 0, 4, 32, 4, 0, 4, 16, 2]",right
41,206,"[2, 0, 0, 4, 0, 2, 16, 2, 0, 4, 32, 4, 0, 4, 16, 2]",right
42,210,"[0, 0, 0, 4, 0, 0, 16, 2, 4, 2, 32, 4, 2, 8, 16, 2]",down
43,210,"[4, 0, 0, 2, 16, 2, 0, 0, 4, 2, 32, 4, 2, 8, 16, 2]",left
44,214,"[4, 4, 32, 2, 16, 8, 16, 4, 4, 0, 2, 2, 2, 0, 0, 0]",up
45,226,"[8, 32, 2, 2, 16, 8, 16, 4, 4, 4, 0, 0, 2, 0, 0, 0]",left
46,226,"[8, 2, 0, 0, 16, 32, 0, 0, 4, 8, 2, 2, 2, 4, 16, 4]",down
47,230,"[0, 2, 8, 2, 0, 0, 16, 32, 0, 4, 8, 4, 2, 4, 16, 4]",right
48,230,"[2, 8, 2, 0, 16, 32, 2, 0, 4, 8, 4, 0, 2, 4, 16, 4]",left
49,230,"[0, 2, 8, 2, 2, 16, 32, 2, 0, 4, 8, 4, 2, 4, 16, 4]",right
50,250,"[4, 2, 8, 2, 2, 16, 32, 2, 0, 8, 8, 8, 0, 0, 16, 0]",up
51,266,"[4, 2, 8, 2, 2, 16, 32, 2, 0, 2, 8, 16, 0, 0, 0, 16]",right
52,284,"[2, 0, 0, 0, 0, 2, 8, 0, 4, 16, 32, 4, 2, 2, 8, 32]",down
53,288,"[0, 0, 0, 2, 0, 2, 2, 8, 4, 16, 32, 4, 0, 4, 8, 32]",right
54,292,"[0, 0, 0, 2, 2, 0, 4, 8, 4, 16, 32, 4, 0, 4, 8, 32]",right
55,292,"[2, 0, 2, 0, 2, 4, 8, 0, 4, 16, 32, 4, 4, 8, 32, 0]",left
56,368,"[4, 4, 2, 4, 8, 16, 8, 0, 0, 8, 64, 0, 0, 0, 4, 0]",up
57,368,"[0, 0, 2, 0, 0, 4, 8, 0, 4, 16, 64, 4, 8, 8, 4, 4]",down
58,392,"[0, 0, 0, 2, 0, 2, 4, 8, 4, 16, 64, 4, 0, 0, 16, 8]",right
59,392,"[4, 2, 4, 2, 0, 16, 64, 8, 0, 0, 16, 4, 2, 0, 0, 8]",up
60,392,"[4, 2, 4, 2, 16, 64, 8, 2, 16, 4, 0, 0, 2, 8, 0, 0]",left
61,410,"[0, 2, 0, 0, 4, 64, 0, 0, 32, 4, 4, 2, 2, 8, 8, 4]",down
62,434,"[2, 0, 0, 0, 4, 64, 0, 0, 32, 8, 2, 2, 2, 16, 4, 0]",left
