Move,Score,Matrix,Previous_Move
1,0,"[0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0]",left
2,0,"[0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0]",left
3,0,"[0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 2, 0, 0, 0, 2]",right
4,4,"[0, 0, 0, 2, 0, 0, 0, 4, 0, 0, 0, 2, 0, 0, 0, 2]",right
5,6,"[0, 0, 0, 4, 0, 0, 0, 2, 0, 0, 0, 4, 0, 0, 0, 4]",down
6,10,"[0, 0, 0, 0, 0, 0, 2, 4, 0, 0, 0, 2, 0, 0, 0, 8]",down
7,10,"[0, 0, 2, 0, 0, 0, 0, 4, 0, 0, 0, 2, 0, 0, 2, 8]",down
8,10,"[0, 2, 0, 2, 0, 0, 0, 4, 0, 0, 0, 2, 0, 0, 2, 8]",right
9,14,"[4, 0, 0, 0, 4, 0, 2, 0, 2, 0, 0, 0, 2, 8, 0, 0]",left
10,20,"[0, 0, 2, 0, 0, 0, 0, 0, 8, 0, 0, 0, 4, 8, 2, 0]",down
11,24,"[8, 8, 4, 0, 4, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]",up
12,40,"[16, 4, 2, 0, 4, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]",left
13,40,"[2, 0, 0, 0, 16, 0, 0, 0, 4, 0, 0, 0, 2, 4, 2, 0]",down
14,40,"[2, 4, 2, 0, 16, 0, 0, 0, 4, 0, 0, 2, 2, 0, 0, 0]",up
15,40,"[2, 2, 0, 0, 16, 0, 0, 0, 4, 0, 0, 0, 2, 4, 2, 2]",down
16,48,"[4, 0, 0, 0, 16, 2, 0, 0, 4, 0, 0, 0, 2, 4, 4, 0]",left
17,56,"[4, 0, 0, 0, 16, 2, 0, 0, 4, 0, 0, 0, 2, 8, 0, 2]",left
18,56,"[0, 0, 0, 4, 0, 0, 16, 2, 0, 0, 0, 4, 2, 2, 8, 2]",right
19,60,"[0, 0, 0, 4, 0, 2, 16, 2, 0, 0, 0, 4, 0, 4, 8, 2]",right
20,60,"[2, 0, 0, 4, 0, 0, 0, 2, 0, 2, 16, 4, 0, 4, 8, 2]",down
21,60,"[0, 0, 0, 4, 0, 0, 2, 2, 0, 2, 16, 4, 2, 4, 8, 2]",down
22,64,"[2, 0, 0, 4, 0, 0, 0, 4, 0, 2, 16, 4, 2, 4, 8, 2]",right
23,76,"[4, 2, 16, 8, 0, 4, 8, 4, 2, 0, 0, 2, 0, 0, 0, 0]",up
24,80,"[4, 2, 16, 8, 4, 8, 4, 0, 4, 0, 0, 2, 0, 0, 0, 0]",left
25,88,"[8, 2, 16, 8, 4, 8, 4, 2, 4, 0, 0, 0, 0, 0, 0, 0]",up
26,88,"[8, 2, 16, 8, 4, 8, 4, 2, 0, 2, 0, 4, 0, 0, 0, 0]",right
27,88,"[8, 2, 16, 8, 4, 8, 4, 2, 0, 0, 2, 4, 0, 0, 2, 0]",right
28,88,"[8, 2, 16, 8, 4, 8, 4, 2, 0, 2, 2, 4, 0, 0, 0, 2]",right
29,88,"[0, 2, 0, 8, 0, 2, 16, 2, 8, 8, 4, 4, 4, 2, 2, 2]",down
30,92,"[8, 4, 16, 8, 4, 8, 4, 2, 0, 2, 2, 4, 0, 2, 0, 2]",up
31,100,"[8, 4, 16, 8, 4, 8, 4, 2, 0, 0, 4, 4, 0, 0, 2, 4]",right
32,108,"[0, 0, 4, 0, 0, 0, 16, 8, 8, 4, 8, 2, 4, 8, 2, 8]",down
33,108,"[4, 0, 0, 0, 16, 8, 2, 0, 8, 4, 8, 2, 4, 8, 2, 8]",left
34,108,"[0, 0, 0, 4, 2, 16, 8, 2, 8, 4, 8, 2, 4, 8, 2, 8]",right
35,108,"[4, 0, 0, 2, 2, 16, 8, 2, 8, 4, 8, 2, 4, 8, 2, 8]",left
36,118,"[4, 2, 0, 0, 2, 16, 0, 2, 8, 4, 16, 4, 4, 8, 2, 8]",down
37,118,"[4, 2, 2, 0, 2, 16, 2, 0, 8, 4, 16, 4, 4, 8, 2, 8]",left
38,122,"[4, 4, 2, 0, 2, 16, 2, 0, 8, 4, 16, 4, 4, 8, 2, 8]",left
39,130,"[2, 0, 8, 2, 0, 2, 16, 2, 8, 4, 16, 4, 4, 8, 2, 8]",right
40,130,"[0, 2, 8, 2, 2, 2, 16, 2, 8, 4, 16, 4, 4, 8, 2, 8]",right
41,134,"[2, 8, 2, 0, 4, 16, 2, 4, 8, 4, 16, 4, 4, 8, 2, 8]",left
42,140,"[2, 8, 0, 0, 4, 16, 4, 2, 8, 4, 16, 8, 4, 8, 2, 8]",down
43,148,"[2, 8, 0, 0, 4, 16, 4, 2, 8, 4, 16, 2, 4, 8, 2, 16]",down
44,150,"[2, 8, 2, 0, 4, 16, 4, 0, 8, 4, 16, 4, 4, 8, 2, 16]",down
45,150,"[2, 2, 8, 2, 0, 4, 16, 4, 8, 4, 16, 4, 4, 8, 2, 16]",right
