Move,Score,Matrix,Previous_Move
1,0,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0]",left
2,0,"[2, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",up
3,0,"[2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",up
4,8,"[0, 0, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0]",right
5,16,"[8, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0]",left
6,16,"[8, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]",up
7,16,"[8, 2, 0, 0, 2, 4, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0]",left
8,18,"[0, 0, 0, 0, 0, 0, 0, 0, 8, 2, 0, 0, 4, 4, 0, 2]",down
9,18,"[8, 2, 0, 2, 4, 4, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]",up
10,18,"[2, 0, 0, 0, 8, 0, 0, 0, 4, 2, 0, 0, 2, 4, 0, 2]",down
11,18,"[2, 2, 0, 2, 8, 4, 0, 0, 4, 0, 0, 0, 2, 0, 2, 0]",up
12,18,"[2, 2, 2, 2, 8, 4, 0, 0, 4, 2, 0, 0, 2, 0, 0, 0]",up
13,26,"[0, 0, 4, 4, 0, 0, 8, 4, 0, 0, 4, 2, 0, 2, 0, 2]",right
14,38,"[0, 0, 0, 8, 0, 0, 8, 4, 0, 0, 4, 2, 2, 0, 0, 4]",right
15,38,"[0, 0, 0, 8, 0, 0, 0, 4, 0, 2, 8, 2, 2, 0, 4, 4]",down
16,38,"[0, 0, 0, 8, 0, 0, 0, 4, 0, 4, 8, 2, 2, 2, 4, 4]",down
17,50,"[0, 0, 0, 8, 0, 0, 2, 4, 0, 4, 8, 2, 0, 0, 4, 8]",right
18,50,"[0, 4, 2, 8, 0, 0, 8, 4, 2, 0, 4, 2, 0, 0, 0, 8]",up
19,50,"[0, 0, 0, 8, 0, 0, 2, 4, 2, 0, 8, 2, 2, 4, 4, 8]",down
20,52,"[0, 2, 0, 8, 0, 0, 2, 4, 0, 0, 8, 2, 4, 4, 4, 8]",down
21,52,"[0, 2, 0, 8, 0, 0, 2, 4, 0, 2, 8, 2, 4, 4, 4, 8]",down
22,60,"[2, 8, 2, 0, 2, 4, 0, 0, 2, 8, 2, 0, 8, 4, 8, 0]",left
23,60,"[2, 2, 8, 2, 0, 0, 2, 4, 0, 2, 8, 2, 0, 8, 4, 8]",right
24,64,"[0, 4, 8, 2, 0, 0, 2, 4, 0, 2, 8, 2, 2, 8, 4, 8]",right
25,64,"[4, 8, 2, 2, 2, 4, 0, 0, 2, 8, 2, 0, 2, 8, 4, 8]",left
26,84,"[4, 8, 2, 2, 4, 4, 2, 8, 2, 16, 4, 0, 0, 0, 0, 4]",up
27,96,"[4, 8, 4, 0, 8, 2, 8, 0, 2, 16, 4, 0, 4, 0, 2, 0]",left
28,96,"[4, 0, 4, 2, 8, 8, 8, 0, 2, 2, 4, 0, 4, 16, 2, 0]",down
29,124,"[0, 0, 8, 2, 0, 0, 8, 16, 0, 2, 4, 4, 0, 4, 16, 2]",right
30,132,"[0, 0, 0, 2, 2, 0, 16, 16, 0, 2, 4, 4, 0, 4, 16, 2]",down
31,132,"[2, 2, 16, 2, 0, 4, 4, 16, 0, 0, 16, 4, 4, 0, 0, 2]",up
32,144,"[4, 16, 2, 0, 8, 16, 0, 0, 16, 4, 0, 0, 4, 2, 2, 0]",left
33,148,"[4, 16, 2, 0, 8, 16, 0, 2, 16, 4, 0, 0, 4, 4, 0, 0]",left
34,188,"[4, 32, 2, 2, 8, 8, 0, 0, 16, 4, 0, 0, 4, 0, 0, 0]",up
35,208,"[0, 4, 32, 4, 0, 0, 0, 16, 0, 0, 16, 4, 0, 0, 2, 4]",right
36,216,"[0, 4, 32, 4, 0, 0, 16, 16, 2, 0, 2, 8, 0, 0, 0, 0]",up
37,248,"[4, 32, 4, 2, 32, 0, 0, 0, 2, 2, 8, 0, 0, 0, 0, 0]",left
38,248,"[4, 32, 4, 2, 32, 2, 8, 0, 2, 0, 0, 2, 0, 0, 0, 0]",up
39,252,"[4, 32, 4, 2, 32, 2, 8, 0, 4, 0, 0, 0, 0, 2, 0, 0]",left
40,256,"[4, 32, 4, 2, 32, 4, 8, 0, 4, 0, 0, 0, 0, 2, 0, 0]",up
41,256,"[4, 32, 4, 2, 32, 4, 8, 0, 4, 0, 0, 0, 2, 4, 0, 0]",left
42,260,"[4, 0, 0, 2, 32, 0, 0, 0, 4, 32, 4, 0, 2, 8, 8, 2]",down
43,264,"[4, 32, 4, 4, 32, 8, 8, 2, 4, 0, 0, 0, 2, 0, 0, 0]",up
44,272,"[4, 32, 8, 0, 32, 8, 8, 2, 4, 0, 0, 2, 2, 0, 0, 0]",left
45,288,"[0, 4, 32, 8, 0, 32, 16, 2, 2, 0, 4, 2, 0, 0, 0, 2]",right
46,288,"[4, 32, 8, 0, 32, 16, 2, 0, 2, 4, 2, 0, 2, 0, 0, 2]",left
47,292,"[0, 4, 32, 8, 2, 32, 16, 2, 0, 2, 4, 2, 0, 0, 0, 4]",right
48,294,"[2, 0, 0, 0, 0, 4, 32, 8, 0, 32, 16, 4, 2, 2, 4, 4]",down
49,300,"[0, 0, 2, 0, 0, 4, 32, 0, 0, 32, 16, 8, 4, 2, 4, 8]",down
50,300,"[0, 0, 0, 2, 0, 2, 4, 32, 0, 32, 16, 8, 4, 2, 4, 8]",right
51,300,"[2, 2, 0, 0, 2, 4, 32, 0, 32, 16, 8, 0, 4, 2, 4, 8]",left
52,302,"[0, 2, 2, 0, 4, 4, 32, 0, 32, 16, 8, 0, 4, 2, 4, 8]",down
53,302,"[4, 2, 2, 8, 32, 4, 32, 0, 4, 16, 8, 0, 2, 2, 4, 0]",up
54,310,"[2, 4, 4, 8, 0, 32, 4, 32, 0, 4, 16, 8, 0, 0, 4, 4]",right
55,326,"[2, 8, 8, 0, 32, 4, 32, 0, 4, 16, 8, 0, 8, 0, 4, 0]",left
56,326,"[2, 0, 8, 4, 32, 8, 32, 0, 4, 4, 8, 0, 8, 16, 4, 0]",down
57,326,"[2, 8, 8, 4, 32, 4, 32, 0, 4, 16, 8, 0, 8, 2, 4, 0]",up
58,342,"[2, 16, 4, 0, 32, 4, 32, 0, 4, 16, 8, 4, 8, 2, 4, 0]",left
59,342,"[2, 16, 4, 0, 32, 4, 32, 2, 4, 16, 8, 0, 8, 2, 4, 4]",down
60,342,"[2, 16, 4, 2, 32, 4, 32, 0, 4, 16, 8, 2, 8, 2, 4, 4]",down
61,350,"[2, 16, 4, 2, 0, 32, 4, 32, 4, 16, 8, 2, 2, 8, 2, 8]",right
62,358,"[2, 16, 8, 2, 4, 32, 8, 32, 2, 16, 2, 2, 0, 8, 2, 8]",up
