Move,Score,Matrix,Previous_Move
1,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2]",right
2,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 4]",down
3,2,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 4]",right
4,2,"[0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 2, 0, 0, 4]",down
5,2,"[0, 0, 0, 0, 2, 2, 0, 0, 2, 0, 0, 0, 2, 4, 0, 0]",left
6,6,"[2, 0, 0, 0, 4, 0, 0, 0, 2, 0, 0, 0, 2, 4, 0, 0]",left
7,6,"[0, 0, 0, 2, 0, 0, 0, 4, 2, 0, 0, 2, 0, 0, 2, 4]",right
8,10,"[0, 0, 0, 2, 0, 0, 0, 4, 2, 0, 0, 4, 0, 0, 2, 4]",right
9,10,"[0, 0, 0, 2, 0, 0, 0, 4, 0, 0, 2, 4, 2, 0, 2, 4]",right
10,14,"[0, 0, 0, 2, 2, 0, 0, 4, 0, 0, 2, 4, 0, 0, 4, 4]",right
11,18,"[0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 2, 4, 2, 0, 4, 8]",down
12,18,"[2, 0, 0, 0, 2, 0, 0, 0, 2, 4, 0, 2, 2, 4, 8, 0]",left
13,18,"[0, 0, 0, 2, 0, 2, 0, 2, 0, 2, 4, 2, 0, 2, 4, 8]",right
14,22,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 4, 4, 2, 4, 4, 8]",down
15,26,"[0, 0, 0, 0, 0, 2, 0, 2, 0, 2, 0, 4, 2, 4, 8, 8]",down
16,30,"[2, 4, 8, 2, 0, 4, 0, 4, 0, 0, 2, 8, 0, 0, 0, 0]",up
17,34,"[2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 8, 4, 2, 8, 2, 8]",down
18,36,"[0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 8, 4, 4, 8, 2, 8]",down
19,36,"[0, 0, 0, 2, 0, 0, 2, 2, 0, 0, 8, 4, 4, 8, 2, 8]",right
20,40,"[0, 0, 0, 2, 0, 0, 0, 4, 4, 0, 8, 4, 4, 8, 2, 8]",right
21,40,"[2, 0, 0, 0, 4, 0, 0, 2, 4, 8, 4, 0, 4, 8, 2, 8]",left
22,44,"[0, 0, 0, 0, 2, 0, 0, 2, 4, 8, 4, 2, 8, 8, 2, 8]",down
23,54,"[0, 0, 0, 0, 2, 0, 0, 2, 4, 0, 4, 4, 8, 16, 2, 8]",down
24,54,"[2, 16, 4, 2, 4, 0, 2, 4, 8, 0, 2, 8, 0, 0, 0, 0]",up
25,58,"[2, 16, 4, 2, 4, 0, 4, 4, 8, 2, 0, 8, 0, 0, 0, 0]",up
26,62,"[0, 0, 2, 0, 2, 0, 0, 2, 4, 16, 0, 4, 8, 2, 8, 8]",down
27,62,"[2, 16, 2, 2, 4, 2, 8, 4, 8, 0, 2, 8, 0, 0, 0, 0]",up
28,62,"[0, 2, 0, 0, 2, 0, 2, 2, 4, 16, 8, 4, 8, 2, 2, 8]",down
29,70,"[2, 0, 0, 0, 4, 2, 2, 0, 4, 16, 8, 4, 8, 4, 8, 0]",left
30,82,"[0, 0, 0, 0, 2, 2, 0, 2, 8, 16, 2, 0, 8, 4, 16, 4]",down
31,98,"[2, 2, 2, 2, 16, 16, 16, 4, 0, 4, 2, 0, 0, 0, 0, 0]",up
32,138,"[4, 4, 0, 0, 32, 16, 4, 2, 4, 2, 0, 0, 0, 0, 0, 0]",left
33,138,"[4, 4, 4, 2, 32, 16, 0, 2, 4, 2, 0, 0, 0, 0, 0, 0]",up
34,140,"[0, 0, 0, 0, 4, 4, 0, 0, 32, 16, 2, 0, 4, 2, 4, 4]",down
35,156,"[0, 2, 0, 0, 0, 0, 0, 8, 0, 32, 16, 2, 0, 4, 2, 8]",right
36,156,"[0, 0, 0, 2, 2, 0, 0, 8, 0, 32, 16, 2, 0, 4, 2, 8]",right
37,156,"[2, 0, 0, 0, 2, 8, 0, 0, 32, 16, 2, 2, 4, 2, 8, 0]",left
38,158,"[0, 0, 2, 0, 4, 8, 0, 0, 32, 16, 2, 0, 4, 2, 8, 2]",down
39,158,"[0, 0, 0, 2, 2, 0, 4, 8, 0, 32, 16, 2, 4, 2, 8, 2]",right
40,158,"[0, 0, 2, 2, 0, 2, 4, 8, 0, 32, 16, 2, 4, 2, 8, 2]",right
41,162,"[0, 0, 0, 4, 0, 2, 4, 8, 2, 32, 16, 2, 4, 2, 8, 2]",right
42,164,"[2, 0, 0, 0, 0, 2, 4, 4, 2, 32, 16, 8, 4, 2, 8, 4]",down
43,172,"[2, 0, 2, 0, 2, 8, 0, 0, 2, 32, 16, 8, 4, 2, 8, 4]",left
44,176,"[4, 8, 2, 8, 2, 32, 16, 4, 4, 2, 8, 2, 0, 0, 0, 0]",up
45,176,"[0, 0, 0, 2, 4, 8, 2, 8, 2, 32, 16, 4, 4, 2, 8, 2]",down
46,176,"[4, 8, 2, 2, 2, 32, 16, 8, 4, 2, 8, 4, 0, 0, 2, 2]",up
47,184,"[0, 4, 8, 4, 2, 32, 16, 8, 4, 2, 8, 4, 0, 2, 0, 4]",right
48,186,"[2, 0, 0, 4, 0, 4, 8, 8, 2, 32, 16, 4, 4, 4, 8, 4]",down
49,192,"[0, 0, 4, 0, 0, 4, 8, 4, 4, 32, 16, 8, 4, 4, 8, 8]",down
50,216,"[4, 0, 0, 0, 4, 8, 4, 0, 4, 32, 16, 8, 8, 16, 0, 2]",left
51,216,"[4, 0, 0, 4, 0, 4, 8, 4, 4, 32, 16, 8, 0, 8, 16, 2]",right
52,236,"[0, 0, 4, 4, 0, 4, 0, 4, 0, 32, 8, 8, 8, 8, 32, 2]",down
53,284,"[0, 0, 2, 8, 0, 0, 0, 8, 0, 0, 32, 16, 0, 16, 32, 2]",right
54,364,"[0, 16, 2, 16, 0, 0, 64, 16, 0, 2, 0, 2, 0, 0, 0, 0]",up
55,368,"[0, 16, 2, 16, 0, 0, 64, 16, 2, 0, 0, 4, 0, 0, 0, 0]",right
56,384,"[0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 32, 2, 16, 64, 4]",down
57,384,"[2, 2, 2, 32, 0, 16, 64, 4, 0, 0, 0, 4, 0, 0, 0, 0]",up
58,388,"[0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 32, 2, 16, 64, 8]",down
59,392,"[0, 0, 0, 2, 0, 0, 0, 0, 4, 2, 32, 0, 2, 16, 64, 8]",left
60,392,"[4, 2, 32, 2, 2, 16, 64, 8, 0, 0, 2, 0, 0, 0, 0, 0]",up
61,392,"[4, 2, 32, 2, 2, 16, 64, 8, 0, 0, 2, 2, 0, 0, 0, 0]",right
62,396,"[4, 2, 32, 2, 2, 16, 64, 8, 0, 0, 2, 4, 0, 0, 0, 0]",right
63,396,"[2, 0, 0, 0, 0, 0, 32, 2, 4, 2, 64, 8, 2, 16, 2, 4]",down
