Move,Score,Matrix,Previous_Move
1,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0]",down
2,0,"[2, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",up
3,4,"[2, 0, 4, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",up
4,4,"[2, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0]",up
5,8,"[4, 4, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 4, 0, 0, 0]",left
6,12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8, 4, 0, 2]",down
7,12,"[0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 8, 4, 2, 0]",left
8,14,"[0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 8, 4, 4, 0]",down
9,22,"[2, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 8, 8, 0, 0]",left
10,24,"[0, 0, 0, 0, 0, 0, 0, 2, 4, 0, 0, 0, 8, 8, 2, 0]",down
11,40,"[0, 0, 0, 0, 2, 0, 0, 0, 4, 0, 0, 2, 16, 2, 0, 0]",left
12,40,"[2, 2, 2, 2, 4, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0]",up
13,48,"[2, 0, 4, 4, 0, 0, 0, 4, 0, 0, 0, 16, 0, 0, 0, 0]",right
14,56,"[2, 0, 2, 8, 0, 0, 0, 4, 0, 0, 0, 16, 0, 0, 0, 0]",right
15,60,"[2, 0, 4, 8, 0, 0, 0, 4, 0, 0, 0, 16, 0, 0, 0, 0]",right
16,60,"[0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 4, 2, 2, 4, 16]",down
17,64,"[0, 0, 0, 0, 0, 2, 0, 8, 0, 0, 0, 4, 0, 4, 4, 16]",right
18,72,"[0, 0, 0, 0, 2, 8, 0, 0, 4, 0, 0, 0, 8, 16, 2, 0]",left
19,72,"[0, 0, 0, 0, 0, 0, 2, 8, 0, 0, 0, 4, 4, 8, 16, 2]",right
20,72,"[0, 0, 0, 0, 2, 8, 0, 0, 4, 2, 0, 0, 4, 8, 16, 2]",left
21,80,"[2, 8, 16, 2, 8, 2, 0, 0, 0, 8, 0, 2, 0, 0, 0, 0]",up
22,80,"[2, 8, 16, 2, 8, 2, 0, 0, 8, 2, 0, 0, 0, 0, 2, 0]",left
23,88,"[0, 0, 0, 0, 0, 8, 0, 4, 2, 2, 16, 0, 16, 2, 2, 2]",down
24,90,"[0, 0, 0, 0, 0, 2, 0, 0, 2, 8, 16, 4, 16, 4, 2, 2]",down
