Move,Score,Matrix,Previous_Move
1,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2]",left
2,4,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0]",left
3,4,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 2]",left
4,4,"[0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 4, 0, 0, 2]",down
5,8,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 4, 2]",right
6,8,"[2, 0, 0, 0, 0, 0, 0, 2, 4, 0, 0, 0, 4, 2, 0, 0]",left
7,12,"[0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 8, 2, 0, 2]",down
8,14,"[0, 0, 0, 0, 0, 0, 2, 0, 4, 0, 0, 0, 8, 2, 0, 2]",down
9,14,"[4, 2, 2, 2, 8, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0]",up
10,14,"[0, 0, 0, 0, 4, 0, 0, 0, 8, 0, 0, 2, 4, 2, 2, 2]",down
11,18,"[4, 2, 2, 4, 8, 0, 0, 0, 4, 0, 2, 0, 0, 0, 0, 0]",up
12,20,"[0, 0, 0, 0, 4, 0, 0, 0, 8, 0, 0, 2, 4, 2, 4, 4]",down
13,28,"[0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 8, 2, 4, 4, 2, 8]",right
14,36,"[0, 0, 0, 0, 4, 0, 0, 0, 8, 2, 0, 2, 8, 2, 8, 0]",left
15,40,"[0, 0, 0, 0, 2, 0, 0, 4, 0, 0, 8, 4, 0, 8, 2, 8]",right
16,40,"[0, 0, 0, 0, 2, 4, 2, 0, 8, 4, 0, 0, 8, 2, 8, 0]",left
17,52,"[2, 0, 0, 0, 0, 0, 0, 0, 2, 8, 2, 0, 16, 2, 8, 0]",down
18,54,"[0, 0, 0, 0, 0, 0, 0, 0, 4, 8, 2, 0, 16, 2, 8, 2]",down
19,54,"[4, 8, 2, 2, 16, 2, 8, 0, 0, 0, 0, 0, 2, 0, 0, 0]",up
20,54,"[0, 0, 0, 0, 4, 0, 0, 0, 16, 8, 2, 2, 2, 2, 8, 2]",down
21,56,"[0, 2, 0, 0, 4, 0, 0, 0, 16, 8, 2, 0, 2, 2, 8, 4]",down
22,60,"[2, 0, 0, 0, 4, 0, 2, 0, 16, 8, 2, 0, 4, 8, 4, 0]",left
23,60,"[0, 2, 0, 2, 0, 0, 4, 2, 0, 16, 8, 2, 0, 4, 8, 4]",right
24,80,"[0, 2, 4, 4, 0, 16, 16, 2, 0, 4, 0, 4, 0, 0, 0, 2]",up
25,80,"[0, 0, 0, 4, 0, 2, 0, 2, 2, 16, 4, 4, 0, 4, 16, 2]",down
26,80,"[0, 2, 0, 4, 0, 2, 0, 2, 0, 16, 4, 4, 2, 4, 16, 2]",down
27,84,"[2, 4, 4, 4, 0, 16, 16, 2, 0, 4, 0, 4, 0, 0, 2, 2]",up
28,84,"[2, 4, 4, 4, 0, 16, 16, 2, 0, 4, 2, 4, 0, 2, 0, 2]",up
29,84,"[2, 4, 0, 4, 0, 16, 4, 2, 0, 4, 16, 4, 2, 2, 2, 2]",down
30,86,"[2, 4, 0, 4, 0, 16, 4, 2, 0, 4, 16, 4, 4, 2, 2, 2]",down
31,86,"[2, 4, 4, 4, 4, 16, 16, 2, 2, 4, 2, 4, 0, 2, 0, 2]",up
32,130,"[0, 2, 4, 8, 0, 4, 32, 2, 2, 4, 2, 4, 0, 0, 2, 4]",right
33,150,"[2, 2, 4, 8, 0, 8, 32, 2, 0, 0, 4, 8, 0, 2, 0, 0]",up
34,154,"[0, 4, 4, 8, 0, 8, 32, 2, 0, 0, 4, 8, 4, 0, 0, 2]",right
35,154,"[0, 2, 0, 8, 0, 0, 4, 2, 0, 4, 32, 8, 4, 8, 4, 2]",down
36,154,"[2, 8, 2, 0, 4, 2, 0, 0, 4, 32, 8, 0, 4, 8, 4, 2]",left
37,154,"[2, 2, 8, 2, 0, 0, 4, 2, 0, 4, 32, 8, 4, 8, 4, 2]",right
38,156,"[0, 0, 8, 0, 2, 2, 4, 4, 2, 4, 32, 8, 4, 8, 4, 2]",down
39,158,"[2, 0, 8, 0, 0, 2, 4, 4, 4, 4, 32, 8, 4, 8, 4, 2]",down
40,162,"[2, 0, 8, 0, 0, 2, 4, 4, 2, 4, 32, 8, 8, 8, 4, 2]",down
41,186,"[2, 8, 2, 0, 2, 8, 0, 0, 2, 4, 32, 8, 16, 4, 2, 0]",left
42,186,"[0, 2, 8, 2, 0, 2, 2, 8, 2, 4, 32, 8, 0, 16, 4, 2]",right
43,190,"[2, 8, 2, 0, 4, 8, 0, 0, 2, 4, 32, 8, 16, 4, 2, 2]",left
44,194,"[0, 2, 8, 2, 2, 0, 4, 8, 2, 4, 32, 8, 0, 16, 4, 4]",right
45,202,"[2, 8, 2, 0, 2, 4, 8, 0, 2, 4, 32, 8, 16, 8, 0, 2]",left
46,202,"[0, 2, 8, 2, 2, 2, 4, 8, 2, 4, 32, 8, 0, 16, 8, 2]",right
47,206,"[0, 2, 8, 2, 0, 4, 4, 8, 0, 4, 32, 8, 4, 16, 8, 2]",down
48,210,"[2, 0, 8, 2, 0, 2, 4, 8, 0, 8, 32, 8, 4, 16, 8, 2]",down
49,210,"[2, 8, 2, 2, 2, 4, 8, 0, 8, 32, 8, 0, 4, 16, 8, 2]",left
50,214,"[2, 8, 4, 0, 2, 4, 8, 2, 8, 32, 8, 0, 4, 16, 8, 2]",left
51,238,"[4, 8, 4, 4, 8, 4, 16, 0, 4, 32, 8, 0, 0, 16, 0, 2]",up
52,246,"[0, 4, 8, 8, 0, 8, 4, 16, 0, 4, 32, 8, 2, 0, 16, 2]",right
53,246,"[2, 4, 8, 8, 0, 8, 4, 16, 2, 4, 32, 8, 0, 0, 16, 2]",up
54,262,"[0, 2, 4, 16, 0, 8, 4, 16, 2, 4, 32, 8, 0, 2, 16, 2]",right
55,266,"[0, 2, 0, 16, 4, 8, 8, 16, 0, 4, 32, 8, 2, 2, 16, 2]",down
