Move,Score,Matrix,Previous_Move
1,0,"[0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",up
2,0,"[0, 2, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0]",right
3,4,"[4, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]",left
4,4,"[0, 2, 0, 4, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0]",right
5,8,"[0, 2, 0, 4, 2, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0]",up
6,8,"[0, 0, 2, 4, 0, 0, 2, 4, 2, 0, 0, 0, 0, 0, 0, 0]",right
7,10,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 4, 2, 0, 4, 4]",down
8,18,"[0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 4, 0, 0, 2, 8]",right
9,20,"[0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 4, 0, 0, 4, 8]",down
10,20,"[0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 2, 4, 0, 0, 4, 8]",down
11,24,"[0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 4, 4, 0, 0, 4, 8]",right
12,32,"[2, 0, 0, 0, 2, 0, 0, 0, 8, 0, 0, 0, 4, 8, 0, 2]",left
13,32,"[0, 0, 0, 2, 0, 0, 2, 2, 0, 0, 0, 8, 0, 4, 8, 2]",right
14,34,"[0, 0, 0, 0, 0, 0, 0, 4, 2, 0, 2, 8, 0, 4, 8, 2]",down
15,38,"[0, 0, 0, 0, 2, 0, 0, 4, 0, 0, 4, 8, 0, 4, 8, 2]",right
16,38,"[2, 4, 4, 4, 0, 2, 8, 8, 0, 0, 0, 2, 0, 0, 0, 0]",up
17,62,"[4, 2, 4, 8, 0, 0, 2, 16, 0, 0, 0, 2, 0, 0, 0, 0]",right
18,62,"[0, 0, 0, 2, 0, 0, 0, 8, 0, 0, 4, 16, 4, 2, 2, 2]",down
19,66,"[2, 0, 0, 0, 8, 0, 0, 0, 4, 16, 0, 0, 4, 4, 2, 2]",left
20,78,"[2, 0, 0, 0, 8, 0, 0, 0, 4, 16, 4, 0, 8, 4, 0, 0]",left
21,78,"[2, 16, 4, 0, 8, 4, 0, 0, 4, 0, 0, 0, 8, 0, 0, 2]",up
22,78,"[2, 16, 4, 0, 8, 4, 0, 0, 4, 2, 0, 0, 8, 2, 0, 0]",left
23,82,"[2, 16, 4, 2, 8, 4, 0, 0, 4, 4, 0, 0, 8, 0, 0, 0]",up
24,90,"[2, 16, 4, 2, 0, 2, 8, 4, 0, 0, 0, 8, 0, 0, 0, 8]",right
25,98,"[0, 2, 0, 0, 0, 0, 0, 2, 0, 16, 4, 4, 2, 2, 8, 16]",down
26,98,"[4, 0, 0, 0, 0, 2, 0, 2, 0, 16, 4, 4, 2, 2, 8, 16]",down
27,114,"[0, 0, 2, 4, 0, 0, 0, 4, 0, 0, 16, 8, 0, 4, 8, 16]",right
28,118,"[0, 0, 0, 2, 0, 0, 2, 8, 0, 0, 16, 8, 0, 4, 8, 16]",down
29,118,"[2, 0, 0, 0, 2, 8, 0, 0, 16, 8, 0, 0, 4, 8, 16, 2]",left
30,128,"[2, 0, 0, 0, 4, 0, 0, 0, 16, 8, 0, 0, 4, 16, 16, 2]",down
31,128,"[2, 8, 16, 2, 4, 16, 0, 2, 16, 0, 0, 0, 4, 0, 0, 0]",up
32,130,"[2, 0, 0, 0, 4, 0, 0, 0, 16, 8, 0, 2, 4, 16, 16, 4]",down
33,130,"[2, 8, 16, 2, 4, 16, 0, 4, 16, 0, 0, 0, 4, 0, 4, 0]",up
34,130,"[2, 8, 16, 2, 4, 16, 4, 4, 16, 0, 0, 0, 4, 2, 0, 0]",up
35,138,"[2, 8, 16, 2, 0, 4, 16, 8, 0, 2, 0, 16, 0, 0, 4, 2]",right
36,154,"[0, 0, 0, 2, 2, 8, 0, 8, 0, 4, 32, 16, 2, 2, 4, 2]",down
37,156,"[0, 0, 0, 2, 0, 8, 0, 8, 2, 4, 32, 16, 4, 2, 4, 2]",down
38,172,"[0, 0, 0, 2, 0, 0, 2, 16, 2, 4, 32, 16, 4, 2, 4, 2]",right
39,188,"[0, 0, 2, 0, 0, 0, 2, 2, 2, 4, 32, 32, 4, 2, 4, 2]",down
40,256,"[2, 2, 0, 0, 4, 0, 0, 0, 2, 4, 64, 0, 4, 2, 4, 2]",left
41,256,"[2, 2, 64, 2, 4, 4, 4, 0, 2, 2, 0, 0, 4, 0, 2, 0]",up
42,256,"[2, 2, 64, 2, 4, 4, 4, 0, 2, 2, 2, 2, 4, 0, 0, 0]",up
43,260,"[2, 2, 64, 4, 4, 4, 4, 0, 2, 2, 2, 4, 4, 0, 0, 0]",up
44,264,"[2, 0, 0, 0, 4, 2, 64, 2, 2, 4, 4, 0, 4, 2, 2, 8]",down
45,264,"[2, 2, 64, 2, 4, 4, 4, 8, 2, 2, 2, 0, 4, 2, 0, 0]",up
46,268,"[2, 2, 64, 2, 4, 4, 4, 8, 2, 4, 2, 2, 4, 0, 0, 0]",up
47,272,"[2, 0, 0, 2, 4, 0, 64, 2, 2, 2, 4, 8, 4, 8, 2, 2]",down
48,284,"[0, 0, 0, 4, 2, 4, 64, 2, 0, 4, 4, 8, 0, 4, 8, 4]",right
49,292,"[2, 8, 64, 4, 0, 4, 4, 2, 0, 0, 8, 8, 0, 2, 0, 4]",up
50,316,"[2, 8, 64, 4, 2, 0, 8, 2, 0, 0, 0, 16, 0, 0, 2, 4]",right
51,316,"[2, 8, 64, 4, 0, 2, 8, 2, 2, 0, 0, 16, 0, 0, 2, 4]",right
52,316,"[2, 8, 64, 4, 0, 2, 8, 2, 2, 0, 2, 16, 0, 0, 2, 4]",right
53,320,"[2, 8, 64, 4, 2, 8, 2, 0, 4, 16, 0, 0, 2, 4, 2, 0]",left
54,320,"[2, 8, 64, 4, 0, 2, 8, 2, 2, 0, 4, 16, 0, 2, 4, 2]",right
55,336,"[4, 8, 64, 4, 0, 4, 8, 2, 0, 0, 8, 16, 0, 0, 2, 2]",up
56,340,"[4, 8, 64, 4, 0, 4, 8, 2, 0, 2, 8, 16, 0, 0, 0, 4]",right
