Move,Score,Matrix,Previous_Move
1,0,"[0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0]",down
2,0,"[0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0]",left
3,4,"[4, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",up
4,4,"[0, 0, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2]",right
5,6,"[0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 4, 0, 0, 0, 2, 4]",down
6,6,"[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 2, 2, 4]",down
7,10,"[2, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 4, 4, 0, 2]",left
8,18,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 4, 2, 0, 8, 2]",right
9,18,"[0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 4, 0, 2, 8, 2]",right
10,18,"[2, 2, 8, 2, 0, 2, 0, 4, 0, 0, 0, 2, 0, 0, 0, 0]",up
11,22,"[0, 4, 8, 2, 0, 0, 2, 4, 0, 0, 0, 2, 0, 0, 2, 0]",right
12,22,"[0, 4, 8, 2, 0, 2, 2, 4, 0, 0, 0, 2, 0, 0, 0, 2]",right
13,26,"[0, 4, 8, 2, 0, 2, 2, 4, 2, 0, 0, 4, 0, 0, 0, 0]",up
14,30,"[0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 8, 2, 2, 2, 2, 8]",down
15,34,"[4, 4, 8, 2, 2, 2, 2, 8, 0, 0, 0, 0, 0, 0, 0, 0]",up
16,46,"[8, 8, 2, 0, 4, 2, 8, 0, 0, 0, 0, 0, 2, 0, 0, 0]",left
17,62,"[16, 2, 0, 0, 4, 2, 8, 0, 0, 0, 0, 0, 2, 0, 2, 0]",left
18,64,"[0, 0, 0, 0, 16, 0, 0, 0, 4, 0, 8, 2, 2, 4, 2, 0]",down
19,64,"[0, 0, 0, 0, 16, 4, 0, 0, 4, 8, 2, 0, 2, 4, 2, 0]",left
20,66,"[0, 0, 0, 0, 16, 4, 0, 0, 4, 8, 0, 2, 2, 4, 4, 0]",down
21,66,"[16, 4, 4, 2, 4, 8, 0, 0, 2, 4, 2, 0, 0, 0, 0, 0]",up
22,74,"[16, 8, 2, 0, 4, 8, 0, 0, 2, 4, 2, 0, 2, 0, 0, 0]",left
23,84,"[0, 0, 0, 0, 16, 0, 0, 0, 4, 16, 2, 2, 4, 4, 2, 0]",down
24,96,"[0, 0, 0, 0, 0, 0, 0, 16, 0, 4, 16, 4, 0, 4, 8, 2]",right
25,100,"[0, 0, 0, 0, 0, 2, 0, 16, 0, 0, 16, 4, 0, 8, 8, 2]",down
26,116,"[0, 0, 0, 0, 2, 16, 0, 0, 16, 4, 2, 0, 16, 2, 0, 0]",left
27,148,"[2, 16, 2, 0, 32, 4, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0]",up
28,148,"[2, 16, 2, 0, 32, 4, 0, 0, 2, 0, 0, 2, 2, 0, 0, 0]",left
29,152,"[0, 2, 16, 2, 0, 0, 32, 4, 2, 0, 0, 4, 0, 0, 0, 2]",right
30,152,"[0, 2, 16, 2, 0, 0, 32, 4, 2, 0, 2, 4, 0, 0, 0, 2]",right
31,160,"[2, 2, 16, 2, 0, 0, 32, 8, 0, 0, 2, 2, 2, 0, 0, 0]",up
32,162,"[0, 0, 0, 0, 0, 0, 16, 2, 2, 0, 32, 8, 4, 2, 2, 2]",down
33,166,"[0, 0, 0, 0, 16, 2, 0, 0, 2, 32, 8, 0, 4, 4, 2, 2]",left
34,166,"[16, 2, 8, 2, 2, 32, 2, 0, 4, 4, 0, 0, 0, 0, 0, 2]",up
35,168,"[0, 0, 0, 2, 16, 2, 0, 0, 2, 32, 8, 0, 4, 4, 2, 4]",down
36,168,"[16, 2, 8, 2, 2, 32, 2, 4, 4, 4, 0, 0, 0, 0, 2, 0]",up
37,176,"[16, 2, 8, 2, 2, 32, 2, 4, 0, 0, 2, 8, 0, 0, 0, 2]",right
38,180,"[16, 2, 8, 2, 2, 32, 4, 4, 0, 0, 0, 8, 2, 0, 0, 2]",up
39,192,"[16, 2, 8, 2, 0, 2, 32, 8, 0, 0, 2, 8, 0, 0, 0, 4]",right
40,212,"[16, 4, 8, 2, 0, 2, 32, 16, 0, 0, 2, 4, 0, 0, 0, 0]",up
41,212,"[16, 4, 8, 2, 2, 32, 16, 0, 2, 4, 0, 0, 2, 0, 0, 0]",left
42,216,"[16, 4, 8, 2, 4, 32, 16, 0, 2, 4, 0, 0, 0, 2, 0, 0]",up
43,216,"[0, 4, 0, 0, 16, 32, 0, 2, 4, 4, 8, 0, 2, 2, 16, 2]",down
44,228,"[4, 0, 0, 0, 16, 32, 2, 0, 8, 8, 2, 0, 4, 16, 2, 0]",left
45,232,"[4, 32, 4, 0, 16, 8, 2, 0, 8, 16, 0, 0, 4, 0, 4, 0]",up
46,240,"[4, 32, 4, 2, 16, 8, 2, 0, 8, 16, 0, 0, 8, 0, 0, 0]",left
47,240,"[4, 32, 4, 2, 4, 16, 8, 2, 0, 0, 8, 16, 0, 0, 0, 8]",right
48,264,"[8, 32, 4, 2, 0, 16, 16, 2, 0, 0, 0, 16, 0, 0, 2, 8]",up
49,296,"[8, 32, 4, 2, 32, 2, 0, 0, 16, 0, 0, 2, 2, 8, 0, 0]",left
50,296,"[8, 32, 4, 2, 32, 2, 0, 2, 16, 2, 0, 0, 2, 8, 0, 0]",left
51,300,"[8, 32, 4, 2, 32, 4, 0, 0, 16, 2, 0, 2, 2, 8, 0, 0]",left
52,304,"[8, 32, 4, 2, 32, 4, 0, 0, 16, 4, 0, 0, 2, 8, 0, 2]",left
53,304,"[8, 32, 4, 2, 32, 4, 2, 0, 16, 4, 0, 0, 2, 8, 2, 0]",left
54,304,"[8, 32, 4, 2, 0, 32, 4, 2, 2, 0, 16, 4, 0, 2, 8, 2]",right
55,336,"[0, 0, 4, 2, 0, 2, 4, 2, 8, 64, 16, 4, 2, 2, 8, 2]",down
56,340,"[0, 2, 0, 2, 0, 2, 8, 2, 8, 64, 16, 4, 2, 2, 8, 2]",down
57,348,"[8, 4, 8, 4, 2, 64, 16, 4, 0, 2, 8, 2, 0, 0, 0, 2]",up
58,348,"[8, 4, 8, 4, 2, 64, 16, 4, 2, 8, 2, 2, 2, 0, 0, 0]",left
59,354,"[0, 0, 0, 0, 8, 4, 8, 2, 2, 64, 16, 8, 4, 8, 2, 2]",down
60,358,"[2, 0, 0, 0, 8, 4, 8, 2, 2, 64, 16, 8, 4, 8, 4, 0]",left
61,358,"[2, 0, 0, 2, 8, 4, 8, 0, 2, 64, 16, 2, 4, 8, 4, 8]",down
