Move,Score,Matrix,Previous_Move
1,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 2, 0]",down
2,0,"[0, 2, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 2, 0, 0, 0]",left
3,0,"[4, 2, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0]",up
4,0,"[0, 0, 4, 2, 0, 0, 2, 2, 0, 0, 0, 2, 0, 0, 0, 0]",right
5,4,"[0, 0, 4, 4, 2, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0]",up
6,4,"[2, 0, 4, 4, 0, 0, 2, 2, 0, 0, 2, 0, 0, 0, 0, 0]",up
7,16,"[2, 8, 0, 0, 4, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2]",left
8,16,"[0, 2, 2, 8, 0, 0, 0, 4, 0, 0, 0, 2, 0, 0, 0, 2]",right
9,20,"[2, 2, 2, 8, 0, 0, 0, 4, 0, 0, 0, 4, 0, 0, 0, 0]",up
10,28,"[2, 2, 2, 8, 0, 0, 0, 8, 2, 0, 0, 0, 0, 0, 0, 0]",up
11,48,"[4, 2, 2, 16, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0]",up
12,48,"[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 4, 2, 4, 16]",down
13,48,"[0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 2, 4, 2, 4, 16]",right
14,52,"[2, 0, 0, 0, 0, 0, 0, 0, 4, 2, 0, 0, 4, 2, 4, 16]",left
15,56,"[0, 2, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 8, 2, 4, 16]",down
16,60,"[2, 0, 0, 0, 0, 0, 0, 0, 4, 0, 2, 0, 8, 2, 4, 16]",left
17,60,"[0, 0, 0, 0, 2, 0, 0, 0, 4, 2, 2, 0, 8, 2, 4, 16]",down
18,64,"[2, 4, 2, 16, 4, 0, 4, 0, 8, 0, 0, 0, 0, 0, 0, 2]",up
19,64,"[0, 0, 2, 0, 2, 0, 0, 0, 4, 0, 2, 16, 8, 4, 4, 2]",down
20,72,"[0, 0, 0, 2, 0, 0, 0, 2, 2, 4, 2, 16, 0, 8, 8, 2]",right
21,74,"[0, 0, 0, 0, 0, 0, 0, 4, 2, 4, 2, 16, 2, 8, 8, 2]",down
22,78,"[4, 4, 2, 4, 0, 8, 8, 16, 0, 0, 2, 2, 0, 0, 0, 0]",up
23,106,"[0, 8, 2, 4, 0, 0, 16, 16, 0, 0, 0, 4, 0, 2, 0, 0]",right
24,138,"[8, 2, 4, 0, 32, 0, 0, 0, 4, 0, 0, 0, 2, 0, 0, 2]",left
25,138,"[8, 2, 0, 0, 32, 0, 0, 0, 4, 0, 0, 0, 2, 2, 4, 2]",down
26,142,"[8, 4, 4, 2, 32, 0, 0, 0, 4, 0, 0, 0, 2, 4, 0, 0]",up
27,150,"[8, 8, 4, 2, 32, 0, 0, 0, 4, 0, 0, 0, 2, 0, 0, 2]",up
28,152,"[8, 0, 0, 2, 32, 0, 0, 0, 4, 0, 0, 0, 2, 8, 4, 4]",down
29,152,"[8, 0, 0, 0, 32, 0, 2, 0, 4, 0, 0, 2, 2, 8, 4, 4]",down
30,160,"[8, 0, 0, 0, 32, 2, 0, 0, 4, 2, 0, 2, 2, 8, 8, 0]",left
