Move,Score,Matrix,Previous_Move
1,0,"[0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 4, 0, 0]",left
2,0,"[2, 4, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0]",up
3,0,"[2, 4, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]",left
4,2,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 0, 2]",down
5,6,"[4, 4, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0]",up
6,14,"[0, 0, 4, 8, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 2]",right
7,14,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 8, 4, 0, 4, 2]",down
8,14,"[4, 0, 4, 2, 0, 0, 2, 8, 0, 0, 0, 2, 0, 0, 0, 0]",up
9,22,"[0, 0, 8, 2, 2, 0, 2, 8, 0, 0, 0, 2, 0, 0, 0, 0]",right
10,26,"[0, 0, 8, 2, 2, 0, 4, 8, 0, 0, 0, 2, 0, 0, 0, 0]",right
11,26,"[8, 2, 0, 0, 2, 4, 8, 0, 2, 0, 0, 0, 0, 0, 0, 2]",left
12,30,"[8, 2, 8, 2, 4, 4, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0]",up
13,30,"[0, 0, 2, 0, 0, 0, 0, 0, 8, 2, 8, 0, 4, 4, 2, 2]",down
14,42,"[2, 0, 0, 2, 0, 0, 0, 0, 8, 2, 8, 0, 8, 4, 0, 0]",left
15,46,"[4, 0, 0, 2, 0, 0, 0, 0, 8, 2, 8, 0, 8, 4, 0, 0]",left
16,46,"[0, 0, 4, 2, 0, 0, 0, 0, 0, 8, 2, 8, 0, 4, 8, 4]",right
17,46,"[0, 8, 4, 2, 0, 4, 2, 8, 0, 0, 8, 4, 0, 0, 0, 2]",up
18,46,"[0, 4, 0, 2, 0, 0, 4, 8, 0, 8, 2, 4, 0, 4, 8, 2]",down
19,46,"[4, 2, 2, 0, 4, 8, 0, 0, 8, 2, 4, 0, 4, 8, 2, 0]",left
20,50,"[4, 4, 0, 0, 4, 8, 2, 0, 8, 2, 4, 0, 4, 8, 2, 0]",left
21,58,"[8, 0, 0, 0, 4, 8, 2, 2, 8, 2, 4, 0, 4, 8, 2, 0]",left
22,62,"[2, 0, 0, 8, 0, 4, 8, 4, 0, 8, 2, 4, 0, 4, 8, 2]",right
23,62,"[2, 8, 0, 0, 4, 8, 4, 0, 8, 2, 4, 2, 4, 8, 2, 0]",left
24,86,"[2, 16, 8, 2, 4, 2, 2, 0, 8, 8, 0, 2, 4, 0, 0, 0]",up
25,88,"[2, 0, 0, 0, 4, 16, 0, 0, 8, 2, 8, 2, 4, 8, 2, 4]",down
26,88,"[0, 0, 2, 2, 0, 0, 4, 16, 8, 2, 8, 2, 4, 8, 2, 4]",right
27,92,"[0, 0, 0, 4, 2, 0, 4, 16, 8, 2, 8, 2, 4, 8, 2, 4]",right
28,92,"[0, 2, 0, 4, 0, 2, 4, 16, 8, 2, 8, 2, 4, 8, 2, 4]",right
29,92,"[0, 0, 2, 4, 2, 2, 4, 16, 8, 2, 8, 2, 4, 8, 2, 4]",right
30,96,"[2, 4, 0, 2, 4, 4, 16, 0, 8, 2, 8, 2, 4, 8, 2, 4]",left
31,104,"[2, 4, 2, 0, 8, 16, 2, 0, 8, 2, 8, 2, 4, 8, 2, 4]",left
32,104,"[0, 2, 4, 2, 2, 8, 16, 2, 8, 2, 8, 2, 4, 8, 2, 4]",right
33,104,"[2, 4, 2, 2, 2, 8, 16, 2, 8, 2, 8, 2, 4, 8, 2, 4]",left
34,108,"[2, 4, 4, 2, 2, 8, 16, 2, 8, 2, 8, 2, 4, 8, 2, 4]",left
35,116,"[2, 8, 2, 2, 2, 8, 16, 2, 8, 2, 8, 2, 4, 8, 2, 4]",left
36,120,"[2, 8, 4, 2, 2, 8, 16, 2, 8, 2, 8, 2, 4, 8, 2, 4]",left
37,144,"[4, 16, 4, 4, 8, 2, 16, 2, 4, 8, 8, 4, 0, 0, 2, 2]",up
38,156,"[4, 16, 8, 0, 8, 2, 16, 2, 4, 8, 8, 4, 4, 0, 0, 4]",left
39,180,"[4, 16, 8, 0, 8, 2, 16, 2, 4, 16, 4, 0, 8, 0, 0, 4]",left
40,180,"[4, 0, 0, 2, 8, 16, 8, 0, 4, 2, 16, 2, 8, 16, 4, 4]",down
41,184,"[4, 16, 8, 4, 8, 2, 16, 4, 4, 16, 4, 0, 8, 2, 0, 0]",up
42,188,"[4, 16, 0, 2, 8, 2, 8, 0, 4, 16, 16, 0, 8, 2, 4, 8]",down
43,220,"[0, 4, 16, 2, 2, 8, 2, 8, 0, 0, 4, 32, 8, 2, 4, 8]",right
44,228,"[2, 4, 16, 2, 8, 8, 2, 8, 2, 2, 8, 32, 0, 0, 0, 8]",up
45,228,"[0, 0, 2, 2, 2, 4, 16, 8, 8, 8, 2, 32, 2, 2, 8, 8]",down
46,228,"[2, 4, 2, 2, 8, 8, 16, 8, 2, 2, 2, 32, 0, 2, 8, 8]",up
47,230,"[0, 2, 2, 2, 2, 4, 16, 8, 8, 8, 2, 32, 2, 4, 8, 8]",down
48,266,"[2, 0, 2, 4, 2, 4, 16, 8, 0, 16, 2, 32, 0, 2, 4, 16]",right
49,268,"[0, 2, 2, 4, 0, 4, 16, 8, 0, 16, 2, 32, 4, 2, 4, 16]",down
50,272,"[0, 0, 4, 4, 2, 4, 16, 8, 0, 16, 2, 32, 4, 2, 4, 16]",right
51,280,"[0, 2, 0, 8, 2, 4, 16, 8, 0, 16, 2, 32, 4, 2, 4, 16]",right
52,288,"[0, 2, 4, 0, 0, 4, 16, 16, 2, 16, 2, 32, 4, 2, 4, 16]",down
53,320,"[2, 4, 0, 2, 4, 32, 0, 0, 2, 16, 2, 32, 4, 2, 4, 16]",left
