Move,Score,Matrix,Previous_Move
1,0,"[2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0]",right
2,0,"[0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 2]",down
3,0,"[2, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]",up
4,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 2, 4]",down
5,2,"[2, 4, 2, 4, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0]",up
6,2,"[2, 4, 2, 4, 2, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0]",right
7,2,"[2, 4, 2, 4, 0, 0, 0, 2, 0, 0, 0, 4, 0, 2, 0, 0]",right
8,2,"[0, 0, 0, 0, 0, 0, 0, 4, 0, 4, 2, 2, 2, 2, 2, 4]",down
9,6,"[2, 4, 4, 4, 2, 2, 0, 2, 0, 0, 0, 4, 0, 0, 0, 0]",up
10,18,"[0, 2, 4, 8, 0, 0, 2, 4, 0, 2, 0, 4, 0, 0, 0, 0]",right
11,18,"[0, 2, 4, 8, 0, 0, 2, 4, 0, 2, 2, 4, 0, 0, 0, 0]",right
12,22,"[0, 2, 4, 8, 0, 0, 2, 4, 2, 0, 4, 4, 0, 0, 0, 0]",right
13,30,"[0, 2, 4, 8, 0, 0, 2, 4, 2, 0, 2, 8, 0, 0, 0, 0]",right
14,34,"[0, 2, 4, 8, 0, 2, 2, 4, 0, 0, 4, 8, 0, 0, 0, 0]",right
15,38,"[2, 2, 4, 8, 0, 0, 4, 4, 0, 0, 4, 8, 0, 0, 0, 0]",right
16,46,"[2, 2, 8, 8, 0, 2, 4, 4, 0, 0, 0, 8, 0, 0, 0, 0]",up
17,50,"[2, 4, 8, 8, 0, 0, 4, 4, 0, 0, 0, 8, 4, 0, 0, 0]",up
18,50,"[0, 0, 2, 0, 0, 0, 0, 8, 2, 0, 8, 4, 4, 4, 4, 8]",down
19,50,"[2, 4, 2, 8, 4, 0, 8, 4, 2, 0, 4, 8, 0, 0, 0, 0]",up
20,50,"[2, 4, 2, 8, 4, 8, 4, 0, 2, 4, 8, 0, 0, 0, 2, 0]",left
21,50,"[2, 4, 2, 8, 0, 4, 8, 4, 0, 2, 4, 8, 0, 0, 4, 2]",right
22,50,"[2, 4, 2, 8, 4, 8, 4, 0, 2, 4, 8, 2, 4, 2, 0, 0]",left
23,50,"[2, 4, 2, 8, 4, 8, 4, 2, 2, 4, 8, 0, 4, 2, 0, 2]",up
24,54,"[2, 4, 2, 8, 4, 8, 4, 4, 2, 4, 8, 0, 4, 2, 0, 2]",up
25,54,"[2, 4, 0, 2, 4, 8, 2, 8, 2, 4, 4, 4, 4, 2, 8, 2]",down
26,62,"[2, 4, 2, 2, 4, 8, 2, 8, 2, 8, 4, 0, 4, 2, 8, 2]",left
27,66,"[2, 4, 4, 2, 4, 8, 2, 8, 2, 8, 4, 0, 4, 2, 8, 2]",left
28,82,"[2, 4, 4, 2, 4, 16, 2, 8, 2, 2, 4, 2, 4, 2, 8, 0]",up
29,94,"[0, 2, 8, 2, 4, 16, 2, 8, 0, 4, 4, 2, 2, 4, 2, 8]",right
30,102,"[2, 8, 2, 2, 4, 16, 2, 8, 8, 2, 0, 0, 2, 4, 2, 8]",left
31,106,"[2, 8, 4, 0, 4, 16, 2, 8, 8, 2, 0, 2, 2, 4, 2, 8]",left
32,108,"[2, 8, 0, 0, 4, 16, 4, 8, 8, 2, 4, 2, 2, 4, 4, 8]",down
33,116,"[2, 8, 8, 8, 4, 16, 4, 2, 8, 2, 0, 8, 2, 4, 2, 0]",up
34,132,"[2, 16, 8, 0, 4, 16, 4, 2, 8, 2, 8, 2, 2, 4, 2, 0]",left
35,132,"[2, 2, 16, 8, 4, 16, 4, 2, 8, 2, 8, 2, 0, 2, 4, 2]",right
36,136,"[0, 4, 16, 8, 4, 16, 4, 2, 8, 2, 8, 2, 2, 2, 4, 2]",right
37,140,"[4, 16, 8, 0, 4, 16, 4, 2, 8, 2, 8, 2, 4, 4, 2, 2]",left
38,152,"[0, 4, 16, 8, 4, 16, 4, 2, 8, 2, 8, 2, 0, 4, 8, 4]",right
39,152,"[4, 16, 8, 2, 4, 16, 4, 2, 8, 2, 8, 2, 4, 8, 4, 0]",left
40,152,"[4, 16, 8, 2, 4, 16, 4, 2, 8, 2, 8, 2, 2, 4, 8, 4]",right
41,166,"[0, 16, 2, 0, 8, 16, 8, 2, 8, 2, 4, 4, 2, 4, 16, 4]",down
42,174,"[16, 2, 0, 0, 8, 16, 8, 2, 8, 2, 8, 2, 2, 4, 16, 4]",left
43,174,"[0, 4, 16, 2, 8, 16, 8, 2, 8, 2, 8, 2, 2, 4, 16, 4]",right
44,184,"[0, 4, 16, 2, 0, 16, 8, 2, 16, 2, 8, 4, 2, 4, 16, 4]",down
45,208,"[16, 4, 16, 2, 2, 16, 16, 2, 2, 2, 16, 8, 0, 4, 0, 0]",up
46,240,"[16, 4, 16, 2, 2, 32, 2, 0, 2, 2, 16, 8, 4, 2, 0, 0]",left
47,244,"[16, 4, 16, 2, 2, 2, 32, 2, 0, 4, 16, 8, 0, 0, 4, 2]",right
48,246,"[2, 0, 16, 0, 0, 4, 32, 4, 16, 2, 16, 8, 2, 4, 4, 2]",down
49,254,"[2, 0, 2, 16, 0, 4, 32, 4, 16, 2, 16, 8, 0, 2, 8, 2]",right
50,256,"[0, 2, 2, 16, 0, 0, 32, 4, 2, 4, 16, 8, 16, 4, 8, 2]",down
51,260,"[2, 0, 2, 16, 0, 0, 32, 4, 2, 2, 16, 8, 16, 8, 8, 2]",down
52,284,"[4, 16, 0, 2, 32, 4, 0, 0, 4, 16, 8, 0, 16, 16, 2, 0]",left
53,316,"[4, 16, 2, 0, 32, 4, 0, 0, 4, 16, 8, 0, 32, 2, 2, 0]",left
54,320,"[4, 16, 2, 0, 32, 4, 0, 0, 4, 16, 8, 2, 32, 4, 0, 0]",left
55,320,"[4, 16, 2, 2, 32, 4, 8, 0, 4, 16, 0, 0, 32, 4, 0, 2]",up
56,324,"[0, 4, 16, 4, 0, 32, 4, 8, 0, 2, 4, 16, 0, 32, 4, 2]",right
57,324,"[4, 16, 4, 0, 32, 4, 8, 0, 2, 4, 16, 2, 32, 4, 2, 0]",left
58,324,"[2, 4, 16, 4, 0, 32, 4, 8, 2, 4, 16, 2, 0, 32, 4, 2]",right
59,324,"[2, 4, 16, 4, 32, 4, 8, 2, 2, 4, 16, 2, 32, 4, 2, 0]",left
60,340,"[2, 8, 16, 4, 32, 8, 8, 2, 2, 0, 16, 2, 32, 2, 2, 0]",up
61,360,"[2, 8, 16, 4, 0, 32, 16, 2, 2, 2, 16, 2, 0, 0, 32, 4]",right
62,400,"[4, 8, 32, 4, 0, 32, 16, 4, 0, 2, 32, 4, 0, 0, 2, 0]",up
63,408,"[4, 8, 32, 8, 2, 32, 16, 4, 0, 2, 32, 0, 0, 0, 2, 0]",up
64,408,"[0, 0, 32, 0, 0, 8, 16, 2, 4, 32, 32, 8, 2, 2, 2, 4]",down
65,476,"[32, 0, 2, 0, 8, 16, 2, 0, 4, 64, 8, 0, 4, 2, 4, 0]",left
66,476,"[4, 0, 32, 2, 0, 8, 16, 2, 0, 4, 64, 8, 0, 4, 2, 4]",right
67,488,"[4, 8, 32, 4, 0, 8, 16, 8, 0, 0, 64, 4, 0, 2, 2, 0]",up
68,492,"[4, 8, 32, 4, 0, 8, 16, 8, 0, 0, 64, 4, 2, 0, 0, 4]",right
69,492,"[4, 8, 32, 4, 0, 8, 16, 8, 0, 2, 64, 4, 0, 0, 2, 4]",right
70,492,"[4, 8, 32, 4, 8, 16, 8, 2, 2, 64, 4, 0, 2, 4, 0, 0]",left
71,494,"[0, 8, 0, 0, 4, 16, 32, 2, 8, 64, 8, 4, 4, 4, 4, 2]",down
72,502,"[8, 0, 0, 0, 4, 16, 32, 2, 8, 64, 8, 4, 8, 4, 2, 2]",left
73,506,"[8, 0, 4, 0, 4, 16, 32, 2, 8, 64, 8, 4, 8, 4, 4, 0]",left
74,514,"[0, 0, 8, 4, 4, 16, 32, 2, 8, 64, 8, 4, 4, 0, 8, 8]",right
75,530,"[8, 4, 0, 2, 4, 16, 32, 2, 8, 64, 8, 4, 4, 16, 0, 0]",left
76,532,"[8, 4, 0, 0, 4, 16, 2, 0, 8, 64, 32, 4, 4, 16, 8, 4]",down
77,536,"[8, 4, 0, 0, 4, 16, 2, 0, 8, 64, 32, 2, 4, 16, 8, 8]",down
78,536,"[8, 4, 2, 2, 4, 16, 32, 8, 8, 64, 8, 0, 4, 16, 0, 2]",up
79,540,"[8, 4, 4, 0, 4, 16, 32, 8, 8, 64, 8, 2, 4, 16, 2, 0]",left
80,548,"[8, 8, 0, 2, 4, 16, 32, 8, 8, 64, 8, 2, 4, 16, 2, 0]",left
81,564,"[16, 2, 0, 2, 4, 16, 32, 8, 8, 64, 8, 2, 4, 16, 2, 0]",left
82,564,"[16, 2, 32, 2, 4, 16, 8, 8, 8, 64, 2, 2, 4, 16, 2, 0]",up
83,584,"[16, 2, 32, 2, 0, 4, 16, 16, 0, 8, 64, 4, 2, 4, 16, 2]",right
84,616,"[16, 2, 32, 2, 0, 2, 4, 32, 0, 8, 64, 4, 2, 4, 16, 2]",right
85,620,"[16, 4, 32, 2, 2, 8, 4, 32, 4, 4, 64, 4, 0, 0, 16, 2]",up
86,628,"[16, 4, 32, 2, 2, 8, 4, 32, 8, 64, 4, 2, 16, 2, 0, 0]",left
87,636,"[16, 4, 32, 2, 2, 8, 8, 32, 8, 64, 0, 2, 16, 2, 0, 2]",up
88,638,"[16, 4, 0, 2, 2, 8, 0, 2, 8, 64, 32, 32, 16, 2, 8, 4]",down
89,702,"[16, 4, 2, 0, 2, 8, 2, 2, 8, 64, 64, 0, 16, 2, 8, 4]",left
90,706,"[16, 4, 2, 2, 2, 8, 4, 0, 8, 64, 64, 0, 16, 2, 8, 4]",left
91,838,"[0, 16, 4, 4, 0, 2, 8, 4, 0, 2, 8, 128, 16, 2, 8, 4]",right
92,852,"[0, 0, 0, 0, 0, 16, 4, 8, 2, 2, 8, 128, 16, 4, 16, 4]",down
93,856,"[0, 0, 0, 0, 0, 16, 4, 8, 2, 4, 8, 128, 16, 4, 16, 4]",right
94,856,"[0, 2, 0, 0, 16, 4, 8, 0, 2, 4, 8, 128, 16, 4, 16, 4]",left
95,868,"[0, 0, 0, 0, 16, 2, 0, 2, 2, 4, 16, 128, 16, 8, 16, 4]",down
96,900,"[16, 2, 32, 2, 2, 4, 2, 128, 16, 8, 0, 4, 0, 0, 0, 0]",up
97,900,"[16, 2, 32, 2, 2, 4, 2, 128, 16, 8, 4, 0, 0, 0, 0, 2]",left
98,900,"[16, 2, 32, 2, 2, 4, 2, 128, 0, 16, 8, 4, 0, 2, 0, 2]",right
99,904,"[16, 2, 32, 2, 2, 4, 2, 128, 16, 8, 4, 0, 4, 0, 0, 2]",left
100,904,"[16, 2, 32, 2, 2, 4, 2, 128, 16, 8, 4, 2, 4, 0, 0, 2]",up
101,904,"[16, 2, 32, 2, 2, 4, 2, 128, 16, 8, 4, 2, 0, 2, 4, 2]",right
102,904,"[16, 2, 32, 2, 2, 4, 2, 128, 16, 8, 4, 2, 2, 4, 2, 2]",left
103,908,"[16, 2, 32, 2, 2, 4, 2, 128, 16, 8, 4, 2, 2, 4, 4, 2]",left
104,912,"[16, 2, 2, 2, 2, 4, 32, 128, 16, 8, 2, 2, 2, 4, 8, 2]",down
105,916,"[16, 2, 2, 2, 2, 4, 32, 128, 16, 8, 2, 4, 2, 4, 8, 2]",up
106,920,"[16, 4, 2, 2, 2, 4, 32, 128, 16, 8, 2, 4, 2, 4, 8, 2]",left
107,924,"[2, 16, 4, 4, 2, 4, 32, 128, 16, 8, 2, 4, 2, 4, 8, 2]",right
108,926,"[2, 16, 4, 4, 4, 4, 32, 128, 16, 8, 2, 4, 2, 4, 8, 2]",down
109,942,"[0, 2, 16, 8, 2, 8, 32, 128, 16, 8, 2, 4, 2, 4, 8, 2]",right
110,958,"[2, 2, 16, 8, 16, 16, 32, 128, 2, 4, 2, 4, 0, 2, 8, 2]",up
111,994,"[0, 4, 16, 8, 0, 32, 32, 128, 2, 4, 2, 4, 2, 2, 8, 2]",right
112,998,"[4, 4, 16, 8, 2, 32, 32, 128, 0, 4, 2, 4, 0, 2, 8, 2]",up
113,998,"[0, 4, 16, 8, 4, 32, 32, 128, 4, 4, 2, 4, 2, 2, 8, 2]",down
114,1002,"[2, 4, 16, 8, 0, 32, 32, 128, 8, 4, 2, 4, 2, 2, 8, 2]",down
115,1002,"[2, 4, 16, 8, 2, 32, 32, 128, 8, 4, 2, 4, 2, 2, 8, 2]",down
116,1066,"[2, 4, 16, 8, 2, 64, 128, 2, 8, 4, 2, 4, 2, 2, 8, 2]",left
117,1068,"[2, 4, 16, 8, 4, 64, 128, 2, 8, 4, 2, 4, 2, 2, 8, 2]",down
118,1072,"[2, 4, 16, 8, 4, 64, 128, 2, 8, 4, 2, 4, 4, 8, 2, 2]",left
119,1076,"[2, 4, 16, 8, 4, 64, 128, 2, 8, 4, 2, 4, 2, 4, 8, 4]",right
120,1080,"[2, 2, 16, 8, 4, 4, 128, 2, 8, 64, 2, 4, 2, 8, 8, 4]",down
121,1108,"[4, 16, 8, 2, 8, 128, 2, 0, 8, 64, 2, 4, 2, 16, 4, 0]",left
122,1128,"[4, 16, 8, 2, 16, 128, 4, 4, 2, 64, 4, 2, 0, 16, 0, 0]",up
123,1136,"[4, 16, 8, 2, 16, 128, 8, 4, 2, 64, 0, 2, 0, 16, 2, 0]",up
124,1136,"[4, 16, 8, 2, 16, 128, 8, 4, 2, 2, 64, 2, 0, 0, 16, 2]",right
125,1156,"[4, 16, 16, 2, 16, 128, 64, 4, 2, 2, 16, 4, 2, 0, 0, 0]",up
126,1162,"[0, 2, 0, 0, 4, 16, 16, 0, 16, 128, 64, 2, 4, 2, 16, 8]",down
127,1194,"[2, 0, 0, 2, 4, 32, 0, 0, 16, 128, 64, 2, 4, 2, 16, 8]",left
128,1198,"[2, 32, 64, 4, 4, 128, 16, 8, 16, 2, 2, 0, 4, 0, 0, 0]",up
129,1198,"[2, 2, 0, 0, 4, 32, 64, 0, 16, 128, 16, 4, 4, 2, 2, 8]",down
130,1198,"[2, 2, 64, 4, 4, 32, 16, 8, 16, 128, 2, 0, 4, 2, 2, 0]",up
131,1206,"[4, 64, 4, 0, 4, 32, 16, 8, 16, 128, 2, 0, 4, 4, 0, 2]",left
132,1214,"[8, 64, 4, 8, 16, 32, 16, 2, 4, 128, 2, 0, 0, 4, 0, 2]",up
133,1216,"[2, 64, 0, 0, 8, 32, 4, 0, 16, 128, 16, 8, 4, 4, 2, 4]",down
134,1216,"[2, 64, 4, 8, 8, 32, 16, 4, 16, 128, 2, 0, 4, 4, 4, 0]",up
135,1224,"[2, 64, 4, 8, 8, 32, 16, 4, 0, 16, 128, 2, 0, 2, 4, 8]",right
136,1224,"[0, 64, 4, 8, 2, 32, 16, 4, 2, 16, 128, 2, 8, 2, 4, 8]",down
137,1226,"[2, 64, 4, 8, 0, 32, 16, 4, 4, 16, 128, 2, 8, 2, 4, 8]",down
138,1226,"[2, 64, 4, 8, 4, 32, 16, 4, 8, 16, 128, 2, 2, 2, 4, 8]",up
139,1230,"[2, 64, 4, 8, 4, 32, 16, 4, 8, 16, 128, 2, 2, 4, 4, 8]",right
140,1238,"[2, 64, 4, 8, 4, 32, 16, 4, 8, 16, 128, 2, 2, 8, 8, 2]",left
141,1254,"[2, 64, 4, 8, 4, 32, 16, 4, 8, 16, 128, 2, 2, 2, 16, 2]",right
142,1258,"[2, 64, 4, 8, 4, 32, 16, 4, 8, 16, 128, 2, 2, 4, 16, 2]",right
143,1262,"[2, 64, 4, 8, 4, 32, 16, 4, 8, 16, 128, 4, 2, 4, 16, 4]",up
144,1266,"[2, 64, 4, 2, 4, 32, 16, 8, 8, 16, 128, 4, 2, 4, 16, 8]",down
