Move,Score,Matrix,Previous_Move
1,0,"[0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2]",right
2,0,"[0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0]",left
3,4,"[0, 2, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0]",left
4,4,"[2, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 2, 2, 0, 0]",down
5,8,"[0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 4]",right
6,12,"[0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 4, 0, 2, 0, 4]",right
7,16,"[0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 4, 0, 2, 0, 8]",down
8,16,"[0, 0, 0, 0, 2, 0, 2, 0, 4, 0, 0, 0, 2, 8, 0, 0]",left
9,16,"[0, 0, 0, 2, 2, 0, 0, 0, 4, 0, 0, 0, 2, 8, 2, 0]",down
10,16,"[0, 0, 0, 2, 2, 0, 0, 2, 0, 0, 0, 4, 0, 2, 8, 2]",right
11,20,"[0, 0, 0, 2, 0, 0, 2, 4, 0, 0, 0, 4, 0, 2, 8, 2]",right
12,20,"[2, 0, 0, 0, 2, 4, 0, 0, 4, 2, 0, 0, 2, 8, 2, 0]",left
13,20,"[0, 0, 0, 2, 0, 0, 2, 4, 0, 2, 4, 2, 0, 2, 8, 2]",right
14,28,"[0, 4, 2, 2, 0, 0, 4, 4, 0, 0, 8, 4, 0, 0, 2, 0]",up
15,32,"[2, 0, 2, 0, 0, 0, 4, 0, 0, 0, 8, 2, 0, 4, 2, 8]",down
16,36,"[0, 0, 0, 4, 0, 0, 0, 4, 0, 2, 8, 2, 0, 4, 2, 8]",right
17,36,"[4, 0, 0, 2, 4, 0, 0, 0, 2, 8, 2, 0, 4, 2, 8, 0]",left
18,40,"[0, 0, 0, 2, 8, 0, 0, 0, 2, 8, 2, 0, 4, 2, 8, 2]",down
19,40,"[0, 0, 0, 2, 0, 2, 0, 8, 0, 2, 8, 2, 4, 2, 8, 2]",right
20,40,"[0, 0, 0, 2, 0, 2, 2, 8, 0, 2, 8, 2, 4, 2, 8, 2]",right
21,44,"[0, 0, 4, 2, 0, 0, 4, 8, 0, 2, 8, 2, 4, 2, 8, 2]",right
22,76,"[4, 4, 8, 2, 0, 0, 16, 8, 0, 0, 0, 4, 0, 0, 2, 0]",up
