Move,Score,Matrix,Previous_Move
1,0,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]",up
2,4,"[0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]",up
3,4,"[2, 0, 0, 4, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0]",up
4,4,"[2, 4, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]",left
5,4,"[2, 4, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0]",left
6,8,"[4, 4, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",up
7,16,"[8, 2, 0, 0, 2, 0, 4, 0, 0, 0, 0, 0, 2, 0, 0, 0]",left
8,16,"[8, 2, 0, 0, 2, 4, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0]",left
9,18,"[0, 0, 0, 0, 0, 0, 0, 0, 8, 2, 0, 0, 4, 4, 2, 2]",down
10,30,"[2, 0, 0, 0, 0, 0, 0, 0, 8, 2, 0, 0, 8, 4, 0, 0]",left
11,46,"[2, 2, 0, 0, 16, 4, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]",up
12,50,"[4, 0, 0, 0, 16, 4, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0]",left
13,52,"[0, 0, 0, 0, 4, 0, 0, 2, 16, 0, 0, 0, 4, 4, 0, 0]",down
14,60,"[2, 0, 0, 0, 4, 2, 0, 0, 16, 0, 0, 0, 8, 0, 0, 0]",left
15,60,"[2, 0, 0, 0, 4, 0, 0, 0, 16, 0, 0, 0, 8, 2, 0, 4]",down
16,60,"[2, 2, 0, 4, 4, 0, 0, 0, 16, 0, 0, 2, 8, 0, 0, 0]",up
17,64,"[0, 0, 4, 4, 0, 0, 0, 4, 0, 0, 16, 2, 0, 0, 2, 8]",right
18,72,"[8, 0, 0, 2, 4, 0, 0, 0, 16, 2, 0, 0, 2, 8, 0, 0]",left
19,72,"[8, 2, 0, 0, 4, 0, 0, 0, 16, 2, 0, 0, 2, 8, 0, 2]",down
20,72,"[2, 0, 8, 2, 0, 0, 0, 4, 0, 0, 16, 2, 0, 2, 8, 2]",right
21,76,"[2, 2, 8, 2, 0, 0, 16, 4, 0, 0, 8, 4, 0, 2, 0, 0]",up
22,80,"[0, 4, 8, 2, 0, 2, 16, 4, 0, 0, 8, 4, 0, 0, 0, 2]",right
23,84,"[0, 0, 0, 0, 0, 0, 8, 2, 0, 4, 16, 8, 2, 2, 8, 2]",down
24,84,"[2, 4, 8, 2, 0, 2, 16, 8, 0, 2, 8, 2, 0, 0, 0, 0]",up
25,88,"[2, 4, 8, 2, 0, 4, 16, 8, 2, 0, 8, 2, 0, 0, 0, 0]",up
26,90,"[0, 2, 0, 0, 0, 0, 8, 2, 0, 4, 16, 8, 4, 4, 8, 2]",down
27,94,"[0, 0, 0, 0, 0, 0, 8, 2, 2, 2, 16, 8, 4, 8, 8, 2]",down
28,114,"[0, 0, 0, 0, 4, 0, 8, 2, 0, 4, 16, 8, 0, 4, 16, 2]",right
29,154,"[4, 8, 8, 2, 2, 0, 32, 8, 0, 0, 0, 2, 0, 0, 0, 0]",up
30,170,"[4, 16, 2, 0, 2, 32, 8, 0, 2, 0, 4, 0, 0, 0, 0, 0]",left
31,170,"[4, 16, 2, 0, 2, 32, 8, 0, 2, 4, 0, 2, 0, 0, 0, 0]",left
32,172,"[0, 2, 0, 0, 0, 16, 0, 0, 4, 32, 2, 0, 4, 4, 8, 2]",down
33,176,"[0, 2, 0, 0, 0, 16, 2, 0, 0, 32, 2, 0, 8, 4, 8, 2]",down
34,178,"[0, 2, 0, 0, 0, 16, 0, 2, 0, 32, 4, 0, 8, 4, 8, 2]",down
35,180,"[0, 2, 0, 0, 0, 16, 0, 0, 0, 32, 4, 2, 8, 4, 8, 4]",down
36,180,"[2, 0, 0, 0, 16, 0, 0, 0, 32, 4, 2, 2, 8, 4, 8, 4]",left
37,184,"[2, 0, 0, 0, 16, 0, 0, 2, 32, 4, 4, 0, 8, 4, 8, 4]",left
38,192,"[2, 0, 0, 2, 0, 0, 16, 2, 0, 0, 32, 8, 8, 4, 8, 4]",right
39,196,"[0, 0, 0, 4, 0, 0, 16, 2, 2, 0, 32, 8, 8, 4, 8, 4]",right
40,196,"[2, 0, 0, 4, 0, 0, 16, 2, 0, 2, 32, 8, 8, 4, 8, 4]",right
41,196,"[0, 0, 2, 4, 0, 0, 16, 2, 2, 2, 32, 8, 8, 4, 8, 4]",down
42,196,"[2, 2, 2, 4, 8, 4, 16, 2, 0, 0, 32, 8, 0, 2, 8, 4]",up
43,200,"[0, 2, 4, 4, 8, 4, 16, 2, 0, 0, 32, 8, 4, 2, 8, 4]",right
44,200,"[8, 2, 4, 4, 4, 4, 16, 2, 2, 2, 32, 8, 0, 0, 8, 4]",up
45,200,"[0, 2, 4, 4, 8, 2, 16, 2, 4, 4, 32, 8, 2, 2, 8, 4]",down
46,204,"[8, 4, 4, 4, 4, 4, 16, 2, 2, 2, 32, 8, 0, 2, 8, 4]",up
47,212,"[8, 8, 4, 2, 4, 4, 16, 2, 2, 2, 32, 8, 2, 8, 4, 0]",left
48,240,"[0, 16, 4, 2, 0, 8, 16, 2, 0, 4, 32, 8, 2, 2, 8, 4]",right
49,244,"[16, 4, 2, 0, 8, 16, 2, 0, 4, 32, 8, 0, 4, 8, 4, 2]",left
50,250,"[0, 4, 2, 0, 16, 16, 4, 0, 8, 32, 8, 0, 8, 8, 4, 2]",down
51,298,"[4, 2, 0, 0, 32, 4, 0, 2, 8, 32, 8, 0, 16, 4, 2, 0]",left
52,298,"[4, 2, 0, 0, 32, 4, 2, 0, 8, 32, 8, 0, 16, 4, 2, 2]",left
53,302,"[0, 0, 4, 2, 2, 32, 4, 2, 0, 8, 32, 8, 0, 16, 4, 4]",right
54,310,"[4, 2, 0, 0, 2, 32, 4, 2, 8, 32, 8, 0, 16, 8, 0, 2]",left
55,378,"[4, 2, 4, 4, 2, 64, 8, 0, 8, 8, 0, 2, 16, 0, 0, 0]",up
56,402,"[0, 4, 2, 8, 0, 2, 64, 8, 0, 0, 16, 2, 0, 2, 0, 16]",right
57,412,"[0, 2, 0, 0, 0, 0, 2, 16, 0, 4, 64, 2, 0, 4, 16, 16]",down
58,420,"[2, 2, 2, 16, 0, 8, 64, 2, 0, 0, 16, 16, 0, 0, 0, 0]",up
59,420,"[0, 0, 0, 2, 0, 0, 2, 16, 0, 2, 64, 2, 2, 8, 16, 16]",down
60,452,"[2, 0, 0, 0, 2, 16, 0, 2, 2, 64, 2, 0, 2, 8, 32, 0]",left
61,456,"[0, 0, 0, 0, 0, 16, 0, 4, 4, 64, 2, 0, 4, 8, 32, 2]",down
62,464,"[8, 16, 2, 4, 0, 64, 32, 2, 0, 8, 0, 0, 0, 0, 2, 0]",up
63,464,"[8, 16, 2, 4, 64, 32, 2, 0, 8, 2, 0, 0, 2, 0, 0, 0]",left
64,468,"[8, 16, 4, 4, 64, 32, 0, 0, 8, 2, 0, 2, 2, 0, 0, 0]",up
65,468,"[8, 16, 4, 4, 64, 32, 0, 2, 8, 2, 0, 2, 2, 0, 0, 0]",up
66,480,"[0, 8, 16, 8, 0, 64, 32, 2, 0, 0, 8, 4, 0, 0, 2, 2]",right
67,484,"[0, 8, 16, 8, 2, 64, 32, 2, 0, 0, 8, 4, 0, 0, 0, 4]",right
68,484,"[8, 16, 8, 0, 2, 64, 32, 2, 8, 4, 0, 0, 4, 2, 0, 0]",left
69,484,"[8, 16, 8, 2, 2, 64, 32, 0, 8, 4, 0, 0, 4, 2, 0, 2]",up
70,486,"[8, 16, 2, 0, 2, 64, 0, 0, 8, 4, 8, 0, 4, 2, 32, 4]",down
71,486,"[8, 16, 2, 4, 2, 64, 8, 2, 8, 4, 32, 0, 4, 2, 0, 0]",up
72,486,"[8, 16, 2, 4, 2, 64, 8, 2, 4, 8, 4, 32, 0, 0, 4, 2]",right
73,494,"[8, 16, 2, 4, 2, 64, 8, 2, 4, 8, 8, 32, 0, 0, 2, 2]",up
74,514,"[8, 16, 2, 4, 2, 64, 8, 2, 4, 16, 32, 0, 4, 0, 0, 2]",left
75,514,"[8, 16, 2, 4, 2, 64, 8, 2, 2, 4, 16, 32, 0, 0, 4, 2]",right
76,514,"[8, 16, 2, 4, 2, 64, 8, 2, 2, 4, 16, 32, 4, 2, 0, 2]",left
77,518,"[8, 16, 2, 4, 4, 64, 8, 2, 4, 4, 16, 32, 0, 2, 4, 2]",up
78,526,"[8, 16, 2, 4, 8, 64, 8, 2, 4, 4, 16, 32, 0, 2, 4, 2]",up
79,534,"[8, 16, 2, 4, 8, 64, 8, 2, 8, 16, 32, 2, 2, 4, 2, 0]",left
80,534,"[8, 16, 2, 4, 8, 64, 8, 2, 8, 16, 32, 2, 2, 2, 4, 2]",right
81,538,"[8, 16, 2, 4, 8, 64, 8, 2, 8, 16, 32, 2, 4, 4, 2, 2]",left
82,550,"[8, 16, 2, 4, 8, 64, 8, 2, 8, 16, 32, 2, 8, 4, 2, 0]",left
83,550,"[8, 16, 2, 4, 8, 64, 8, 2, 8, 16, 32, 2, 2, 8, 4, 2]",right
84,570,"[16, 16, 2, 4, 8, 64, 8, 4, 2, 16, 32, 2, 2, 8, 4, 0]",up
85,602,"[0, 32, 2, 4, 8, 64, 8, 4, 2, 16, 32, 2, 2, 2, 8, 4]",right
86,614,"[8, 32, 2, 8, 4, 64, 8, 2, 2, 16, 32, 4, 0, 2, 8, 0]",up
87,614,"[8, 32, 2, 8, 4, 64, 8, 2, 2, 16, 32, 4, 2, 8, 2, 0]",left
88,618,"[8, 32, 2, 8, 4, 64, 8, 2, 4, 16, 32, 4, 2, 8, 2, 0]",up
