Move,Score,Matrix,Previous_Move
1,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0]",right
2,0,"[0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 2, 2]",down
3,0,"[0, 0, 2, 4, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0]",up
4,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 4, 2, 2]",down
5,4,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 2, 4, 4]",right
6,12,"[2, 2, 4, 8, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0]",up
7,12,"[2, 2, 4, 8, 4, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]",up
8,16,"[0, 4, 4, 8, 0, 2, 0, 4, 0, 0, 0, 2, 0, 0, 0, 0]",right
9,16,"[0, 0, 0, 0, 0, 0, 0, 8, 0, 4, 0, 4, 2, 2, 4, 2]",down
10,24,"[0, 0, 0, 0, 8, 0, 0, 0, 8, 0, 0, 2, 2, 2, 4, 2]",left
11,44,"[16, 2, 4, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0]",up
12,52,"[16, 2, 8, 2, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0]",left
13,52,"[16, 2, 8, 2, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 2]",right
14,56,"[16, 2, 8, 2, 0, 2, 0, 4, 0, 0, 0, 0, 0, 0, 0, 2]",right
15,58,"[2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 4, 16, 4, 8, 2]",down
16,58,"[2, 2, 0, 0, 2, 0, 0, 0, 4, 0, 0, 0, 16, 4, 8, 2]",left
17,62,"[4, 2, 8, 2, 4, 4, 0, 0, 16, 0, 0, 0, 2, 0, 0, 0]",up
18,70,"[4, 2, 8, 2, 8, 0, 0, 0, 16, 2, 0, 0, 2, 0, 0, 0]",left
19,72,"[4, 2, 0, 0, 8, 0, 0, 0, 16, 0, 0, 0, 2, 4, 8, 2]",down
20,72,"[4, 2, 8, 2, 8, 4, 0, 0, 16, 0, 2, 0, 2, 0, 0, 0]",up
21,72,"[4, 2, 8, 2, 0, 0, 8, 4, 0, 0, 16, 2, 0, 2, 0, 2]",right
22,76,"[4, 2, 8, 2, 8, 4, 0, 0, 16, 2, 0, 0, 4, 0, 0, 2]",left
23,80,"[4, 2, 8, 4, 8, 4, 0, 0, 16, 2, 0, 0, 4, 0, 0, 2]",up
24,80,"[4, 2, 8, 4, 0, 0, 8, 4, 0, 0, 16, 2, 2, 0, 4, 2]",right
25,80,"[4, 2, 8, 4, 2, 0, 8, 4, 0, 0, 16, 2, 0, 2, 4, 2]",right
26,84,"[0, 0, 8, 0, 0, 2, 8, 4, 4, 0, 16, 4, 2, 4, 4, 4]",down
27,92,"[8, 0, 0, 2, 2, 8, 4, 0, 4, 16, 4, 0, 2, 8, 4, 0]",left
28,92,"[0, 0, 8, 2, 2, 2, 8, 4, 0, 4, 16, 4, 0, 2, 8, 4]",right
29,104,"[0, 0, 0, 0, 0, 2, 16, 2, 2, 4, 16, 4, 2, 2, 8, 8]",down
30,124,"[0, 0, 0, 0, 2, 16, 2, 2, 2, 4, 16, 4, 4, 16, 0, 0]",left
31,128,"[0, 0, 0, 0, 2, 16, 4, 0, 2, 4, 16, 4, 4, 16, 2, 0]",left
32,130,"[0, 0, 0, 2, 0, 16, 4, 0, 4, 4, 16, 0, 4, 16, 2, 4]",down
33,138,"[2, 0, 0, 0, 16, 4, 0, 2, 8, 16, 0, 0, 4, 16, 2, 4]",left
34,170,"[2, 4, 2, 2, 16, 32, 0, 4, 8, 0, 0, 4, 4, 0, 0, 0]",up
35,178,"[2, 4, 2, 2, 16, 32, 0, 8, 8, 0, 2, 0, 4, 0, 0, 0]",up
36,180,"[2, 0, 0, 2, 16, 0, 0, 0, 8, 4, 0, 2, 4, 32, 4, 8]",down
37,182,"[2, 0, 0, 0, 16, 0, 2, 0, 8, 4, 0, 4, 4, 32, 4, 8]",down
38,182,"[2, 4, 2, 4, 16, 32, 4, 8, 8, 0, 0, 0, 4, 0, 2, 0]",up
39,182,"[2, 0, 0, 2, 16, 0, 2, 0, 8, 4, 4, 4, 4, 32, 2, 8]",down
40,194,"[0, 0, 0, 4, 0, 0, 16, 2, 2, 8, 4, 8, 4, 32, 2, 8]",right
41,210,"[2, 8, 16, 4, 4, 32, 4, 2, 0, 0, 2, 16, 2, 0, 0, 0]",up
42,210,"[2, 8, 16, 4, 4, 32, 4, 2, 0, 0, 2, 16, 2, 0, 0, 2]",right
43,210,"[4, 0, 0, 4, 2, 0, 16, 2, 4, 8, 4, 16, 2, 32, 2, 2]",down
44,222,"[8, 0, 0, 2, 2, 16, 2, 0, 4, 8, 4, 16, 2, 32, 4, 0]",left
45,222,"[4, 0, 8, 2, 0, 2, 16, 2, 4, 8, 4, 16, 0, 2, 32, 4]",right
46,226,"[0, 2, 8, 2, 0, 2, 16, 2, 0, 8, 4, 16, 8, 2, 32, 4]",down
