Move,Score,Matrix,Previous_Move
1,0,"[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0]",left
2,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 2, 0]",down
3,0,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 0]",down
4,4,"[0, 0, 0, 4, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4]",right
5,4,"[0, 0, 2, 4, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 4]",right
6,4,"[2, 4, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 4, 0, 2]",left
7,16,"[4, 8, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",up
8,20,"[0, 4, 8, 4, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0]",right
9,24,"[0, 4, 8, 4, 0, 0, 0, 4, 0, 2, 0, 0, 0, 0, 0, 0]",up
10,24,"[0, 4, 8, 4, 0, 0, 0, 4, 2, 0, 0, 2, 0, 0, 0, 0]",right
11,28,"[0, 4, 8, 4, 0, 0, 0, 4, 0, 2, 0, 4, 0, 0, 0, 0]",right
12,28,"[4, 8, 4, 0, 4, 0, 0, 2, 2, 4, 0, 0, 0, 0, 0, 0]",left
13,32,"[0, 0, 0, 0, 2, 0, 0, 0, 8, 8, 0, 0, 2, 4, 4, 2]",down
14,32,"[2, 8, 4, 2, 8, 4, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2]",up
15,36,"[2, 8, 4, 4, 8, 4, 0, 0, 2, 0, 0, 0, 4, 0, 0, 0]",up
16,44,"[2, 8, 8, 0, 8, 4, 0, 2, 2, 0, 0, 0, 4, 0, 0, 0]",left
17,60,"[0, 0, 2, 16, 0, 8, 4, 2, 0, 0, 0, 2, 0, 0, 2, 4]",right
18,60,"[2, 16, 0, 0, 8, 4, 2, 0, 2, 0, 2, 0, 2, 4, 0, 0]",left
19,64,"[0, 0, 2, 16, 0, 8, 4, 2, 0, 0, 0, 4, 0, 2, 2, 4]",right
20,68,"[0, 0, 0, 0, 0, 0, 2, 16, 0, 8, 4, 2, 2, 2, 2, 8]",down
21,72,"[0, 0, 0, 0, 2, 16, 0, 0, 8, 4, 2, 0, 4, 2, 8, 4]",left
22,72,"[2, 16, 2, 4, 8, 4, 8, 2, 4, 2, 0, 0, 0, 0, 0, 0]",up
23,72,"[2, 16, 2, 4, 8, 4, 8, 2, 0, 0, 4, 2, 0, 0, 2, 0]",right
24,72,"[2, 16, 2, 4, 8, 4, 8, 2, 4, 2, 0, 0, 2, 0, 2, 0]",left
25,72,"[2, 2, 0, 0, 8, 16, 2, 0, 4, 4, 8, 4, 2, 2, 2, 2]",down
