Move,Score,Matrix,Previous_Move
1,0,"[4, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",left
2,0,"[4, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0]",up
3,0,"[0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 4, 2, 2, 0]",down
4,4,"[0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 4, 4]",right
5,12,"[0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 8, 2, 0, 0]",left
6,14,"[0, 0, 0, 0, 0, 0, 2, 0, 4, 0, 0, 0, 8, 2, 0, 0]",down
7,14,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 4, 0, 0, 8, 2]",right
8,14,"[0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 2, 4, 0, 0, 8, 2]",right
9,14,"[0, 2, 2, 2, 2, 0, 8, 4, 0, 0, 0, 2, 0, 0, 0, 0]",up
10,18,"[0, 0, 2, 4, 0, 2, 8, 4, 0, 0, 0, 2, 2, 0, 0, 0]",right
11,18,"[0, 0, 2, 4, 0, 2, 8, 4, 0, 0, 0, 2, 0, 2, 0, 2]",right
12,26,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 8, 0, 4, 8, 4]",down
13,26,"[0, 4, 2, 2, 0, 0, 8, 8, 0, 0, 0, 4, 2, 0, 0, 0]",up
14,26,"[0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 2, 8, 2, 4, 8, 4]",down
15,28,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 8, 4, 4, 8, 4]",down
16,40,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 4, 8, 0, 8, 8, 4]",right
17,56,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 4, 8, 0, 2, 16, 4]",right
18,60,"[0, 4, 4, 2, 0, 0, 16, 8, 0, 0, 0, 4, 0, 0, 0, 2]",up
19,68,"[0, 0, 8, 2, 2, 0, 16, 8, 0, 0, 0, 4, 0, 0, 0, 2]",right
20,68,"[2, 0, 8, 2, 0, 0, 16, 8, 0, 0, 0, 4, 2, 0, 0, 2]",up
21,72,"[4, 0, 8, 2, 0, 0, 16, 8, 0, 0, 0, 4, 0, 0, 2, 2]",up
22,72,"[4, 0, 8, 2, 0, 0, 16, 8, 0, 0, 2, 4, 0, 0, 2, 2]",up
23,74,"[0, 0, 0, 2, 0, 0, 8, 8, 2, 0, 16, 4, 4, 0, 4, 2]",down
24,74,"[2, 0, 8, 2, 4, 0, 16, 8, 0, 0, 4, 4, 0, 0, 2, 2]",up
25,86,"[2, 8, 2, 0, 4, 16, 8, 0, 8, 0, 0, 0, 4, 2, 0, 0]",left
26,86,"[0, 2, 8, 2, 0, 4, 16, 8, 0, 2, 0, 8, 0, 0, 4, 2]",right
27,86,"[2, 8, 2, 0, 4, 16, 8, 0, 2, 8, 0, 2, 4, 2, 0, 0]",left
28,86,"[2, 8, 2, 2, 4, 16, 8, 0, 2, 8, 0, 2, 4, 2, 0, 0]",up
29,90,"[0, 2, 8, 4, 0, 4, 16, 8, 2, 2, 8, 2, 0, 0, 4, 2]",right
30,94,"[2, 8, 4, 0, 4, 16, 8, 0, 4, 8, 2, 0, 4, 2, 0, 2]",left
31,98,"[2, 8, 4, 0, 4, 16, 8, 2, 4, 8, 2, 0, 4, 4, 0, 0]",left
32,106,"[2, 8, 4, 0, 4, 16, 8, 2, 4, 8, 2, 2, 8, 0, 0, 0]",left
33,110,"[2, 8, 4, 0, 4, 16, 8, 2, 4, 8, 4, 0, 8, 0, 2, 0]",left
34,110,"[0, 2, 8, 4, 4, 16, 8, 2, 0, 4, 8, 4, 0, 2, 8, 2]",right
35,126,"[0, 2, 0, 4, 0, 16, 2, 2, 0, 4, 16, 4, 4, 2, 16, 2]",down
36,142,"[0, 2, 0, 4, 0, 16, 2, 2, 0, 4, 2, 4, 4, 2, 32, 2]",down
37,146,"[2, 4, 0, 0, 16, 4, 2, 0, 4, 2, 4, 0, 4, 2, 32, 2]",left
38,166,"[2, 8, 2, 2, 16, 4, 4, 0, 8, 0, 32, 0, 0, 4, 0, 0]",up
39,178,"[0, 2, 8, 4, 0, 0, 16, 8, 2, 0, 8, 32, 0, 0, 0, 4]",right
40,178,"[0, 0, 2, 4, 0, 0, 8, 8, 0, 0, 16, 32, 2, 2, 8, 4]",down
41,198,"[0, 0, 2, 4, 0, 0, 0, 16, 0, 0, 16, 32, 4, 4, 8, 4]",right
42,198,"[4, 4, 2, 4, 0, 0, 16, 16, 0, 0, 8, 32, 0, 2, 0, 4]",up
43,238,"[0, 8, 2, 4, 0, 0, 0, 32, 0, 0, 8, 32, 2, 0, 2, 4]",right
44,242,"[2, 8, 2, 4, 0, 0, 0, 32, 0, 0, 8, 32, 0, 0, 4, 4]",right
45,250,"[2, 8, 2, 4, 0, 0, 0, 32, 2, 0, 8, 32, 0, 0, 0, 8]",right
46,284,"[0, 2, 0, 0, 0, 0, 0, 4, 0, 0, 2, 64, 4, 8, 8, 8]",down
47,300,"[4, 0, 0, 2, 0, 0, 0, 4, 0, 0, 2, 64, 0, 4, 8, 16]",right
48,300,"[2, 0, 0, 2, 0, 0, 0, 4, 0, 0, 2, 64, 4, 4, 8, 16]",down
