Move,Score,Matrix,Previous_Move,Largest_Tile
1,0,"[0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]",up,2
2,0,"[0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 2]",down,2
3,4,"[4, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",up,4
4,8,"[4, 4, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]",left,4
5,8,"[4, 4, 0, 4, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",up,4
6,16,"[4, 0, 4, 8, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0]",right,8
7,24,"[8, 8, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0]",left,8
8,24,"[8, 8, 0, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",up,8
9,44,"[0, 0, 16, 2, 0, 2, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0]",right,16
10,44,"[0, 2, 16, 2, 0, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0]",right,16
11,44,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 2, 0, 2, 2, 4]",down,16
12,44,"[2, 2, 16, 2, 0, 0, 2, 4, 0, 0, 0, 0, 0, 2, 0, 0]",up,16
13,46,"[0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 16, 2, 2, 4, 2, 4]",down,16
14,46,"[0, 0, 0, 0, 4, 0, 2, 0, 16, 2, 0, 0, 2, 4, 2, 4]",left,16
15,48,"[0, 0, 0, 0, 4, 0, 4, 0, 16, 2, 0, 0, 2, 4, 4, 4]",down,16
16,56,"[4, 2, 8, 4, 16, 4, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0]",up,16
17,60,"[4, 2, 8, 4, 0, 2, 16, 4, 0, 0, 0, 4, 0, 0, 0, 0]",right,16
18,72,"[4, 4, 8, 8, 0, 0, 16, 4, 0, 0, 0, 2, 0, 0, 0, 0]",up,16
19,96,"[8, 16, 0, 0, 16, 4, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0]",left,16
20,96,"[8, 16, 0, 2, 16, 4, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0]",up,16
21,96,"[0, 0, 2, 0, 8, 0, 0, 0, 16, 16, 0, 0, 2, 4, 2, 2]",down,16
22,98,"[0, 0, 0, 0, 8, 2, 0, 0, 16, 16, 0, 0, 2, 4, 4, 2]",down,16
23,138,"[0, 0, 0, 0, 8, 2, 0, 0, 32, 2, 0, 0, 2, 8, 2, 0]",left,32
24,142,"[8, 4, 2, 0, 32, 8, 0, 0, 2, 0, 0, 0, 0, 0, 0, 4]",up,32
25,142,"[8, 4, 2, 4, 32, 8, 4, 0, 2, 0, 0, 0, 0, 0, 0, 0]",up,32
26,142,"[0, 0, 0, 2, 8, 0, 0, 0, 32, 4, 2, 0, 2, 8, 4, 4]",down,32
27,142,"[0, 2, 0, 0, 8, 0, 0, 0, 32, 4, 2, 2, 2, 8, 4, 4]",down,32
28,154,"[2, 0, 0, 2, 8, 0, 0, 0, 32, 4, 4, 0, 2, 8, 8, 0]",left,32
29,182,"[0, 0, 0, 4, 0, 0, 0, 8, 0, 4, 32, 8, 0, 0, 2, 16]",right,32
30,198,"[0, 4, 32, 4, 0, 2, 2, 16, 0, 0, 0, 16, 0, 0, 0, 0]",up,32
31,214,"[0, 0, 0, 0, 2, 0, 0, 0, 0, 4, 32, 4, 0, 2, 2, 32]",down,32
32,218,"[0, 0, 0, 0, 2, 0, 0, 0, 4, 32, 4, 0, 4, 32, 2, 0]",left,32
33,290,"[2, 64, 4, 0, 8, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0]",up,64
34,290,"[0, 2, 64, 4, 0, 0, 8, 2, 0, 0, 0, 2, 0, 0, 0, 2]",right,64
35,292,"[0, 0, 0, 0, 0, 0, 0, 4, 4, 0, 64, 2, 0, 2, 8, 4]",down,64
36,292,"[0, 0, 0, 0, 0, 4, 0, 4, 0, 0, 64, 2, 4, 2, 8, 4]",down,64
37,300,"[0, 2, 0, 0, 8, 0, 0, 0, 64, 2, 0, 0, 4, 2, 8, 4]",left,64
38,300,"[0, 0, 2, 2, 0, 0, 0, 8, 0, 0, 64, 2, 4, 2, 8, 4]",right,64
