Move,Score,Matrix,Previous_Move,Largest_Tile
1,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0]",down,2
2,0,"[2, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0]",up,2
3,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 4]",down,4
4,2,"[2, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]",up,4
5,2,"[2, 0, 2, 4, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0]",up,4
6,6,"[0, 0, 4, 4, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 2, 0]",right,4
7,8,"[0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 4, 4, 0, 0, 2, 4]",down,4
8,12,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 2, 0, 2, 8]",down,8
9,16,"[2, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 2, 4, 8, 0, 0]",left,8
10,20,"[0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 8, 8, 0, 2]",down,8
11,24,"[2, 8, 0, 4, 8, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",up,8
12,24,"[0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 8, 8, 2, 4]",down,8
13,40,"[0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 2, 0, 16, 2, 4]",right,16
14,48,"[0, 16, 4, 4, 0, 0, 0, 4, 0, 0, 0, 2, 0, 0, 0, 0]",up,16
15,56,"[16, 8, 0, 0, 4, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0]",left,16
16,58,"[0, 2, 0, 0, 16, 0, 0, 0, 4, 0, 0, 0, 4, 8, 0, 0]",down,16
17,66,"[16, 2, 0, 0, 8, 8, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]",up,16
18,82,"[16, 2, 0, 0, 16, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0]",left,16
19,98,"[2, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 2, 2, 0, 2]",down,32
20,98,"[0, 0, 0, 0, 2, 0, 2, 0, 32, 0, 0, 0, 2, 2, 0, 2]",down,32
21,106,"[0, 2, 0, 0, 0, 0, 0, 4, 0, 0, 0, 32, 0, 0, 2, 4]",right,32
22,106,"[2, 0, 0, 0, 4, 0, 0, 0, 32, 0, 0, 2, 2, 4, 0, 0]",left,32
23,106,"[2, 4, 0, 2, 4, 0, 0, 0, 32, 0, 0, 0, 2, 0, 2, 0]",up,32
24,106,"[2, 0, 0, 0, 4, 2, 0, 0, 32, 0, 0, 0, 2, 4, 2, 2]",down,32
25,106,"[2, 2, 2, 2, 4, 4, 0, 0, 32, 0, 0, 0, 2, 0, 0, 2]",up,32
26,126,"[0, 0, 4, 4, 0, 2, 0, 8, 0, 0, 0, 32, 0, 0, 0, 4]",right,32
27,126,"[0, 2, 4, 4, 0, 0, 0, 8, 0, 0, 0, 32, 0, 0, 2, 4]",up,32
28,126,"[0, 2, 4, 4, 0, 2, 2, 8, 0, 0, 0, 32, 0, 0, 0, 4]",up,32
29,130,"[0, 4, 4, 4, 0, 0, 2, 8, 0, 0, 0, 32, 0, 0, 2, 4]",up,32
30,138,"[2, 0, 4, 8, 0, 0, 2, 8, 0, 0, 0, 32, 0, 0, 2, 4]",right,32
31,158,"[2, 0, 4, 16, 0, 0, 4, 32, 2, 0, 0, 4, 0, 0, 0, 0]",up,32
