Move,Score,Matrix,Previous_Move,Largest_Tile
1,0,"[0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 2, 0, 0, 0, 0]",right,4
2,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 4, 0, 0, 0, 2]",down,4
3,0,"[0, 2, 0, 4, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0]",up,4
4,4,"[0, 2, 0, 4, 2, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0]",up,4
5,8,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 2, 0, 8]",down,8
6,8,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 0, 8]",down,8
7,12,"[2, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 4, 8, 0, 0]",left,8
8,16,"[4, 8, 0, 0, 2, 0, 0, 0, 4, 0, 0, 0, 2, 0, 0, 0]",up,8
9,16,"[4, 0, 0, 0, 2, 0, 0, 0, 4, 0, 0, 0, 2, 8, 0, 2]",down,8
10,16,"[4, 8, 0, 2, 2, 0, 0, 0, 4, 0, 0, 0, 2, 2, 0, 0]",up,8
11,16,"[4, 0, 0, 0, 2, 0, 0, 0, 4, 8, 0, 2, 2, 2, 0, 2]",down,8
12,20,"[4, 0, 0, 0, 2, 0, 0, 0, 4, 8, 2, 0, 4, 2, 0, 2]",left,8
13,28,"[4, 8, 2, 2, 2, 2, 0, 0, 8, 0, 0, 0, 0, 2, 0, 0]",up,8
14,36,"[2, 4, 8, 4, 0, 0, 0, 4, 0, 0, 0, 8, 0, 0, 0, 2]",right,8
15,36,"[2, 4, 8, 4, 4, 2, 0, 0, 8, 0, 0, 0, 2, 0, 0, 0]",left,8
16,36,"[2, 0, 2, 0, 4, 0, 0, 0, 8, 4, 0, 0, 2, 2, 8, 4]",down,8
17,44,"[0, 0, 0, 4, 0, 0, 0, 4, 0, 0, 8, 4, 2, 4, 8, 4]",right,8
18,44,"[4, 4, 0, 0, 4, 0, 0, 0, 8, 4, 0, 0, 2, 4, 8, 4]",left,8
19,52,"[0, 0, 0, 8, 0, 0, 0, 4, 0, 4, 8, 4, 2, 4, 8, 4]",right,8
20,84,"[2, 8, 16, 8, 0, 0, 0, 8, 0, 2, 0, 4, 0, 0, 0, 0]",up,16
21,100,"[2, 8, 16, 16, 0, 2, 0, 4, 0, 0, 0, 0, 0, 0, 0, 2]",up,16
