Move,Score,Matrix,Previous_Move,Largest_Tile
1,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0]",down,2
2,4,"[0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 4, 0, 0, 0]",left,4
3,4,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4, 0]",down,4
4,12,"[2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 8, 0, 0, 0]",left,8
5,12,"[2, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0]",left,8
6,14,"[0, 0, 0, 0, 0, 0, 0, 2, 4, 0, 0, 0, 8, 0, 0, 2]",down,8
7,14,"[0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 4, 0, 0, 8, 2]",right,8
8,18,"[0, 2, 0, 0, 4, 0, 0, 0, 4, 0, 0, 0, 8, 2, 0, 0]",left,8
9,18,"[2, 2, 0, 0, 4, 0, 0, 0, 4, 0, 0, 0, 8, 2, 0, 0]",left,8
10,24,"[0, 0, 0, 0, 2, 0, 0, 0, 8, 0, 0, 0, 8, 4, 2, 0]",down,8
11,40,"[2, 4, 2, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",up,16
12,42,"[0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 16, 4, 4, 0]",down,16
13,42,"[2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 16, 4, 4, 2]",down,16
14,46,"[4, 4, 4, 2, 16, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]",up,16
15,54,"[8, 4, 2, 0, 16, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0]",left,16
16,54,"[8, 4, 2, 0, 16, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2]",up,16
17,54,"[0, 8, 4, 2, 0, 0, 16, 2, 0, 0, 4, 2, 0, 0, 0, 2]",right,16
18,58,"[0, 0, 2, 0, 0, 0, 4, 0, 0, 0, 16, 4, 0, 8, 4, 4]",down,16
19,66,"[0, 0, 0, 2, 0, 0, 2, 4, 0, 0, 16, 4, 0, 0, 8, 8]",right,16
20,82,"[2, 0, 0, 0, 2, 4, 0, 0, 16, 4, 2, 0, 16, 0, 0, 0]",left,16
21,104,"[0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 0, 0, 32, 8, 2, 0]",down,32
