Move,Score,Matrix,Previous_Move,Largest_Tile
1,0,"[0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",right,2
2,0,"[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2]",down,2
3,4,"[0, 4, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0]",up,4
4,4,"[0, 0, 4, 2, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0]",right,4
5,4,"[4, 2, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 2, 0, 0, 0]",left,4
6,8,"[0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 4, 4, 2, 0]",down,4
7,12,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 8, 4, 2, 0]",down,8
8,12,"[8, 4, 2, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]",up,8
9,16,"[8, 4, 4, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0]",left,8
10,16,"[0, 0, 0, 2, 0, 0, 0, 0, 8, 0, 4, 0, 2, 4, 2, 0]",down,8
11,16,"[8, 4, 4, 2, 2, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0]",up,8
12,28,"[8, 8, 2, 0, 4, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]",left,8
13,44,"[16, 2, 0, 2, 4, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]",left,16
14,48,"[16, 4, 0, 0, 4, 2, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0]",left,16
15,52,"[16, 4, 0, 0, 4, 4, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0]",up,16
16,64,"[16, 4, 0, 0, 8, 0, 0, 0, 4, 0, 0, 0, 2, 0, 0, 0]",left,16
17,64,"[16, 0, 0, 0, 8, 0, 0, 2, 4, 0, 0, 0, 2, 4, 0, 0]",down,16
18,64,"[16, 4, 0, 2, 8, 0, 0, 0, 4, 0, 0, 0, 2, 0, 2, 0]",up,16
19,68,"[16, 4, 2, 0, 8, 0, 0, 0, 4, 0, 2, 0, 4, 0, 0, 0]",left,16
20,80,"[16, 4, 4, 0, 8, 0, 0, 0, 8, 2, 0, 0, 0, 0, 0, 0]",up,16
21,96,"[16, 4, 4, 0, 16, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0]",up,16
22,132,"[32, 4, 4, 0, 0, 4, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]",up,32
23,140,"[32, 8, 4, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",up,32
24,140,"[0, 0, 0, 0, 0, 0, 0, 0, 2, 8, 0, 0, 32, 2, 4, 2]",down,32
25,140,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8, 32, 2, 4, 2]",right,32
26,140,"[0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 2, 8, 32, 2, 4, 2]",down,32
27,142,"[0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 2, 8, 32, 4, 4, 2]",down,32
28,154,"[2, 0, 2, 0, 0, 0, 0, 0, 4, 8, 0, 0, 32, 8, 2, 0]",left,32
29,164,"[0, 0, 0, 0, 2, 0, 0, 0, 4, 0, 0, 2, 32, 16, 4, 0]",down,32
30,164,"[0, 0, 0, 0, 2, 0, 0, 0, 4, 2, 0, 0, 32, 16, 4, 2]",down,32
31,164,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 4, 2, 32, 16, 4, 2]",right,32
32,170,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 2, 32, 16, 8, 4]",down,32
33,172,"[0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 4, 32, 16, 8, 4]",down,32
34,176,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 32, 16, 8, 8]",down,32
35,196,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 4, 0, 32, 16, 16]",right,32
36,196,"[0, 2, 2, 4, 0, 32, 16, 16, 0, 0, 0, 2, 0, 0, 0, 0]",up,32
37,232,"[4, 4, 0, 0, 32, 32, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0]",left,32
38,304,"[0, 0, 0, 8, 0, 0, 64, 2, 0, 2, 0, 2, 0, 0, 0, 0]",right,64
39,308,"[0, 2, 64, 8, 0, 0, 0, 4, 0, 2, 0, 0, 0, 0, 0, 0]",up,64
40,312,"[0, 4, 64, 8, 0, 0, 0, 4, 0, 2, 0, 0, 0, 0, 0, 0]",up,64
41,312,"[0, 4, 64, 8, 0, 0, 0, 4, 0, 2, 0, 2, 0, 0, 0, 0]",right,64
42,316,"[2, 4, 64, 8, 0, 0, 0, 4, 0, 0, 0, 4, 0, 0, 0, 0]",right,64
43,320,"[0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 8, 2, 4, 64, 8]",down,64
