Move,Score,Matrix,Previous_Move,Largest_Tile
1,0,"[0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0]",right,2
2,4,"[0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 2, 0, 0, 0, 0]",right,4
3,4,"[0, 0, 0, 4, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0]",up,4
4,4,"[0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 4, 2, 0, 0, 2]",down,4
5,4,"[2, 0, 2, 4, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0]",up,4
6,8,"[2, 0, 2, 4, 0, 0, 0, 4, 2, 0, 0, 0, 0, 0, 0, 0]",up,4
7,12,"[0, 0, 4, 4, 0, 0, 0, 4, 2, 0, 0, 2, 0, 0, 0, 0]",right,4
8,20,"[2, 0, 4, 8, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0]",up,8
9,20,"[2, 2, 4, 8, 0, 0, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0]",up,8
10,20,"[2, 2, 4, 8, 4, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0]",up,8
11,28,"[0, 4, 4, 8, 0, 0, 4, 4, 0, 0, 0, 0, 0, 4, 0, 0]",right,8
12,44,"[0, 0, 8, 8, 2, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 4]",right,8
13,60,"[0, 2, 0, 16, 0, 0, 2, 8, 0, 0, 0, 0, 0, 0, 0, 4]",right,16
14,60,"[0, 0, 0, 0, 0, 0, 4, 16, 0, 0, 0, 8, 0, 2, 2, 4]",down,16
15,64,"[0, 0, 0, 2, 0, 0, 4, 16, 0, 0, 0, 8, 0, 0, 4, 4]",right,16
16,72,"[2, 0, 0, 0, 4, 16, 0, 0, 8, 0, 0, 0, 8, 2, 0, 0]",left,16
17,72,"[0, 0, 0, 2, 0, 0, 4, 16, 0, 0, 0, 8, 2, 0, 8, 2]",right,16
18,72,"[2, 0, 0, 0, 4, 16, 0, 2, 8, 0, 0, 0, 2, 8, 2, 0]",left,16
19,72,"[2, 0, 0, 0, 4, 16, 2, 0, 8, 0, 0, 0, 2, 8, 2, 2]",left,16
20,76,"[2, 2, 0, 0, 4, 16, 2, 0, 8, 0, 0, 0, 2, 8, 4, 0]",left,16
