Move,Score,Matrix,Previous_Move,Largest_Tile
1,0,"[0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",up,2
2,4,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0]",left,4
3,4,"[0, 0, 0, 4, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 4]",right,4
4,4,"[0, 0, 0, 4, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 4]",right,4
5,4,"[0, 0, 0, 4, 0, 2, 0, 2, 0, 0, 0, 2, 0, 0, 0, 4]",right,4
6,6,"[0, 0, 0, 0, 2, 0, 0, 4, 0, 0, 0, 4, 0, 2, 0, 4]",down,4
7,14,"[2, 2, 0, 8, 0, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0]",up,8
8,14,"[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 8, 2, 2, 2, 4]",down,8
9,18,"[2, 2, 4, 8, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 2]",up,8
10,22,"[0, 4, 4, 8, 0, 0, 0, 4, 2, 0, 0, 0, 0, 0, 0, 2]",right,8
11,22,"[2, 4, 4, 8, 0, 0, 0, 4, 0, 0, 2, 2, 0, 0, 0, 0]",up,8
12,34,"[0, 2, 8, 8, 0, 0, 0, 4, 0, 0, 0, 4, 2, 0, 0, 0]",right,8
13,38,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 8, 2, 2, 8, 8]",down,8
14,58,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 8, 0, 2, 4, 16]",right,16
15,58,"[0, 2, 4, 2, 2, 0, 0, 8, 0, 0, 0, 16, 0, 0, 0, 0]",up,16
16,58,"[2, 2, 4, 2, 2, 0, 0, 8, 0, 0, 0, 16, 0, 0, 0, 0]",up,16
17,60,"[0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 8, 4, 2, 4, 16]",down,16
18,64,"[4, 2, 4, 4, 0, 0, 0, 8, 0, 0, 0, 16, 0, 0, 0, 2]",up,16
19,72,"[0, 4, 2, 8, 2, 0, 0, 8, 0, 0, 0, 16, 0, 0, 0, 2]",right,16
20,88,"[2, 4, 2, 16, 2, 0, 0, 16, 0, 0, 0, 2, 0, 0, 0, 0]",up,16
21,88,"[2, 4, 2, 16, 0, 0, 2, 16, 0, 0, 0, 2, 2, 0, 0, 0]",right,16
22,108,"[0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 32, 4, 4, 4, 2]",down,32
23,108,"[2, 4, 4, 32, 4, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0]",up,32
24,112,"[2, 4, 4, 32, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 2]",up,32
25,128,"[2, 8, 32, 0, 8, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0]",left,32
26,128,"[0, 2, 8, 32, 0, 0, 8, 2, 0, 0, 0, 0, 2, 0, 0, 2]",right,32
27,148,"[2, 2, 16, 32, 0, 2, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0]",up,32
28,152,"[2, 4, 16, 32, 0, 0, 0, 4, 0, 0, 2, 0, 0, 0, 0, 0]",up,32
29,152,"[2, 4, 16, 32, 0, 2, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0]",up,32
30,156,"[2, 4, 16, 32, 0, 0, 4, 4, 0, 0, 0, 0, 0, 2, 0, 0]",right,32
31,164,"[2, 4, 16, 32, 0, 0, 0, 8, 0, 0, 0, 0, 2, 0, 0, 2]",right,32
32,166,"[0, 0, 0, 2, 0, 0, 0, 32, 0, 0, 0, 8, 4, 4, 16, 2]",down,32
33,174,"[2, 0, 0, 0, 32, 0, 0, 0, 8, 0, 2, 0, 8, 16, 2, 0]",left,32
34,184,"[0, 0, 0, 0, 2, 2, 0, 0, 32, 0, 0, 0, 16, 16, 4, 0]",down,32
35,220,"[0, 0, 0, 0, 0, 2, 0, 4, 0, 0, 0, 32, 0, 0, 32, 4]",right,32
36,220,"[0, 2, 0, 0, 2, 4, 0, 0, 32, 0, 0, 0, 32, 4, 0, 0]",left,32
37,256,"[4, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 64, 8, 0, 0]",down,64
38,260,"[0, 0, 0, 4, 0, 0, 0, 0, 0, 2, 0, 4, 0, 0, 64, 8]",right,64
39,264,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 8, 0, 2, 64, 8]",down,64
40,274,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 64, 16]",down,64
41,274,"[4, 4, 64, 16, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0]",up,64
42,282,"[0, 8, 64, 16, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0]",right,64
43,286,"[0, 8, 64, 16, 0, 0, 0, 4, 0, 0, 2, 0, 0, 0, 0, 0]",up,64
44,286,"[8, 64, 16, 0, 4, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2]",left,64
45,286,"[8, 64, 16, 0, 4, 2, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0]",left,64
46,290,"[8, 64, 16, 0, 4, 2, 0, 0, 4, 0, 0, 0, 2, 0, 0, 0]",up,64
47,298,"[8, 64, 16, 0, 8, 2, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0]",up,64
48,318,"[16, 64, 16, 0, 2, 4, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]",up,64
49,320,"[0, 0, 0, 0, 0, 0, 4, 0, 16, 64, 0, 0, 4, 4, 16, 0]",down,64
50,328,"[0, 0, 2, 0, 4, 0, 0, 0, 16, 64, 0, 0, 8, 16, 0, 0]",left,64
51,328,"[0, 0, 0, 2, 0, 2, 0, 4, 0, 0, 16, 64, 0, 0, 8, 16]",right,64
52,328,"[2, 0, 0, 2, 2, 4, 0, 0, 16, 64, 0, 0, 8, 16, 0, 0]",left,64
53,332,"[4, 4, 2, 2, 16, 64, 0, 0, 8, 16, 0, 0, 0, 0, 0, 0]",up,64
54,332,"[0, 0, 0, 0, 4, 4, 2, 0, 16, 64, 0, 0, 8, 16, 2, 2]",down,64
55,344,"[0, 0, 0, 0, 0, 0, 8, 2, 0, 0, 16, 64, 4, 8, 16, 4]",right,64
56,376,"[4, 8, 8, 2, 2, 0, 32, 64, 0, 0, 0, 4, 0, 0, 0, 0]",up,64
57,392,"[2, 4, 16, 2, 0, 2, 32, 64, 0, 0, 0, 4, 0, 0, 0, 0]",right,64
58,392,"[2, 4, 16, 2, 2, 32, 64, 0, 4, 0, 0, 0, 0, 0, 2, 0]",left,64
59,396,"[4, 4, 16, 2, 4, 32, 64, 0, 0, 0, 2, 0, 0, 0, 2, 0]",up,64
60,404,"[8, 16, 2, 0, 4, 32, 64, 0, 2, 0, 0, 2, 2, 0, 0, 0]",left,64
61,406,"[0, 0, 0, 0, 8, 0, 0, 4, 4, 16, 2, 0, 4, 32, 64, 2]",down,64
62,410,"[0, 4, 0, 0, 0, 0, 0, 0, 8, 16, 2, 4, 8, 32, 64, 2]",down,64
63,418,"[0, 0, 0, 4, 0, 4, 0, 0, 0, 16, 2, 4, 16, 32, 64, 2]",down,64
64,418,"[4, 0, 2, 0, 4, 0, 0, 0, 16, 2, 4, 0, 16, 32, 64, 2]",left,64
65,418,"[4, 2, 0, 0, 4, 2, 0, 0, 16, 2, 4, 0, 16, 32, 64, 2]",left,64
66,440,"[0, 2, 0, 0, 0, 2, 0, 0, 8, 4, 4, 0, 32, 32, 64, 2]",down,64
67,442,"[0, 0, 0, 0, 2, 4, 0, 0, 8, 4, 4, 0, 32, 32, 64, 2]",down,64
68,446,"[0, 2, 0, 0, 2, 0, 0, 0, 8, 8, 4, 0, 32, 32, 64, 2]",down,64
69,446,"[2, 2, 4, 2, 8, 8, 64, 0, 32, 32, 0, 0, 0, 0, 2, 0]",up,64
70,446,"[2, 2, 4, 2, 8, 8, 64, 2, 32, 32, 2, 0, 0, 0, 0, 0]",up,64
71,530,"[4, 4, 2, 0, 16, 64, 2, 0, 64, 2, 2, 0, 0, 0, 0, 0]",left,64
72,532,"[0, 0, 0, 0, 4, 4, 0, 0, 16, 64, 2, 2, 64, 2, 4, 0]",down,64
73,532,"[4, 4, 2, 2, 16, 64, 4, 0, 64, 2, 0, 2, 0, 0, 0, 0]",up,64
74,548,"[0, 0, 8, 4, 0, 16, 64, 4, 2, 0, 64, 4, 0, 0, 0, 0]",right,64
75,548,"[8, 4, 0, 0, 16, 64, 4, 2, 2, 64, 4, 0, 0, 0, 0, 0]",left,64
76,548,"[0, 2, 8, 4, 16, 64, 4, 2, 0, 2, 64, 4, 0, 0, 0, 0]",right,64
77,548,"[2, 8, 4, 2, 16, 64, 4, 2, 2, 64, 4, 0, 0, 0, 0, 0]",left,64
78,618,"[0, 2, 0, 0, 2, 0, 0, 0, 16, 8, 4, 0, 2, 128, 8, 4]",down,128
79,618,"[2, 2, 4, 4, 16, 8, 8, 0, 2, 128, 0, 0, 2, 0, 0, 0]",up,128
80,620,"[0, 0, 0, 2, 2, 2, 0, 0, 16, 8, 4, 0, 4, 128, 8, 4]",down,128
81,624,"[2, 0, 0, 0, 4, 0, 0, 4, 16, 8, 4, 0, 4, 128, 8, 4]",left,128
82,632,"[2, 0, 0, 2, 0, 0, 0, 8, 0, 16, 8, 4, 4, 128, 8, 4]",right,128
83,644,"[0, 0, 0, 0, 0, 0, 0, 2, 2, 16, 2, 8, 4, 128, 16, 8]",down,128
84,644,"[0, 0, 0, 0, 2, 0, 2, 0, 2, 16, 2, 8, 4, 128, 16, 8]",left,128
85,656,"[0, 0, 2, 0, 0, 0, 0, 0, 4, 16, 4, 0, 4, 128, 16, 16]",down,128
86,660,"[0, 0, 0, 0, 0, 0, 2, 2, 0, 16, 4, 0, 8, 128, 16, 16]",down,128
87,696,"[2, 0, 0, 0, 0, 0, 0, 4, 0, 0, 16, 4, 0, 8, 128, 32]",right,128
88,700,"[0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 16, 8, 2, 8, 128, 32]",down,128
89,700,"[0, 0, 0, 0, 2, 2, 0, 0, 16, 8, 0, 0, 2, 8, 128, 32]",left,128
90,716,"[2, 2, 128, 32, 16, 16, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0]",up,128
91,752,"[0, 4, 128, 32, 0, 2, 32, 2, 0, 0, 0, 2, 0, 0, 0, 0]",right,128
92,752,"[4, 128, 32, 0, 2, 32, 2, 0, 2, 0, 0, 2, 0, 0, 0, 0]",left,128
93,756,"[4, 128, 32, 2, 4, 32, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0]",up,128
94,756,"[4, 128, 32, 2, 4, 32, 2, 0, 2, 0, 0, 0, 2, 0, 0, 0]",left,128
95,768,"[8, 128, 32, 2, 4, 32, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0]",up,128
96,768,"[8, 128, 32, 2, 0, 4, 32, 2, 0, 0, 0, 2, 0, 2, 0, 0]",right,128
97,802,"[0, 0, 0, 0, 0, 128, 2, 0, 0, 4, 0, 2, 8, 2, 64, 4]",down,128
98,802,"[0, 0, 0, 0, 0, 128, 0, 0, 2, 4, 2, 2, 8, 2, 64, 4]",down,128
99,802,"[2, 128, 2, 2, 8, 4, 64, 4, 0, 2, 0, 2, 0, 0, 0, 0]",up,128
100,810,"[2, 128, 4, 2, 8, 4, 64, 4, 4, 0, 0, 0, 0, 0, 0, 0]",left,128
101,810,"[0, 0, 0, 2, 2, 0, 0, 0, 8, 128, 4, 2, 4, 4, 64, 4]",down,128
102,818,"[2, 0, 0, 0, 2, 0, 2, 0, 8, 128, 4, 2, 8, 64, 4, 0]",left,128
103,822,"[2, 0, 2, 0, 4, 0, 0, 0, 8, 128, 4, 2, 8, 64, 4, 0]",left,128
104,846,"[2, 128, 2, 2, 4, 64, 8, 0, 16, 2, 0, 0, 0, 0, 0, 0]",up,128
105,850,"[0, 2, 128, 4, 0, 4, 64, 8, 0, 0, 16, 2, 0, 0, 2, 0]",right,128
106,850,"[2, 0, 128, 0, 0, 0, 64, 4, 0, 2, 16, 8, 0, 4, 2, 2]",down,128
107,854,"[0, 2, 2, 128, 0, 0, 64, 4, 0, 2, 16, 8, 0, 0, 4, 4]",right,128
108,866,"[0, 0, 4, 128, 0, 0, 64, 4, 0, 2, 16, 8, 2, 0, 0, 8]",right,128
109,866,"[4, 128, 2, 0, 64, 4, 0, 0, 2, 16, 8, 0, 2, 8, 0, 0]",left,128
110,868,"[2, 128, 0, 0, 4, 4, 0, 0, 64, 16, 2, 0, 4, 8, 8, 0]",down,128
111,868,"[2, 128, 2, 0, 4, 4, 8, 2, 64, 16, 0, 0, 4, 8, 0, 0]",up,128
112,868,"[2, 128, 2, 0, 4, 4, 0, 0, 64, 16, 2, 0, 4, 8, 8, 2]",down,128
113,892,"[0, 2, 128, 2, 0, 0, 0, 8, 2, 64, 16, 2, 0, 4, 16, 2]",right,128
114,928,"[2, 2, 128, 2, 0, 64, 32, 8, 2, 4, 0, 4, 0, 0, 0, 0]",up,128
115,940,"[0, 4, 128, 2, 0, 64, 32, 8, 2, 0, 2, 8, 0, 0, 0, 0]",right,128
116,956,"[2, 4, 128, 2, 0, 64, 32, 16, 0, 0, 2, 0, 2, 0, 0, 0]",up,128
117,956,"[2, 4, 128, 2, 64, 32, 16, 0, 2, 0, 0, 0, 2, 0, 0, 2]",left,128
118,960,"[2, 4, 128, 2, 64, 32, 16, 0, 2, 0, 0, 2, 4, 0, 0, 0]",left,128
119,962,"[2, 0, 0, 0, 64, 0, 0, 2, 2, 4, 128, 0, 4, 32, 16, 4]",down,128
120,962,"[0, 0, 2, 2, 0, 0, 64, 2, 0, 2, 4, 128, 4, 32, 16, 4]",right,128
121,966,"[4, 0, 0, 0, 64, 2, 0, 2, 2, 4, 128, 0, 4, 32, 16, 4]",left,128
