Move,Score,Matrix,Previous_Move,Largest_Tile
1,0,"[2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",up,2
2,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 0, 0]",down,2
3,0,"[2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",up,2
4,0,"[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2]",down,2
5,8,"[0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4]",right,4
6,8,"[0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 4, 4]",down,4
7,8,"[0, 0, 0, 0, 0, 0, 4, 0, 0, 2, 2, 2, 0, 0, 4, 4]",down,4
8,20,"[0, 0, 0, 0, 4, 0, 0, 0, 4, 2, 0, 2, 8, 0, 0, 0]",left,8
9,28,"[8, 2, 0, 2, 8, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]",up,8
10,38,"[0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 16, 2, 0, 4]",down,16
11,38,"[0, 0, 0, 0, 0, 0, 0, 4, 2, 0, 0, 0, 0, 16, 2, 4]",right,16
12,38,"[0, 0, 0, 0, 2, 0, 0, 4, 0, 0, 0, 2, 0, 16, 2, 4]",right,16
13,38,"[0, 0, 0, 0, 0, 0, 2, 4, 0, 0, 2, 2, 0, 16, 2, 4]",right,16
14,42,"[2, 0, 0, 0, 0, 0, 2, 4, 0, 0, 0, 4, 0, 16, 2, 4]",right,16
15,48,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 2, 16, 4, 8]",down,16
16,48,"[0, 2, 0, 0, 0, 0, 0, 0, 2, 4, 0, 0, 2, 16, 4, 8]",left,16
17,50,"[0, 0, 0, 0, 0, 2, 0, 0, 0, 4, 2, 0, 4, 16, 4, 8]",down,16
18,50,"[4, 2, 2, 8, 0, 4, 4, 0, 0, 16, 0, 0, 0, 0, 2, 0]",up,16
19,62,"[4, 4, 8, 0, 8, 0, 0, 0, 16, 2, 0, 0, 2, 0, 0, 0]",left,16
20,70,"[2, 0, 8, 8, 0, 0, 0, 8, 0, 0, 16, 2, 0, 0, 0, 2]",right,16
21,86,"[2, 16, 0, 0, 8, 2, 0, 0, 16, 2, 0, 0, 2, 0, 0, 0]",left,16
22,90,"[2, 16, 0, 0, 8, 4, 0, 2, 16, 0, 0, 0, 2, 0, 0, 0]",up,16
23,90,"[2, 16, 0, 0, 8, 4, 2, 0, 16, 0, 0, 0, 2, 0, 0, 2]",left,16
24,94,"[2, 16, 0, 0, 8, 4, 2, 0, 16, 2, 0, 0, 4, 0, 0, 0]",left,16
25,94,"[2, 0, 0, 0, 8, 16, 2, 0, 16, 4, 0, 0, 4, 2, 2, 0]",down,16
26,98,"[0, 0, 0, 2, 0, 8, 16, 2, 2, 0, 16, 4, 0, 0, 4, 4]",right,16
27,142,"[2, 8, 32, 4, 0, 0, 4, 8, 0, 0, 0, 0, 0, 0, 0, 4]",up,32
28,142,"[2, 8, 32, 4, 0, 2, 4, 8, 0, 0, 0, 4, 0, 0, 0, 0]",up,32
29,142,"[0, 0, 0, 0, 0, 2, 0, 4, 0, 8, 32, 8, 2, 2, 4, 4]",down,32
30,154,"[0, 0, 0, 0, 0, 0, 2, 4, 0, 8, 32, 8, 0, 2, 4, 8]",right,32
31,162,"[0, 0, 2, 0, 0, 0, 2, 0, 0, 8, 32, 4, 0, 2, 4, 16]",down,32
32,166,"[0, 8, 4, 4, 0, 2, 32, 16, 0, 2, 4, 0, 0, 0, 0, 0]",up,32
33,174,"[8, 8, 0, 0, 2, 32, 16, 0, 2, 4, 0, 0, 0, 0, 2, 0]",left,32
34,178,"[8, 8, 16, 0, 4, 32, 2, 2, 0, 4, 0, 0, 0, 0, 0, 0]",up,32
