Move,Score,Matrix,Previous_Move,Largest_Tile
1,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0]",left,2
2,0,"[2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0]",up,2
3,4,"[4, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",up,4
4,4,"[0, 4, 2, 4, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",right,4
5,4,"[0, 2, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 2, 2, 4]",down,4
6,4,"[0, 0, 0, 2, 0, 2, 0, 0, 0, 4, 0, 0, 0, 2, 2, 4]",down,4
7,4,"[0, 2, 2, 2, 0, 4, 0, 4, 0, 2, 0, 0, 0, 2, 0, 0]",up,4
8,16,"[4, 2, 0, 0, 8, 0, 0, 2, 2, 0, 0, 0, 2, 0, 0, 0]",left,8
9,16,"[0, 0, 4, 2, 0, 0, 8, 2, 0, 0, 0, 2, 2, 0, 0, 2]",right,8
10,20,"[4, 2, 0, 0, 8, 2, 0, 0, 2, 0, 0, 2, 4, 0, 0, 0]",left,8
11,24,"[0, 0, 4, 2, 0, 0, 8, 2, 0, 0, 0, 4, 2, 0, 0, 4]",right,8
12,24,"[0, 0, 4, 2, 0, 0, 8, 2, 2, 0, 0, 4, 0, 0, 2, 4]",right,8
13,30,"[0, 0, 0, 0, 0, 0, 4, 2, 0, 0, 8, 4, 2, 0, 2, 8]",down,8
14,34,"[0, 0, 0, 0, 0, 0, 4, 2, 2, 0, 8, 4, 0, 0, 4, 8]",right,8
15,34,"[0, 0, 0, 0, 2, 0, 4, 2, 0, 2, 8, 4, 0, 0, 4, 8]",right,8
16,34,"[0, 0, 2, 0, 0, 0, 4, 2, 0, 0, 8, 4, 2, 2, 4, 8]",down,8
17,34,"[2, 2, 2, 2, 0, 0, 4, 4, 0, 4, 8, 8, 0, 0, 4, 0]",up,8
