Move,Score,Matrix,Previous_Move,Largest_Tile
1,0,"[0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",down,2
2,0,"[2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2]",right,2
3,4,"[2, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",up,4
4,8,"[0, 0, 4, 4, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0]",right,4
5,16,"[0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2]",right,8
6,20,"[0, 0, 0, 8, 0, 0, 0, 4, 0, 0, 2, 0, 0, 0, 0, 0]",up,8
7,20,"[8, 0, 0, 0, 4, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0]",left,8
8,24,"[8, 0, 0, 0, 4, 0, 0, 0, 4, 0, 0, 2, 0, 0, 0, 0]",up,8
9,32,"[8, 0, 0, 2, 8, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]",up,8
10,52,"[16, 0, 0, 4, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]",up,16
11,52,"[16, 4, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]",left,16
12,52,"[16, 4, 0, 0, 2, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]",up,16
13,56,"[16, 4, 2, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",up,16
14,64,"[16, 8, 2, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",up,16
15,68,"[0, 16, 8, 2, 0, 0, 0, 4, 0, 0, 0, 2, 0, 0, 0, 0]",right,16
16,68,"[16, 8, 2, 0, 4, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0]",left,16
17,68,"[0, 16, 8, 2, 0, 0, 4, 2, 0, 2, 0, 2, 0, 0, 0, 0]",right,16
18,72,"[0, 16, 8, 4, 0, 2, 4, 2, 2, 0, 0, 0, 0, 0, 0, 0]",up,16
19,72,"[16, 8, 4, 0, 2, 4, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0]",left,16
20,76,"[16, 8, 4, 2, 4, 4, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0]",up,16
21,84,"[16, 8, 4, 2, 0, 0, 8, 2, 0, 0, 2, 2, 0, 0, 0, 0]",right,16
22,88,"[16, 8, 4, 4, 0, 2, 8, 2, 0, 0, 2, 0, 0, 0, 0, 0]",up,16
23,96,"[0, 16, 8, 8, 0, 2, 8, 2, 0, 0, 0, 2, 0, 2, 0, 0]",right,16
24,112,"[0, 0, 16, 16, 0, 2, 8, 2, 0, 0, 0, 2, 2, 0, 0, 2]",right,16
25,148,"[0, 0, 0, 32, 0, 2, 8, 2, 0, 0, 0, 2, 2, 0, 0, 4]",right,32
26,150,"[0, 0, 2, 0, 0, 0, 0, 32, 0, 0, 0, 4, 2, 2, 8, 4]",down,32
27,158,"[2, 2, 2, 32, 0, 0, 8, 8, 2, 0, 0, 0, 0, 0, 0, 0]",up,32
28,178,"[2, 2, 4, 32, 0, 0, 0, 16, 0, 0, 0, 2, 0, 0, 0, 0]",right,32
29,182,"[0, 4, 4, 32, 0, 0, 0, 16, 0, 0, 0, 2, 0, 0, 0, 2]",right,32
30,190,"[2, 0, 8, 32, 0, 0, 0, 16, 0, 0, 0, 2, 0, 0, 0, 2]",right,32
31,194,"[2, 0, 8, 32, 0, 0, 0, 16, 2, 0, 0, 4, 0, 0, 0, 0]",up,32
32,198,"[4, 0, 8, 32, 0, 0, 0, 16, 0, 0, 2, 4, 0, 0, 0, 0]",up,32
33,198,"[0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 8, 16, 4, 2, 2, 4]",down,32
34,202,"[0, 0, 0, 0, 0, 0, 0, 32, 2, 0, 8, 16, 0, 4, 4, 4]",right,32
35,210,"[0, 0, 0, 0, 0, 0, 0, 32, 0, 2, 8, 16, 2, 0, 4, 8]",right,32
36,210,"[0, 0, 0, 0, 32, 0, 2, 0, 2, 8, 16, 0, 2, 4, 8, 0]",left,32
37,214,"[32, 8, 2, 0, 4, 4, 16, 0, 0, 0, 8, 0, 0, 0, 2, 0]",up,32
38,222,"[0, 32, 8, 2, 0, 0, 8, 16, 0, 0, 2, 8, 0, 0, 0, 2]",right,32
39,238,"[0, 32, 16, 2, 0, 0, 2, 16, 0, 0, 0, 8, 0, 0, 2, 2]",up,32
40,242,"[0, 32, 16, 2, 0, 0, 4, 16, 2, 0, 0, 8, 0, 0, 0, 2]",up,32
41,242,"[0, 32, 16, 2, 0, 0, 4, 16, 0, 0, 2, 8, 2, 0, 0, 2]",right,32
42,246,"[0, 32, 16, 2, 0, 4, 4, 16, 0, 0, 2, 8, 0, 0, 0, 4]",right,32
43,254,"[0, 32, 16, 2, 0, 0, 8, 16, 0, 0, 2, 8, 2, 0, 0, 4]",right,32
44,254,"[0, 0, 0, 2, 0, 2, 16, 16, 0, 0, 8, 8, 2, 32, 2, 4]",down,32
45,302,"[2, 0, 0, 2, 0, 0, 2, 32, 0, 0, 0, 16, 2, 32, 2, 4]",right,32
46,310,"[4, 32, 4, 2, 2, 0, 0, 32, 0, 0, 0, 16, 0, 0, 0, 4]",up,32
47,310,"[0, 0, 0, 2, 0, 0, 2, 32, 4, 0, 0, 16, 2, 32, 4, 4]",down,32
