Move,Score,Matrix,Previous_Move,Largest_Tile
1,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0]",down,2
2,4,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 4]",right,4
3,4,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 4]",down,4
4,8,"[0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 4, 4]",right,4
5,16,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 8]",right,8
6,16,"[0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 8]",down,8
7,16,"[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 2, 8]",down,8
8,20,"[0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 4, 8]",right,8
9,24,"[0, 2, 4, 4, 0, 0, 0, 8, 0, 2, 0, 0, 0, 0, 0, 0]",up,8
10,32,"[0, 2, 2, 8, 0, 0, 0, 8, 0, 0, 0, 2, 0, 0, 0, 0]",right,8
11,48,"[0, 2, 2, 16, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0]",up,16
12,56,"[0, 0, 4, 16, 0, 2, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0]",right,16
13,56,"[4, 16, 2, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",left,16
14,56,"[0, 4, 16, 2, 0, 0, 2, 4, 0, 0, 0, 2, 0, 0, 0, 0]",right,16
15,56,"[4, 16, 2, 0, 2, 4, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0]",left,16
16,60,"[4, 16, 2, 2, 4, 4, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]",up,16
17,72,"[0, 4, 16, 4, 0, 0, 0, 8, 2, 0, 0, 2, 0, 0, 0, 0]",right,16
18,76,"[0, 4, 16, 4, 0, 0, 2, 8, 0, 0, 0, 4, 0, 0, 0, 0]",right,16
19,76,"[2, 0, 0, 0, 0, 0, 0, 4, 0, 0, 16, 8, 0, 4, 2, 4]",down,16
20,76,"[2, 4, 16, 4, 0, 4, 2, 8, 0, 0, 0, 4, 0, 0, 0, 0]",up,16
21,84,"[2, 8, 16, 4, 0, 0, 2, 8, 0, 0, 0, 4, 2, 0, 0, 0]",up,16
22,88,"[4, 8, 16, 4, 0, 0, 2, 8, 0, 0, 0, 4, 0, 4, 0, 0]",up,16
23,88,"[4, 8, 16, 4, 2, 0, 2, 8, 0, 0, 0, 4, 0, 0, 0, 4]",right,16
24,96,"[4, 8, 16, 4, 2, 0, 2, 8, 0, 0, 0, 8, 0, 2, 0, 0]",up,16
25,112,"[4, 8, 16, 4, 2, 2, 2, 16, 0, 0, 0, 2, 0, 0, 0, 0]",up,16
26,116,"[4, 8, 16, 4, 0, 2, 4, 16, 0, 0, 0, 2, 0, 0, 0, 2]",right,16
27,120,"[4, 8, 16, 4, 2, 2, 4, 16, 0, 0, 0, 4, 0, 0, 0, 0]",up,16
28,124,"[4, 8, 16, 4, 0, 4, 4, 16, 0, 0, 0, 4, 0, 0, 2, 0]",right,16
29,132,"[4, 8, 16, 4, 0, 0, 8, 16, 0, 0, 0, 4, 0, 0, 2, 2]",right,16
30,136,"[4, 8, 16, 4, 0, 0, 8, 16, 0, 0, 0, 4, 2, 0, 0, 4]",right,16
31,144,"[4, 8, 16, 4, 2, 0, 8, 16, 0, 0, 0, 8, 0, 0, 2, 0]",up,16
32,144,"[4, 8, 16, 4, 0, 2, 8, 16, 0, 0, 2, 8, 0, 0, 0, 2]",right,16
33,144,"[4, 8, 16, 4, 2, 8, 16, 0, 2, 8, 2, 0, 2, 0, 0, 0]",left,16
34,164,"[4, 16, 16, 4, 4, 8, 16, 2, 2, 0, 2, 0, 0, 0, 0, 0]",up,16
35,204,"[8, 16, 32, 4, 2, 8, 2, 2, 0, 0, 0, 0, 0, 0, 2, 0]",up,32
36,208,"[8, 16, 32, 4, 2, 8, 4, 2, 0, 0, 0, 0, 0, 2, 0, 0]",up,32
37,208,"[0, 0, 0, 2, 0, 16, 0, 0, 8, 8, 32, 4, 2, 2, 4, 2]",down,32
38,228,"[0, 0, 2, 2, 0, 0, 0, 16, 0, 16, 32, 4, 0, 4, 4, 2]",right,32
39,240,"[0, 0, 0, 4, 0, 2, 0, 16, 0, 16, 32, 4, 0, 0, 8, 2]",right,32
40,240,"[0, 0, 0, 4, 0, 2, 0, 16, 0, 2, 32, 4, 0, 16, 8, 2]",down,32
41,244,"[0, 4, 32, 4, 0, 16, 8, 16, 0, 2, 0, 4, 0, 0, 0, 2]",up,32
42,244,"[2, 0, 0, 4, 0, 4, 0, 16, 0, 16, 32, 4, 0, 2, 8, 2]",down,32
43,244,"[2, 4, 32, 4, 0, 16, 8, 16, 0, 2, 0, 4, 0, 0, 4, 2]",up,32
44,244,"[2, 4, 32, 4, 16, 8, 16, 0, 2, 4, 0, 0, 4, 2, 2, 0]",left,32
45,248,"[2, 4, 32, 4, 0, 16, 8, 16, 2, 0, 2, 4, 0, 0, 4, 4]",right,32
46,260,"[4, 4, 32, 4, 0, 16, 8, 16, 0, 2, 2, 8, 0, 0, 4, 0]",up,32
47,272,"[0, 8, 32, 4, 0, 16, 8, 16, 0, 0, 4, 8, 0, 0, 2, 4]",right,32
