Move,Score,Matrix,Previous_Move,Largest_Tile
1,0,"[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0]",up,4
2,0,"[0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 4, 0, 2, 0]",down,4
3,8,"[8, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]",up,8
4,8,"[0, 0, 8, 2, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0]",right,8
5,12,"[8, 2, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 4]",left,8
6,12,"[0, 0, 0, 0, 0, 0, 0, 0, 8, 2, 0, 0, 4, 2, 0, 4]",down,8
7,16,"[8, 4, 0, 4, 4, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]",up,8
8,24,"[0, 0, 8, 8, 0, 0, 0, 4, 0, 0, 2, 2, 0, 0, 0, 0]",right,8
9,44,"[16, 0, 0, 0, 4, 0, 0, 0, 4, 0, 2, 0, 0, 0, 0, 0]",left,16
10,48,"[0, 0, 0, 0, 0, 0, 0, 2, 16, 0, 0, 0, 8, 0, 2, 0]",down,16
11,48,"[16, 2, 2, 2, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",up,16
12,52,"[16, 4, 2, 2, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",left,16
13,56,"[0, 16, 4, 4, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 2]",right,16
14,64,"[0, 0, 16, 8, 0, 0, 0, 8, 0, 2, 0, 0, 0, 0, 0, 2]",right,16
15,72,"[0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 16, 0, 2, 16, 2]",down,16
16,72,"[2, 2, 16, 16, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0]",up,16
17,108,"[0, 0, 4, 32, 0, 0, 2, 2, 0, 0, 0, 2, 0, 0, 0, 0]",right,32
18,110,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 4, 32, 0, 0, 2, 4]",down,32
19,110,"[0, 0, 4, 2, 0, 0, 2, 32, 0, 0, 0, 4, 0, 0, 2, 0]",up,32
20,112,"[0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 4, 32, 0, 0, 4, 4]",down,32
21,124,"[0, 0, 8, 4, 4, 0, 0, 32, 0, 0, 0, 4, 0, 0, 0, 0]",up,32
22,124,"[0, 0, 8, 4, 2, 0, 4, 32, 0, 0, 0, 4, 0, 0, 0, 0]",right,32
