Move,Score,Matrix,Previous_Move,Largest_Tile
1,0,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0]",up,2
2,0,"[0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 2, 0]",down,2
3,4,"[0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0]",left,4
4,4,"[0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 4, 0, 2, 0]",down,4
5,8,"[2, 0, 4, 0, 4, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0]",up,4
6,8,"[0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 4, 0, 4, 4]",down,4
7,16,"[2, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 8, 4, 0, 0]",left,8
8,20,"[4, 0, 4, 0, 0, 0, 0, 0, 2, 0, 0, 0, 8, 4, 0, 0]",left,8
9,28,"[0, 0, 0, 8, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 8, 4]",right,8
10,30,"[0, 0, 2, 0, 0, 0, 0, 8, 0, 0, 0, 4, 0, 0, 8, 4]",down,8
11,34,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 8, 0, 0, 8, 8]",down,8
12,54,"[0, 0, 0, 0, 0, 0, 2, 0, 4, 8, 0, 0, 16, 0, 0, 0]",left,16
13,54,"[4, 8, 2, 0, 16, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0]",up,16
14,54,"[0, 4, 8, 2, 0, 0, 16, 2, 0, 0, 0, 0, 0, 0, 0, 2]",right,16
15,58,"[0, 4, 8, 4, 0, 0, 16, 2, 0, 0, 0, 0, 0, 2, 0, 0]",up,16
16,58,"[4, 8, 4, 0, 16, 2, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0]",left,16
17,62,"[0, 4, 8, 4, 0, 0, 16, 4, 0, 0, 0, 0, 0, 2, 0, 2]",right,16
18,66,"[4, 8, 4, 0, 16, 4, 0, 0, 0, 0, 0, 0, 4, 0, 0, 2]",left,16
19,66,"[0, 0, 2, 0, 4, 0, 0, 0, 16, 8, 0, 0, 4, 4, 4, 2]",down,16
20,74,"[0, 0, 0, 2, 0, 0, 2, 4, 0, 0, 16, 8, 0, 4, 8, 2]",right,16
21,74,"[2, 0, 0, 0, 2, 4, 2, 0, 16, 8, 0, 0, 4, 8, 2, 0]",left,16
22,98,"[4, 4, 4, 2, 16, 16, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0]",up,16
23,138,"[8, 4, 2, 0, 32, 0, 0, 0, 4, 0, 0, 0, 2, 0, 0, 0]",left,32
24,138,"[8, 0, 0, 0, 32, 0, 0, 0, 4, 0, 0, 4, 2, 4, 2, 0]",down,32
25,146,"[8, 4, 0, 0, 32, 0, 0, 0, 8, 0, 0, 0, 2, 4, 2, 0]",left,32
26,154,"[8, 8, 2, 0, 32, 0, 0, 0, 8, 0, 0, 0, 2, 2, 0, 0]",up,32
27,174,"[16, 2, 0, 0, 32, 0, 0, 0, 8, 0, 0, 2, 4, 0, 0, 0]",left,32
28,174,"[16, 0, 0, 0, 32, 0, 0, 0, 8, 0, 2, 0, 4, 2, 0, 2]",down,32
29,178,"[2, 0, 0, 16, 0, 0, 0, 32, 0, 0, 8, 2, 0, 0, 4, 4]",right,32
30,186,"[0, 0, 2, 16, 0, 0, 0, 32, 0, 2, 8, 2, 0, 0, 0, 8]",right,32
