Move,Score,Matrix,Previous_Move,Largest_Tile
1,0,"[2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",up,2
2,4,"[0, 0, 0, 4, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]",right,4
3,4,"[4, 0, 0, 0, 4, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]",left,4
4,12,"[8, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",up,8
5,16,"[0, 0, 0, 8, 0, 0, 0, 4, 0, 0, 0, 0, 0, 2, 0, 0]",right,8
6,16,"[8, 0, 0, 4, 4, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0]",left,8
7,16,"[8, 4, 0, 0, 4, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0]",left,8
8,16,"[8, 4, 0, 2, 4, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]",up,8
9,16,"[2, 0, 0, 0, 8, 0, 0, 0, 4, 4, 0, 0, 2, 2, 0, 2]",down,8
10,28,"[2, 2, 0, 0, 8, 0, 0, 0, 8, 0, 0, 0, 4, 2, 0, 0]",left,8
11,48,"[2, 4, 0, 0, 16, 0, 0, 0, 4, 0, 0, 2, 0, 0, 0, 0]",up,16
12,48,"[2, 4, 0, 2, 16, 0, 0, 0, 4, 0, 0, 0, 0, 2, 0, 0]",up,16
13,48,"[2, 4, 0, 2, 16, 2, 0, 0, 4, 0, 0, 0, 0, 0, 4, 0]",up,16
14,48,"[2, 4, 2, 0, 16, 2, 0, 2, 4, 0, 0, 0, 4, 0, 0, 0]",left,16
15,52,"[0, 0, 2, 0, 2, 0, 0, 0, 16, 4, 0, 0, 8, 2, 2, 2]",down,16
16,54,"[0, 4, 0, 0, 2, 0, 0, 0, 16, 4, 0, 0, 8, 2, 4, 2]",down,16
17,58,"[0, 0, 0, 0, 2, 0, 0, 0, 16, 8, 0, 2, 8, 2, 4, 2]",down,16
18,62,"[2, 8, 4, 4, 16, 2, 0, 0, 8, 0, 0, 0, 0, 0, 2, 0]",up,16
19,70,"[0, 2, 8, 8, 4, 0, 16, 2, 0, 0, 0, 8, 0, 0, 0, 2]",right,16
20,86,"[2, 16, 0, 0, 4, 16, 2, 0, 8, 0, 0, 0, 2, 2, 0, 0]",left,16
21,118,"[2, 32, 2, 2, 4, 2, 0, 0, 8, 0, 0, 0, 2, 0, 0, 0]",up,32
22,122,"[2, 32, 4, 0, 4, 2, 2, 0, 8, 0, 0, 0, 2, 0, 0, 0]",left,32
